14-mar-2019,,,,,,,,,,,,,,,
iShares MSCI Emerging Markets ETF,,,,,,,,,,,,,,,
Inception Date,07-abr-2003,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 34,656,687,264.36",,,,,,,,,,,,,,
Number of Securities,959.00,,,,,,,,,,,,,,
Share,"807,750,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores,País,Moneda,Mercado de divisas,Tipo de Cambio
ABG,ABSA GROUP LTD,Equity,0.15,11.16,"4,679,732.00","52,232,682.66","52,232,682.66",Financieros,BFX05H3,ZAE000255915,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
2328,PICC PROPERTY AND CASUALTY LTD H,Equity,0.15,1.16,"45,097,192.00","52,221,157.50","52,221,157.50",Financieros,6706250,CNE100000593,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
2688,ENN ENERGY HOLDINGS LTD,Equity,0.15,10.13,"5,149,500.00","52,184,119.01","52,184,119.01",Servicios,6333937,KYG3066L1014,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
PKN,POLSKI KONCERN NAFTOWY ORLEN SA,Equity,0.15,26.75,"1,945,685.00","52,041,287.13","52,041,287.13",Energía,5810066,PLPKN0000018,Warsaw Stock Exchange/Equities/Main Market,Polonia,USD,PLN,3.81
015760,KOREA ELECTRIC POWER CORP,Equity,0.15,31.24,"1,665,249.00","52,025,272.80","52,025,272.80",Servicios,6495730,KR7015760002,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
HCLTECH,HCL TECHNOLOGIES LTD,Equity,0.15,14.50,"3,581,859.00","51,935,859.26","51,935,859.26",Tecnología de la Información,6294896,INE860A01027,National Stock Exchange Of India,India,USD,INR,69.43
000270,KIA MOTORS CORP,Equity,0.15,29.96,"1,710,767.00","51,261,195.03","51,261,195.03",Consumo discrecional,6490928,KR7000270009,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
1093,CSPC PHARMACEUTICAL GROUP LTD,Equity,0.15,1.66,"30,708,000.00","50,854,336.65","50,854,336.65",Cuidado de la Salud,6191997,HK1093012172,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
762,CHINA UNICOM (HONG KONG) LTD,Equity,0.15,1.27,"39,984,000.00","50,680,679.49","50,680,679.49",Comunicación,6263830,HK0000049939,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
KBANK.F,KASIKORNBANK PCL F,Equity,0.15,6.06,"8,237,000.00","49,881,950.45","49,881,950.45",Financieros,6888794,TH0016010017,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
728,CHINA TELECOM CORP LTD H,Equity,0.14,0.55,"91,004,000.00","49,617,783.55","49,617,783.55",Comunicación,6559335,CNE1000002V2,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
SBIN,STATE BANK OF INDIA,Equity,0.14,4.20,"11,769,366.00","49,479,392.73","49,479,392.73",Financieros,BSQCB24,INE062A01020,National Stock Exchange Of India,India,USD,INR,69.43
034730,SK HOLDINGS LTD,Equity,0.14,236.63,"207,986.00","49,214,982.81","49,214,982.81",Industriales,B39Z8L3,KR7034730002,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
SCB.R,SIAM COMMERCIAL BANK NON-VOTING DR,Equity,0.14,4.09,"11,999,100.00","49,072,213.92","49,072,213.92",Financieros,6363172,TH0015010R16,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
M&M,MAHINDRA AND MAHINDRA LTD,Equity,0.14,9.88,"4,916,329.00","48,566,738.36","48,566,738.36",Consumo discrecional,6100186,INE101A01026,National Stock Exchange Of India,India,USD,INR,69.43
OMU,OLD MUTUAL LTD,Equity,0.14,1.47,"32,499,221.00","47,909,352.92","47,909,352.92",Financieros,BDVPYN5,ZAE000255360,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
REM,REMGRO LTD,Equity,0.14,13.66,"3,504,286.00","47,863,843.05","47,863,843.05",Financieros,6290689,ZAE000026480,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
028260,SAMSUNG C&T CORP,Equity,0.14,95.18,"500,833.00","47,668,955.67","47,668,955.67",Industriales,BSXN8K7,KR7028260008,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
914,ANHUI CONCH CEMENT LTD H,Equity,0.14,5.66,"8,413,500.00","47,587,487.82","47,587,487.82",Materiales,6080396,CNE1000001W2,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
066570,LG ELECTRONICS INC,Equity,0.14,68.30,"692,700.00","47,311,403.90","47,311,403.90",Consumo discrecional,6520739,KR7066570003,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
3711,ASE INDUSTRIAL HOLDING LTD,Equity,0.14,2.04,"22,796,110.00","46,474,497.77","46,474,497.77",Tecnología de la Información,BFXZDY1,TW0003711008,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
BAJFINANCE,BAJAJ FINANCE LTD,Equity,0.13,40.44,"1,143,053.00","46,229,174.08","46,229,174.08",Financieros,BD2N0P2,INE296A01024,National Stock Exchange Of India,India,USD,INR,69.43
018260,SAMSUNG SDS LTD,Equity,0.13,201.37,"228,905.00","46,095,701.51","46,095,701.51",Tecnología de la Información,BRS2KY0,KR7018260000,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
2884,E.SUN FINANCIAL HOLDING LTD,Equity,0.13,0.72,"63,588,789.00","45,990,856.07","45,990,856.07",Financieros,6433912,TW0002884004,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
SMPH,SM PRIME HOLDINGS INC,Equity,0.13,0.71,"64,529,325.00","45,503,216.11","45,503,216.11",Bienes Raíces,6818843,PHY8076N1120,Philippine Stock Exchange Inc.,Filipinas,USD,PHP,52.61
BHARTIARTL,BHARTI AIRTEL LTD,Equity,0.13,4.93,"9,160,064.00","45,172,014.74","45,172,014.74",Comunicación,6442327,INE397D01024,National Stock Exchange Of India,India,USD,INR,69.43
CEMEXCPO,CEMEX CPO,Equity,0.13,0.47,"95,912,773.00","44,873,507.00","44,873,507.00",Materiales,2406457,MXP225611567,Bolsa Mexicana De Valores,México,USD,MXN,19.30
NED,NEDBANK GROUP LTD,Equity,0.13,17.56,"2,541,377.00","44,630,958.01","44,630,958.01",Financieros,6628008,ZAE000004875,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
036570,NCSOFT CORP,Equity,0.13,385.56,"115,228.00","44,427,822.33","44,427,822.33",Comunicación,6264189,KR7036570000,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
2020,ANTA SPORTS PRODUCTS LTD,Equity,0.13,6.28,"6,980,402.00","43,838,982.24","43,838,982.24",Consumo discrecional,B1YVKN8,KYG040111059,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
BID,BID CORPORATION LTD,Equity,0.13,19.75,"2,218,944.00","43,823,849.34","43,823,849.34",Productos básicos de consumo,BZBFKT7,ZAE000216537,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
2892,FIRST FINANCIAL HOLDING LTD,Equity,0.13,0.68,"64,307,155.00","43,597,013.05","43,597,013.05",Financieros,6580119,TW0002892007,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
PZU,PZU SA,Equity,0.12,10.91,"3,914,550.00","42,713,714.25","42,713,714.25",Financieros,B63DG21,PLPZU0000011,Warsaw Stock Exchange/Equities/Main Market,Polonia,USD,PLN,3.81
SUZB3,SUZANO BAHIA SUL PAPEL E CELULOSE,Equity,0.12,12.00,"3,542,500.00","42,499,282.79","42,499,282.79",Materiales,B02GKC7,BRSUZBACNOR0,XBSP,Brasil,USD,BRL,3.83
384,CHINA GAS HOLDINGS LTD,Equity,0.12,3.64,"11,627,600.00","42,289,184.01","42,289,184.01",Servicios,6460794,BMG2109G1033,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
3328,BANK OF COMMUNICATIONS LTD H,Equity,0.12,0.84,"49,612,600.00","41,586,367.81","41,586,367.81",Financieros,B0B8Z29,CNE100000205,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
BRL,BRL CASH,Cash,0.12,26.08,"156,881,235.00","40,915,221.70","40,915,221.70",Liquidez,--,--,--,Brasil,USD,BRL,3.83
003550,LG CORP,Equity,0.12,66.71,"613,105.00","40,902,483.92","40,902,483.92",Industriales,6537030,KR7003550001,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
CIMB,CIMB GROUP HOLDINGS,Equity,0.12,1.34,"30,575,400.00","40,866,814.42","40,866,814.42",Financieros,6075745,MYL1023OO000,Bursa Malaysia,Malasia,USD,MYR,4.09
992,LENOVO GROUP LTD,Equity,0.12,0.86,"47,326,000.00","40,574,013.85","40,574,013.85",Tecnología de la Información,6218089,HK0992009065,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
ALI,AYALA LAND INC,Equity,0.12,0.81,"49,823,700.00","40,531,325.45","40,531,325.45",Bienes Raíces,6055112,PHY0488F1004,Philippine Stock Exchange Inc.,Filipinas,USD,PHP,52.61
YESBANK,YES BANK LTD,Equity,0.12,3.60,"11,237,866.00","40,438,999.32","40,438,999.32",Financieros,BF0GLF4,INE528G01027,National Stock Exchange Of India,India,USD,INR,69.43
998,CHINA CITIC BANK CORP LTD H,Equity,0.12,0.67,"59,492,800.00","39,864,219.26","39,864,219.26",Financieros,B1W0JF2,CNE1000001Q4,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
ROSN,NK ROSNEFT,Equity,0.12,6.08,"6,537,457.00","39,762,833.06","39,762,833.06",Energía,B59SS16,RU000A0J2Q06,Standard-Classica-Forts,Rusia,USD,RUB,65.49
1044,HENGAN INTERNATIONAL GROUP LTD,Equity,0.11,8.24,"4,752,500.00","39,170,536.12","39,170,536.12",Productos básicos de consumo,6136233,KYG4402L1510,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
ASIANPAINT,ASIAN PAINTS LTD,Equity,0.11,20.66,"1,883,098.00","38,912,250.83","38,912,250.83",Materiales,BCRWL65,INE021A01026,National Stock Exchange Of India,India,USD,INR,69.43
1177,SINO BIOPHARMACEUTICAL LTD,Equity,0.11,0.85,"45,723,500.00","38,850,660.83","38,850,660.83",Cuidado de la Salud,B00XSF9,KYG8167W1380,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
2885,YUANTA FINANCIAL HOLDING LTD,Equity,0.11,0.57,"67,112,635.00","38,440,671.78","38,440,671.78",Financieros,6424110,TW0002885001,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
PFBCOLOM,BANCOLOMBIA PREF SA,Equity,0.11,12.71,"3,011,821.00","38,285,087.28","38,285,087.28",Financieros,BJ62LW1,COB07PA00086,Bolsa De Valores De Colombia,Colombia,USD,COP,"3,137.29"
ADVANC.R,ADVANCED INFO SERVICE NON-VOTING D,Equity,0.11,5.68,"6,720,700.00","38,162,370.43","38,162,370.43",Comunicación,6412609,TH0268010R11,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
270,GUANGDONG INVESTMENT LTD,Equity,0.11,1.93,"19,620,110.00","37,940,785.58","37,940,785.58",Servicios,6913168,HK0270001396,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
RAIL3,RUMO SA,Equity,0.11,5.29,"7,141,500.00","37,809,365.46","37,809,365.46",Industriales,BYXZ2W5,BRRAILACNOR9,XBSP,Brasil,USD,BRL,3.83
316140,WOORI FINANCIAL GROUP INC,Equity,0.11,12.65,"2,983,400.00","37,729,611.35","37,729,611.35",Financieros,BGHWH98,KR7316140003,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
IQCD,INDUSTRIES QATAR,Equity,0.11,33.50,"1,121,664.00","37,581,327.29","37,581,327.29",Industriales,6673570,QA000A0KD6K3,Qatar Exchange,Qatar,USD,QAR,3.64
WUBA,58.COM ADR REPRESENTING INC CLASS,Equity,0.11,60.68,"616,505.00","37,409,523.40","37,409,523.40",Comunicación,BG3GS91,US31680Q1040,New York Stock Exchange Inc.,China,USD,USD,1.00
1101,TAIWAN CEMENT CORP,Equity,0.11,1.25,"29,828,025.00","37,258,486.99","37,258,486.99",Materiales,6869937,TW0001101004,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD,Equity,0.11,6.71,"5,525,451.00","37,096,301.93","37,096,301.93",Cuidado de la Salud,6582483,INE044A01036,National Stock Exchange Of India,India,USD,INR,69.43
SCC.R,SIAM CEMENT NON-VOTING DR PCL,Equity,0.11,15.16,"2,446,100.00","37,090,686.59","37,090,686.59",Materiales,6609928,TH0003010R12,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
3045,TAIWAN MOBILE LTD,Equity,0.11,3.53,"10,362,600.00","36,551,789.53","36,551,789.53",Comunicación,6290496,TW0003045001,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
291,CHINA RESOURCES BEER HOLDINGS LTD,Equity,0.11,3.83,"9,462,000.00","36,221,007.78","36,221,007.78",Productos básicos de consumo,6972459,HK0291001490,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
586,CHINA CONCH VENTURE HOLDINGS LTD,Equity,0.10,3.34,"10,771,000.00","35,949,299.04","35,949,299.04",Industriales,BH7HM06,KYG2116J1085,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
ULTRACEMCO,ULTRATECH CEMENT LTD,Equity,0.10,57.09,"627,493.00","35,825,821.86","35,825,821.86",Materiales,B01GZF6,INE481G01011,National Stock Exchange Of India,India,USD,INR,69.43
VIVT4,TELEFONICA BRASIL PREF SA,Equity,0.10,12.33,"2,900,967.00","35,756,122.48","35,756,122.48",Comunicación,B3ZCNF7,BRVIVTACNPR7,XBSP,Brasil,USD,BRL,3.83
FALABELLA,FALABELLA SACI,Equity,0.10,7.50,"4,766,404.00","35,741,091.02","35,741,091.02",Consumo discrecional,2771672,CLP3880F1085,Santiago Stock Exchange,Chile,USD,CLP,669.73
MOMO,MOMO ADR REPRESENTING INC CLASS A,Equity,0.10,37.22,"954,538.00","35,527,904.36","35,527,904.36",Comunicación,BSS6HX7,US60879B1070,NASDAQ,China,USD,USD,1.00
2912,PRESIDENT CHAIN STORE CORP,Equity,0.10,9.51,"3,734,000.00","35,525,079.28","35,525,079.28",Productos básicos de consumo,6704986,TW0002912003,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
PCHEM,PETRONAS CHEMICALS GROUP,Equity,0.10,2.26,"15,694,300.00","35,472,761.15","35,472,761.15",Materiales,B5KQGT3,MYL5183OO008,Bursa Malaysia,Malasia,USD,MYR,4.09
TLEVISACPO,GRUPO TELEVISA,Equity,0.10,2.20,"16,073,800.00","35,435,938.50","35,435,938.50",Comunicación,2380108,MXP4987V1378,Bolsa Mexicana De Valores,México,USD,MXN,19.30
ATHM,AUTOHOME ADR REPRESENTING INC CLAS,Equity,0.10,91.22,"388,117.00","35,404,032.74","35,404,032.74",Comunicación,BH5QGR0,US05278C1071,New York Stock Exchange Inc.,China,USD,USD,1.00
ANG,ANGLOGOLD ASHANTI LTD,Equity,0.10,13.09,"2,700,123.00","35,354,562.66","35,354,562.66",Materiales,6565655,ZAE000043485,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
TECHM,TECH MAHINDRA LTD,Equity,0.10,11.36,"3,109,841.00","35,314,213.61","35,314,213.61",Tecnología de la Información,BWFGD63,INE669C01036,National Stock Exchange Of India,India,USD,INR,69.43
ADCB,ABU DHABI COMMERCIAL BANK,Equity,0.10,2.50,"14,067,765.00","35,196,700.48","35,196,700.48",Financieros,6545464,AEA000201011,Abu Dhabi Securities Exchange,Emiratos Árabes Unidos,USD,AED,3.67
5880,TAIWAN COOPERATIVE FINANCIAL HOLDI,Equity,0.10,0.61,"56,906,563.00","34,988,825.87","34,988,825.87",Financieros,B73XCZ3,TW0005880009,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
ENELAM,ENEL AMERICAS SA,Equity,0.10,0.18,"189,085,304.00","34,706,906.40","34,706,906.40",Servicios,2299453,CLP371861061,Santiago Stock Exchange,Chile,USD,CLP,669.73
ZTO,ZTO EXPRESS CAYMAN ADR REPRESENTIN,Equity,0.10,19.12,"1,815,272.00","34,708,000.64","34,708,000.64",Industriales,BYYDFN0,US98980A1051,New York Stock Exchange Inc.,China,USD,USD,1.00
1099,SINOPHARM GROUP H,Equity,0.10,4.43,"7,822,000.00","34,676,093.48","34,676,093.48",Cuidado de la Salud,B3ZVDV0,CNE100000FN7,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
090430,AMOREPACIFIC CORP,Equity,0.10,164.36,"210,364.00","34,575,558.30","34,575,558.30",Productos básicos de consumo,B15SK50,KR7090430000,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
UNVR,UNILEVER INDONESIA,Equity,0.10,3.50,"9,871,300.00","34,525,679.54","34,525,679.54",Productos básicos de consumo,6687184,ID1000095706,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
032830,SAMSUNG LIFE LTD,Equity,0.10,75.53,"456,229.00","34,457,411.92","34,457,411.92",Financieros,B12C0T9,KR7032830002,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
ECOPETROL,ECOPETROL SA,Equity,0.10,1.06,"32,296,843.00","34,177,751.74","34,177,751.74",Energía,B2473N4,COC04PA00016,Bolsa De Valores De Colombia,Colombia,USD,COP,"3,137.29"
207940,SAMSUNG BIOLOGICS LTD,Equity,0.10,313.74,"108,716.00","34,108,483.30","34,108,483.30",Cuidado de la Salud,BYNJCV6,KR7207940008,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
RENT3,LOCALIZA RENT A CAR SA,Equity,0.10,9.04,"3,767,589.00","34,056,968.61","34,056,968.61",Industriales,B08K3S0,BRRENTACNOR4,XBSP,Brasil,USD,BRL,3.83
PTTEP.R,PTT EXPLORATION AND PRODUCTION NON,Equity,0.10,3.79,"8,930,939.00","33,855,388.11","33,855,388.11",Energía,B1359L2,TH0355010R16,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
COMI,COMMERCIAL INTERNATIONAL BANK,Equity,0.10,4.00,"8,400,132.00","33,576,382.75","33,576,382.75",Financieros,6243898,EGS60121C018,Egyptian Exchange,Egipto,USD,EGP,17.40
BSANTANDER,BANCO SANTANDER CHILE,Equity,0.10,0.08,"432,598,354.00","33,523,740.27","33,523,740.27",Financieros,2000257,CLP1506A1070,Santiago Stock Exchange,Chile,USD,CLP,669.73
UGPA3,ULTRAPAR PARTICIPOES SA,Equity,0.10,14.19,"2,346,400.00","33,283,962.13","33,283,962.13",Energía,B0FHTN1,BRUGPAACNOR8,XBSP,Brasil,USD,BRL,3.83
6030,CITIC SECURITIES COMPANY LTD H,Equity,0.10,2.28,"14,563,000.00","33,244,665.25","33,244,665.25",Financieros,B6SPB49,CNE1000016V2,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
SHP,SHOPRITE HOLDINGS LTD,Equity,0.10,11.52,"2,866,651.00","33,014,450.89","33,014,450.89",Productos básicos de consumo,6801575,ZAE000012084,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
COPEC,EMPRESAS COPEC SA,Equity,0.10,13.18,"2,502,353.00","32,992,066.94","32,992,066.94",Energía,2196026,CLP7847L1080,Santiago Stock Exchange,Chile,USD,CLP,669.73
BBSE3,BB SEGURIDADE SA,Equity,0.10,7.18,"4,596,300.00","32,989,118.22","32,989,118.22",Financieros,B9N3SQ0,BRBBSEACNOR5,XBSP,Brasil,USD,BRL,3.83
2357,ASUSTEK COMPUTER INC,Equity,0.10,7.28,"4,527,968.00","32,968,506.89","32,968,506.89",Tecnología de la Información,6051046,TW0002357001,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
BDO,BDO UNIBANK INC,Equity,0.10,2.51,"13,137,991.00","32,962,030.16","32,962,030.16",Financieros,B5VJH76,PHY077751022,Philippine Stock Exchange Inc.,Filipinas,USD,PHP,52.61
009150,SAMSUNG ELECTRO MECHANICS LTD,Equity,0.10,88.57,"369,117.00","32,692,569.40","32,692,569.40",Tecnología de la Información,6771689,KR7009150004,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
SANB11,BANCO SANTANDER BRASIL UNITS SA,Equity,0.09,12.14,"2,686,300.00","32,619,807.53","32,619,807.53",Financieros,B4V5RY4,BRSANBCDAM13,XBSP,Brasil,USD,BRL,3.83
1810,XIAOMI CORP,Equity,0.09,1.48,"21,920,800.00","32,504,425.12","32,504,425.12",Tecnología de la Información,BG0ZMJ9,KYG9830T1067,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
GRT,GROWTHPOINT PROP LTD SHS,Equity,0.09,1.68,"19,296,789.00","32,347,010.80","32,347,010.80",Bienes Raíces,BBGB5W0,ZAE000179420,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
2269,WUXI BIOLOGICS (CAYMAN) INCORPRATE,Equity,0.09,10.01,"3,224,000.00","32,260,740.51","32,260,740.51",Cuidado de la Salud,BZ3C3R5,KYG970081090,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
2382,QUANTA COMPUTER INC,Equity,0.09,1.82,"17,539,000.00","31,954,103.29","31,954,103.29",Tecnología de la Información,6141011,TW0002382009,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
PEO,BANK PEKAO SA,Equity,0.09,28.83,"1,107,879.00","31,945,459.23","31,945,459.23",Financieros,5473113,PLPEKAO00016,Warsaw Stock Exchange/Equities/Main Market,Polonia,USD,PLN,3.81
TITAN,TITAN COMPANY LTD,Equity,0.09,15.65,"2,038,522.00","31,894,982.53","31,894,982.53",Consumo discrecional,6139340,INE280A01028,National Stock Exchange Of India,India,USD,INR,69.43
MGNT,PJSC MAGNIT GDR,Equity,0.09,14.38,"2,214,763.00","31,848,291.94","31,848,291.94",Productos básicos de consumo,B2QKYZ0,US55953Q2021,London Stock Exchange,Rusia,USD,USD,1.00
QIBK,QATAR ISLAMIC BANK,Equity,0.09,40.92,"775,618.00","31,738,299.21","31,738,299.21",Financieros,6713982,QA0006929853,Qatar Exchange,Qatar,USD,QAR,3.64
SQM.B,SOCIEDAD QUIMICA Y MINERA DE CHILE,Equity,0.09,40.30,"786,309.00","31,686,938.92","31,686,938.92",Materiales,2718301,CLP8716X1082,Santiago Stock Exchange,Chile,USD,CLP,669.73
966,CHINA TAIPING INSURANCE HLDGS LTD,Equity,0.09,2.97,"10,674,460.00","31,683,630.85","31,683,630.85",Financieros,6264048,HK0000055878,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
LKOD,PJSC LUKOIL SPONSORED ADR REPRESEN,Equity,0.09,85.30,"370,729.00","31,623,183.70","31,623,183.70",Energía,BYZDW27,US69343P1057,London Stock Exchange,Rusia,USD,USD,1.00
1800,CHINA COMMUNICATIONS CONSTRUCTIONS,Equity,0.09,1.07,"29,513,000.00","31,618,587.38","31,618,587.38",Industriales,B1JKTQ6,CNE1000002F5,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
SBER,SBERBANK RUSSIA SPONSORED ADR REPR,Equity,0.09,12.60,"2,501,515.00","31,519,089.00","31,519,089.00",Financieros,B5SC091,US80585Y3080,London Stock Exchange,Rusia,USD,USD,1.00
2474,CATCHER TECHNOLOGY LTD,Equity,0.09,7.35,"4,273,210.00","31,390,158.24","31,390,158.24",Tecnología de la Información,6186669,TW0002474004,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
HTHT,HUAZHU GROUP ADR REPRESENTING LTD,Equity,0.09,36.12,"863,409.00","31,186,333.08","31,186,333.08",Consumo discrecional,BFMFKK7,US44332N1063,NASDAQ,China,USD,USD,1.00
FUNO11,FIBRA UNO ADMINISTRACION REIT SA,Equity,0.09,1.42,"21,850,000.00","31,086,926.67","31,086,926.67",Bienes Raíces,B671GT8,MXCFFU000001,Bolsa Mexicana De Valores,México,USD,MXN,19.30
035720,KAKAO CORP,Equity,0.09,93.86,"329,727.00","30,947,321.32","30,947,321.32",Comunicación,6194037,KR7035720002,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
VOD,VODACOM GROUP LTD,Equity,0.09,7.87,"3,927,791.00","30,907,412.19","30,907,412.19",Comunicación,B65B4D0,ZAE000132577,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
2880,HUA NAN FINANCIAL HOLDINGS LTD,Equity,0.09,0.61,"50,355,883.00","30,879,683.61","30,879,683.61",Financieros,6411877,TW0002880002,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
UPL,UPL LTD,Equity,0.09,13.02,"2,365,230.00","30,786,398.48","30,786,398.48",Materiales,B0L0W35,INE628A01036,National Stock Exchange Of India,India,USD,INR,69.43
PTTGC.R,PTT GLOBAL CHEMICAL NON VOTING DR,Equity,0.09,2.12,"14,273,330.00","30,309,076.68","30,309,076.68",Materiales,B73BGD3,TH1074010R12,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
960,LONGFOR GROUP HOLDINGS LTD,Equity,0.09,3.06,"9,881,000.00","30,272,555.88","30,272,555.88",Bienes Raíces,B56KLY9,KYG5635P1090,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
BBNI,BANK NEGARA INDONESIA,Equity,0.09,0.62,"48,484,576.00","30,075,593.86","30,075,593.86",Financieros,6727121,ID1000096605,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
PDD,PINDUODUO ADR REPRESENTING INC,Equity,0.09,24.39,"1,224,503.00","29,865,628.17","29,865,628.17",Consumo discrecional,BYVW0F7,US7223041028,NASDAQ,China,USD,USD,1.00
BVT,BIDVEST GROUP LTD,Equity,0.09,13.69,"2,174,943.00","29,781,819.19","29,781,819.19",Industriales,6100089,ZAE000117321,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
2202,CHINA VANKE LTD H,Equity,0.09,3.78,"7,862,731.00","29,748,356.45","29,748,356.45",Bienes Raíces,BN320P8,CNE100001SR9,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
EMAAR,EMAAR PROPERTIES,Equity,0.09,1.25,"23,660,222.00","29,630,431.97","29,630,431.97",Bienes Raíces,B01RM25,AEE000301011,Dubai Financial Market,Emiratos Árabes Unidos,USD,AED,3.67
AC,AYALA CORP,Equity,0.09,17.59,"1,680,996.00","29,570,193.36","29,570,193.36",Financieros,B09JBT3,PHY0486V1154,Philippine Stock Exchange Inc.,Filipinas,USD,PHP,52.61
CMPC,EMPRESAS CMPC SA,Equity,0.09,3.48,"8,449,402.00","29,369,093.39","29,369,093.39",Materiales,2196015,CL0000001314,Santiago Stock Exchange,Chile,USD,CLP,669.73
6837,HAITONG SECURITIES COMPANY LTD H,Equity,0.09,1.30,"22,400,000.00","29,220,058.73","29,220,058.73",Financieros,B71SXC4,CNE1000019K9,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
POWERGRID,POWER GRID CORPORATION OF INDIA LT,Equity,0.08,2.70,"10,784,802.00","29,139,507.51","29,139,507.51",Servicios,B233HS6,INE752E01010,National Stock Exchange Of India,India,USD,INR,69.43
