14-mar-2019,,,,,,,,,,,
iShares Russell 1000 ETF,,,,,,,,,,,
Inception Date,15-may-2000,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,
Total Net Assets,"USD 19,399,882,369.48",,,,,,,,,,
Number of Securities,978.00,,,,,,,,,,
Share,"123,400,000.00",,,,,,,,,,
,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
KMI,KINDER MORGAN INC,Equity,0.14,19.98,"1,384,699.00","27,666,286.02","27,666,286.02",Energía,B3NQ4P8,US49456B1017,New York Stock Exchange Inc.
MET,METLIFE INC,Equity,0.14,44.84,"616,371.00","27,638,075.64","27,638,075.64",Financieros,2573209,US59156R1086,New York Stock Exchange Inc.
EW,EDWARDS LIFESCIENCES CORP,Equity,0.14,178.02,"153,079.00","27,251,123.58","27,251,123.58",Cuidado de la Salud,2567116,US28176E1082,New York Stock Exchange Inc.
EQIX,EQUINIX REIT INC,Equity,0.14,440.48,"60,438.00","26,621,730.24","26,621,730.24",Bienes Raíces,BVLZX12,US29444U7000,NASDAQ
VLO,VALERO ENERGY CORP,Equity,0.14,84.94,"309,208.00","26,264,127.52","26,264,127.52",Energía,2041364,US91913Y1001,New York Stock Exchange Inc.
HCA,HCA HEALTHCARE INC,Equity,0.14,131.77,"199,141.00","26,240,809.57","26,240,809.57",Cuidado de la Salud,B4MGBG6,US40412C1018,New York Stock Exchange Inc.
SHW,SHERWIN WILLIAMS,Equity,0.14,428.82,"61,032.00","26,171,742.24","26,171,742.24",Materiales,2804211,US8243481061,New York Stock Exchange Inc.
ETN,EATON PLC,Equity,0.13,80.99,"318,940.00","25,830,950.60","25,830,950.60",Industriales,B8KQN82,IE00B8KQN827,New York Stock Exchange Inc.
TRV,TRAVELERS COMPANIES INC,Equity,0.13,133.06,"193,049.00","25,687,099.94","25,687,099.94",Financieros,2769503,US89417E1091,New York Stock Exchange Inc.
FIS,FIDELITY NATIONAL INFORMATION SERV,Equity,0.13,107.78,"238,340.00","25,688,285.20","25,688,285.20",Tecnología de la Información,2769796,US31620M1062,New York Stock Exchange Inc.
EL,ESTEE LAUDER INC CLASS A,Equity,0.13,159.99,"157,299.00","25,166,267.01","25,166,267.01",Productos básicos de consumo,2320524,US5184391044,New York Stock Exchange Inc.
FISV,FISERV INC,Equity,0.13,85.50,"290,728.00","24,857,244.00","24,857,244.00",Tecnología de la Información,2342034,US3377381088,NASDAQ
MAR,MARRIOTT INTERNATIONAL INC CLASS A,Equity,0.13,119.62,"207,805.00","24,857,634.10","24,857,634.10",Consumo discrecional,2210614,US5719032022,NASDAQ
SRE,SEMPRA ENERGY,Equity,0.13,124.45,"199,590.00","24,838,975.50","24,838,975.50",Servicios,2138158,US8168511090,New York Stock Exchange Inc.
WMB,WILLIAMS INC,Equity,0.13,27.73,"886,491.00","24,582,395.43","24,582,395.43",Energía,2967181,US9694571004,New York Stock Exchange Inc.
ADSK,AUTODESK INC,Equity,0.13,153.15,"160,221.00","24,537,846.15","24,537,846.15",Tecnología de la Información,2065159,US0527691069,NASDAQ
JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Equity,0.13,36.01,"673,988.00","24,270,307.88","24,270,307.88",Industriales,BY7QL61,IE00BY7QL619,New York Stock Exchange Inc.
EBAY,EBAY INC,Equity,0.12,36.35,"661,204.00","24,034,765.40","24,034,765.40",Consumo discrecional,2293819,US2786421030,NASDAQ
ROP,ROPER TECHNOLOGIES INC,Equity,0.12,325.46,"73,700.00","23,986,402.00","23,986,402.00",Industriales,2749602,US7766961061,New York Stock Exchange Inc.
F,F MOTOR,Equity,0.12,8.41,"2,847,137.00","23,944,422.17","23,944,422.17",Consumo discrecional,2615468,US3453708600,New York Stock Exchange Inc.
ROST,ROSS STORES INC,Equity,0.12,89.24,"268,183.00","23,932,650.92","23,932,650.92",Consumo discrecional,2746711,US7782961038,NASDAQ
ATVI,ACTIVISION BLIZZARD INC,Equity,0.12,43.32,"549,415.00","23,800,657.80","23,800,657.80",Comunicación,2575818,US00507V1098,NASDAQ
REGN,REGENERON PHARMACEUTICALS INC,Equity,0.12,407.50,"58,307.00","23,760,102.50","23,760,102.50",Cuidado de la Salud,2730190,US75886F1075,NASDAQ
DAL,DELTA AIR LINES INC,Equity,0.12,50.94,"465,746.00","23,725,101.24","23,725,101.24",Industriales,B1W9D46,US2473617023,New York Stock Exchange Inc.
ALL,ALLSTATE CORP,Equity,0.12,93.85,"252,201.00","23,669,063.85","23,669,063.85",Financieros,2019952,US0200021014,New York Stock Exchange Inc.
PSA,PUBLIC STORAGE REIT,Equity,0.12,218.57,"108,215.00","23,652,552.55","23,652,552.55",Bienes Raíces,2852533,US74460D1090,New York Stock Exchange Inc.
RHT,RED HAT INC,Equity,0.12,181.67,"129,091.00","23,451,961.97","23,451,961.97",Tecnología de la Información,2447218,US7565771026,New York Stock Exchange Inc.
NXPI,NXP SEMICONDUCTORS NV,Equity,0.12,92.85,"251,427.00","23,344,996.95","23,344,996.95",Tecnología de la Información,B505PN7,NL0009538784,NASDAQ
SYY,SYSCO CORP,Equity,0.12,66.12,"347,586.00","22,982,386.32","22,982,386.32",Productos básicos de consumo,2868165,US8718291078,New York Stock Exchange Inc.
XLNX,XILINX INC,Equity,0.12,122.48,"186,604.00","22,855,257.92","22,855,257.92",Tecnología de la Información,2985677,US9839191015,NASDAQ
HPQ,HP INC,Equity,0.12,19.64,"1,155,636.00","22,696,691.04","22,696,691.04",Tecnología de la Información,BYX4D52,US40434L1052,New York Stock Exchange Inc.
YUM,YUM BRANDS INC,Equity,0.12,98.98,"228,060.00","22,573,378.80","22,573,378.80",Consumo discrecional,2098876,US9884981013,New York Stock Exchange Inc.
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Equity,0.11,59.64,"367,883.00","21,940,542.12","21,940,542.12",Servicios,2707677,US7445731067,New York Stock Exchange Inc.
DG,DOLLAR GENERAL CORP,Equity,0.11,111.64,"194,745.00","21,741,331.80","21,741,331.80",Consumo discrecional,B5B1S13,US2566771059,New York Stock Exchange Inc.
EA,ELECTRONIC ARTS INC,Equity,0.11,98.83,"217,473.00","21,492,856.59","21,492,856.59",Comunicación,2310194,US2855121099,NASDAQ
WP,WORLDPAY INC CLASS A,Equity,0.11,97.49,"218,195.00","21,271,830.55","21,271,830.55",Tecnología de la Información,BF8D8T0,US9815581098,New York Stock Exchange Inc.
MCO,MOODYS CORP,Equity,0.11,174.98,"121,306.00","21,226,123.88","21,226,123.88",Financieros,2252058,US6153691059,New York Stock Exchange Inc.
ORLY,OREILLY AUTOMOTIVE INC,Equity,0.11,368.16,"57,601.00","21,206,384.16","21,206,384.16",Consumo discrecional,B65LWX6,US67103H1077,NASDAQ
WELL,WELLTOWER INC,Equity,0.11,77.88,"271,411.00","21,137,488.68","21,137,488.68",Bienes Raíces,BYVYHH4,US95040Q1040,New York Stock Exchange Inc.
ALXN,ALEXION PHARMACEUTICALS INC,Equity,0.11,134.88,"156,399.00","21,095,097.12","21,095,097.12",Cuidado de la Salud,2036070,US0153511094,NASDAQ
STI,SUNTRUST BANKS INC,Equity,0.11,64.09,"327,558.00","20,993,192.22","20,993,192.22",Financieros,2860990,US8679141031,New York Stock Exchange Inc.
XEL,XCEL ENERGY INC,Equity,0.11,56.16,"370,143.00","20,787,230.88","20,787,230.88",Servicios,2614807,US98389B1008,NASDAQ
GIS,GENERAL MILLS INC,Equity,0.11,47.46,"433,489.00","20,573,387.94","20,573,387.94",Productos básicos de consumo,2367026,US3703341046,New York Stock Exchange Inc.
APH,AMPHENOL CORP CLASS A,Equity,0.11,94.32,"215,481.00","20,324,167.92","20,324,167.92",Tecnología de la Información,2145084,US0320951017,New York Stock Exchange Inc.
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.10,200.07,"100,647.00","20,136,445.29","20,136,445.29",Bienes Raíces,2131179,US0534841012,New York Stock Exchange Inc.
OKE,ONEOK INC,Equity,0.10,67.12,"299,754.00","20,119,488.48","20,119,488.48",Energía,2130109,US6826801036,New York Stock Exchange Inc.
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Equity,0.10,87.44,"229,237.00","20,044,483.28","20,044,483.28",Materiales,B3SPXZ3,NL0009434992,New York Stock Exchange Inc.
VFC,VF CORP,Equity,0.10,84.94,"235,926.00","20,039,554.44","20,039,554.44",Consumo discrecional,2928683,US9182041080,New York Stock Exchange Inc.
LRCX,LAM RESEARCH CORP,Equity,0.10,176.53,"113,135.00","19,971,721.55","19,971,721.55",Tecnología de la Información,2502247,US5128071082,NASDAQ
GLW,CORNING INC,Equity,0.10,34.22,"580,291.00","19,857,558.02","19,857,558.02",Tecnología de la Información,2224701,US2193501051,New York Stock Exchange Inc.
WDAY,WORKDAY INC CLASS A,Equity,0.10,187.04,"105,914.00","19,810,154.56","19,810,154.56",Tecnología de la Información,B8K6ZD1,US98138H1014,NASDAQ
EQR,EQUITY RESIDENTIAL REIT,Equity,0.10,75.06,"262,450.00","19,699,497.00","19,699,497.00",Bienes Raíces,2319157,US29476L1070,New York Stock Exchange Inc.
STZ,CONSTELLATION BRANDS INC CLASS A,Equity,0.10,170.61,"113,642.00","19,388,461.62","19,388,461.62",Productos básicos de consumo,2170473,US21036P1084,New York Stock Exchange Inc.
PPG,PPG INDUSTRIES INC,Equity,0.10,109.68,"176,069.00","19,311,247.92","19,311,247.92",Materiales,2698470,US6935061076,New York Stock Exchange Inc.
ED,CONSOLIDATED EDISON INC,Equity,0.10,84.98,"227,050.00","19,294,709.00","19,294,709.00",Servicios,2216850,US2091151041,New York Stock Exchange Inc.
LUV,SOUTHWEST AIRLINES,Equity,0.10,51.16,"376,512.00","19,262,353.92","19,262,353.92",Industriales,2831543,US8447411088,New York Stock Exchange Inc.
STT,STATE STREET CORP,Equity,0.10,70.29,"273,831.00","19,247,580.99","19,247,580.99",Financieros,2842040,US8574771031,New York Stock Exchange Inc.
IR,INGERSOLL RAND PLC,Equity,0.10,105.95,"179,036.00","18,968,864.20","18,968,864.20",Industriales,B633030,IE00B6330302,New York Stock Exchange Inc.
A,AGILENT TECHNOLOGIES INC,Equity,0.10,80.61,"232,731.00","18,760,445.91","18,760,445.91",Cuidado de la Salud,2520153,US00846U1016,New York Stock Exchange Inc.
PAYX,PAYCHEX INC,Equity,0.10,78.99,"234,150.00","18,495,508.50","18,495,508.50",Tecnología de la Información,2674458,US7043261079,NASDAQ
FOX,TWENTY-FIRST CENTURY FOX INC CLASS,Equity,0.09,51.32,"356,330.00","18,286,855.60","18,286,855.60",Comunicación,BBM4S80,US90130A2006,NASDAQ
ZBH,ZIMMER BIOMET HOLDINGS INC,Equity,0.09,122.94,"147,850.00","18,176,679.00","18,176,679.00",Cuidado de la Salud,2783815,US98956P1021,New York Stock Exchange Inc.
HAL,HALLIBURTON,Equity,0.09,28.47,"636,805.00","18,129,838.35","18,129,838.35",Energía,2405302,US4062161017,New York Stock Exchange Inc.
WEC,WEC ENERGY GROUP INC,Equity,0.09,77.62,"230,138.00","17,863,311.56","17,863,311.56",Servicios,BYY8XK8,US92939U1060,New York Stock Exchange Inc.
FTV,FORTIVE CORP,Equity,0.09,82.64,"215,284.00","17,791,069.76","17,791,069.76",Industriales,BYT3MK1,US34959J1088,New York Stock Exchange Inc.
SYF,SYNCHRONY FINANCIAL,Equity,0.09,32.84,"539,678.00","17,723,025.52","17,723,025.52",Financieros,BP96PS6,US87165B1035,New York Stock Exchange Inc.
MTB,M&T BANK CORP,Equity,0.09,173.33,"102,161.00","17,707,566.13","17,707,566.13",Financieros,2340168,US55261F1049,New York Stock Exchange Inc.
ADM,ARCHER DANIELS MIDLAND,Equity,0.09,43.35,"408,201.00","17,695,513.35","17,695,513.35",Productos básicos de consumo,2047317,US0394831020,New York Stock Exchange Inc.
DFS,DISCOVER FINANCIAL SERVICES,Equity,0.09,72.34,"244,608.00","17,694,942.72","17,694,942.72",Financieros,B1YLC43,US2547091080,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.09,950.22,"18,605.00","17,678,843.10","17,678,843.10",Consumo discrecional,2065955,US0533321024,New York Stock Exchange Inc.
CNC,CENTENE CORP,Equity,0.09,59.38,"294,195.00","17,469,299.10","17,469,299.10",Cuidado de la Salud,2807061,US15135B1017,New York Stock Exchange Inc.
TROW,T ROWE PRICE GROUP INC,Equity,0.09,100.68,"172,265.00","17,343,640.20","17,343,640.20",Financieros,2702337,US74144T1088,NASDAQ
DLTR,DOLLAR TREE INC,Equity,0.09,100.65,"172,195.00","17,331,426.75","17,331,426.75",Consumo discrecional,2272476,US2567461080,NASDAQ
MNST,MONSTER BEVERAGE CORP,Equity,0.09,59.67,"290,378.00","17,326,855.26","17,326,855.26",Productos básicos de consumo,BZ07BW4,US61174X1090,NASDAQ
DLR,DIGITAL REALTY TRUST REIT INC,Equity,0.09,115.37,"149,876.00","17,291,194.12","17,291,194.12",Bienes Raíces,B03GQS4,US2538681030,New York Stock Exchange Inc.
PCAR,PACCAR INC,Equity,0.09,68.45,"251,716.00","17,229,960.20","17,229,960.20",Industriales,2665861,US6937181088,NASDAQ
HLT,HILTON WORLDWIDE HOLDINGS INC,Equity,0.09,85.00,"202,723.00","17,231,455.00","17,231,455.00",Consumo discrecional,BYVMW06,US43300A2033,New York Stock Exchange Inc.
PPL,PPL CORP,Equity,0.09,32.59,"525,990.00","17,142,014.10","17,142,014.10",Servicios,2680905,US69351T1060,New York Stock Exchange Inc.
CMI,CUMMINS INC,Equity,0.09,157.11,"108,552.00","17,054,604.72","17,054,604.72",Industriales,2240202,US2310211063,New York Stock Exchange Inc.
IQV,IQVIA HOLDINGS INC,Equity,0.09,140.98,"119,324.00","16,822,297.52","16,822,297.52",Cuidado de la Salud,BDR73G1,US46266C1053,New York Stock Exchange Inc.
PXD,PIONEER NATURAL RESOURCE,Equity,0.09,136.37,"123,290.00","16,813,057.30","16,813,057.30",Energía,2690830,US7237871071,New York Stock Exchange Inc.
HPE,HEWLETT PACKARD ENTERPRISE,Equity,0.09,15.66,"1,073,535.00","16,811,558.10","16,811,558.10",Tecnología de la Información,BYVYWS0,US42824C1099,New York Stock Exchange Inc.
MCK,MCKESSON CORP,Equity,0.09,117.72,"142,393.00","16,762,503.96","16,762,503.96",Cuidado de la Salud,2378534,US58155Q1031,New York Stock Exchange Inc.
MSI,MOTOROLA SOLUTIONS INC,Equity,0.09,140.09,"118,503.00","16,601,085.27","16,601,085.27",Tecnología de la Información,B5BKPQ4,US6200763075,New York Stock Exchange Inc.
CCL,CARNIVAL CORP,Equity,0.09,56.43,"293,341.00","16,553,232.63","16,553,232.63",Consumo discrecional,2523044,PA1436583006,New York Stock Exchange Inc.
VTR,VENTAS REIT INC,Equity,0.09,63.59,"259,529.00","16,503,449.11","16,503,449.11",Bienes Raíces,2927925,US92276F1003,New York Stock Exchange Inc.
SQ,SQUARE INC CLASS A,Equity,0.09,77.38,"213,143.00","16,493,005.34","16,493,005.34",Tecnología de la Información,BYNZGK1,US8522341036,New York Stock Exchange Inc.
DTE,DTE ENERGY,Equity,0.09,124.38,"132,481.00","16,477,986.78","16,477,986.78",Servicios,2280220,US2333311072,New York Stock Exchange Inc.
PH,PARKER-HANNIFIN CORP,Equity,0.08,169.99,"96,491.00","16,402,505.09","16,402,505.09",Industriales,2671501,US7010941042,New York Stock Exchange Inc.
WLTW,WILLIS TOWERS WATSON PLC,Equity,0.08,172.25,"95,191.00","16,396,649.75","16,396,649.75",Financieros,BDB6Q21,IE00BDB6Q211,NASDAQ
ES,EVERSOURCE ENERGY,Equity,0.08,70.92,"230,881.00","16,374,080.52","16,374,080.52",Servicios,BVVN4Q8,US30040W1080,New York Stock Exchange Inc.
TMUS,T MOBILE US INC,Equity,0.08,72.34,"225,016.00","16,277,657.44","16,277,657.44",Comunicación,B94Q9V0,US8725901040,NASDAQ
APC,ANADARKO PETROLEUM CORP,Equity,0.08,44.25,"367,848.00","16,277,274.00","16,277,274.00",Energía,2032380,US0325111070,New York Stock Exchange Inc.
TWTR,TWITTER INC,Equity,0.08,31.03,"521,760.00","16,190,212.80","16,190,212.80",Comunicación,BFLR866,US90184L1026,New York Stock Exchange Inc.
PANW,PALO ALTO NETWORKS INC,Equity,0.08,242.76,"66,305.00","16,096,201.80","16,096,201.80",Tecnología de la Información,B87ZMX0,US6974351057,New York Stock Exchange Inc.
ROK,ROCKWELL AUTOMATION INC,Equity,0.08,180.68,"87,730.00","15,851,056.40","15,851,056.40",Industriales,2754060,US7739031091,New York Stock Exchange Inc.
APTV,APTIV PLC,Equity,0.08,81.10,"194,100.00","15,741,510.00","15,741,510.00",Consumo discrecional,B783TY6,JE00B783TY65,New York Stock Exchange Inc.
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Equity,0.08,189.44,"82,528.00","15,634,104.32","15,634,104.32",Bienes Raíces,BZ6TS23,US78410G1040,NASDAQ
TDG,TRANSDIGM GROUP INC,Equity,0.08,442.58,"35,297.00","15,621,746.26","15,621,746.26",Industriales,B11FJK3,US8936411003,New York Stock Exchange Inc.
AMD,ADVANCED MICRO DEVICES INC,Equity,0.08,22.82,"682,433.00","15,573,121.06","15,573,121.06",Tecnología de la Información,2007849,US0079031078,NASDAQ
LVS,LAS VEGAS SANDS CORP,Equity,0.08,59.42,"261,868.00","15,560,196.56","15,560,196.56",Consumo discrecional,B02T2J7,US5178341070,New York Stock Exchange Inc.
O,REALTY INCOME REIT CORP,Equity,0.08,71.91,"215,105.00","15,468,200.55","15,468,200.55",Bienes Raíces,2724193,US7561091049,New York Stock Exchange Inc.
GPN,GLOBAL PAYMENTS INC,Equity,0.08,132.35,"116,579.00","15,429,230.65","15,429,230.65",Tecnología de la Información,2712013,US37940X1028,New York Stock Exchange Inc.
BXP,BOSTON PROPERTIES REIT INC,Equity,0.08,135.27,"112,829.00","15,262,378.83","15,262,378.83",Bienes Raíces,2019479,US1011211018,New York Stock Exchange Inc.
FLT,FLEETCOR TECHNOLOGIES INC,Equity,0.08,236.60,"64,116.00","15,169,845.60","15,169,845.60",Tecnología de la Información,B4R28B3,US3390411052,New York Stock Exchange Inc.
VRSK,VERISK ANALYTICS INC,Equity,0.08,128.13,"117,664.00","15,076,288.32","15,076,288.32",Industriales,B4P9W92,US92345Y1064,NASDAQ
INFO,IHS MARKIT LTD,Equity,0.08,54.13,"277,949.00","15,045,379.37","15,045,379.37",Industriales,BD0Q558,BMG475671050,NASDAQ
CLX,CLOROX,Equity,0.08,159.83,"93,421.00","14,931,478.43","14,931,478.43",Productos básicos de consumo,2204026,US1890541097,New York Stock Exchange Inc.
EIX,EDISON INTERNATIONAL,Equity,0.08,64.05,"232,966.00","14,921,472.30","14,921,472.30",Servicios,2829515,US2810201077,New York Stock Exchange Inc.
CXO,CONCHO RESOURCES INC,Equity,0.08,103.72,"142,237.00","14,752,821.64","14,752,821.64",Energía,B1YWRK7,US20605P1012,New York Stock Exchange Inc.
UAL,UNITED CONTINENTAL HOLDINGS INC,Equity,0.08,81.49,"179,103.00","14,595,103.47","14,595,103.47",Industriales,B4QG225,US9100471096,NASDAQ
FE,FIRSTENERGY CORP,Equity,0.08,41.21,"353,723.00","14,576,924.83","14,576,924.83",Servicios,2100920,US3379321074,New York Stock Exchange Inc.
SWK,STANLEY BLACK & DECKER INC,Equity,0.08,131.98,"110,316.00","14,559,505.68","14,559,505.68",Industriales,B3Q2FJ4,US8545021011,New York Stock Exchange Inc.
ALGN,ALIGN TECHNOLOGY INC,Equity,0.07,247.59,"57,753.00","14,299,065.27","14,299,065.27",Cuidado de la Salud,2679204,US0162551016,NASDAQ
KR,KROGER,Equity,0.07,24.75,"577,130.00","14,283,967.50","14,283,967.50",Productos básicos de consumo,2497406,US5010441013,New York Stock Exchange Inc.
RCL,ROYAL CARIBBEAN CRUISES LTD,Equity,0.07,116.45,"122,339.00","14,246,376.55","14,246,376.55",Consumo discrecional,2754907,LR0008862868,New York Stock Exchange Inc.
BLL,BALL CORP,Equity,0.07,57.27,"246,641.00","14,125,130.07","14,125,130.07",Materiales,2073022,US0584981064,New York Stock Exchange Inc.
MCHP,MICROCHIP TECHNOLOGY INC,Equity,0.07,84.00,"168,048.00","14,116,032.00","14,116,032.00",Tecnología de la Información,2592174,US5950171042,NASDAQ
NTRS,NORTHERN TRUST CORP,Equity,0.07,94.49,"148,878.00","14,067,482.22","14,067,482.22",Financieros,2648668,US6658591044,NASDAQ
KLAC,KLA TENCOR CORP,Equity,0.07,117.19,"119,747.00","14,033,150.93","14,033,150.93",Tecnología de la Información,2480138,US4824801009,NASDAQ
VRSN,VERISIGN INC,Equity,0.07,181.43,"77,332.00","14,030,344.76","14,030,344.76",Tecnología de la Información,2142922,US92343E1029,NASDAQ
KHC,KRAFT HEINZ,Equity,0.07,31.87,"439,598.00","14,009,988.26","14,009,988.26",Productos básicos de consumo,BYRY499,US5007541064,NASDAQ
WY,WEYERHAEUSER REIT,Equity,0.07,25.55,"548,277.00","14,008,477.35","14,008,477.35",Bienes Raíces,2958936,US9621661043,New York Stock Exchange Inc.
IP,INTERNATIONAL PAPER,Equity,0.07,46.96,"297,925.00","13,990,558.00","13,990,558.00",Materiales,2465254,US4601461035,New York Stock Exchange Inc.
HRS,HARRIS CORP,Equity,0.07,160.44,"86,850.00","13,934,214.00","13,934,214.00",Industriales,2412001,US4138751056,New York Stock Exchange Inc.
ESS,ESSEX PROPERTY TRUST REIT INC,Equity,0.07,290.93,"47,865.00","13,925,364.45","13,925,364.45",Bienes Raíces,2316619,US2971781057,New York Stock Exchange Inc.
TSN,TYSON FOODS INC CLASS A,Equity,0.07,64.88,"213,749.00","13,868,035.12","13,868,035.12",Productos básicos de consumo,2909730,US9024941034,New York Stock Exchange Inc.
AWK,AMERICAN WATER WORKS INC,Equity,0.07,104.99,"131,450.00","13,800,935.50","13,800,935.50",Servicios,B2R3PV1,US0304201033,New York Stock Exchange Inc.
NUE,NUCOR CORP,Equity,0.07,58.82,"231,424.00","13,612,359.68","13,612,359.68",Materiales,2651086,US6703461052,New York Stock Exchange Inc.
FITB,FIFTH THIRD BANCORP,Equity,0.07,28.41,"478,104.00","13,582,934.64","13,582,934.64",Financieros,2336747,US3167731005,NASDAQ
SPLK,SPLUNK INC,Equity,0.07,126.42,"106,777.00","13,498,748.34","13,498,748.34",Tecnología de la Información,B424494,US8486371045,NASDAQ
AME,AMETEK INC,Equity,0.07,80.65,"166,936.00","13,463,388.40","13,463,388.40",Industriales,2089212,US0311001004,New York Stock Exchange Inc.
WAT,WATER CORP,Equity,0.07,242.49,"55,388.00","13,431,036.12","13,431,036.12",Cuidado de la Salud,2937689,US9418481035,New York Stock Exchange Inc.
DXC,DXC TECHNOLOGY,Equity,0.07,65.32,"203,750.00","13,308,950.00","13,308,950.00",Tecnología de la Información,BYXD7B3,US23355L1061,New York Stock Exchange Inc.
CERN,CERNER CORP,Equity,0.07,57.14,"232,691.00","13,295,963.74","13,295,963.74",Cuidado de la Salud,2185284,US1567821046,NASDAQ
IDXX,IDEXX LABORATORIES INC,Equity,0.07,210.87,"62,495.00","13,178,320.65","13,178,320.65",Cuidado de la Salud,2459202,US45168D1046,NASDAQ
FCX,FREEPORT MCMORAN INC,Equity,0.07,12.32,"1,063,717.00","13,104,993.44","13,104,993.44",Materiales,2352118,US35671D8570,New York Stock Exchange Inc.
KEY,KEYCORP,Equity,0.07,17.42,"750,964.00","13,081,792.88","13,081,792.88",Financieros,2490911,US4932671088,New York Stock Exchange Inc.
NEM,NEWMONT MINING CORP,Equity,0.07,33.42,"390,418.00","13,047,769.56","13,047,769.56",Materiales,2636607,US6516391066,New York Stock Exchange Inc.
CTAS,CINTAS CORP,Equity,0.07,204.89,"63,467.00","13,003,753.63","13,003,753.63",Industriales,2197137,US1729081059,NASDAQ
FAST,FASTENAL,Equity,0.07,62.19,"208,987.00","12,996,901.53","12,996,901.53",Industriales,2332262,US3119001044,NASDAQ
AEE,AMEREN CORP,Equity,0.07,72.61,"178,011.00","12,925,378.71","12,925,378.71",Servicios,2050832,US0236081024,New York Stock Exchange Inc.
ULTA,ULTA BEAUTY INC,Equity,0.07,312.51,"41,277.00","12,899,475.27","12,899,475.27",Consumo discrecional,B28TS42,US90384S3031,NASDAQ
HIG,HARTFORD FINANCIAL SERVICES GROUP,Equity,0.07,48.81,"262,779.00","12,826,242.99","12,826,242.99",Financieros,2476193,US4165151048,New York Stock Exchange Inc.
AMP,AMERIPRISE FINANCE INC,Equity,0.07,125.07,"101,678.00","12,716,867.46","12,716,867.46",Financieros,B0J7D57,US03076C1062,New York Stock Exchange Inc.
MTD,METTLER TOLEDO INC,Equity,0.07,698.68,"18,086.00","12,636,326.48","12,636,326.48",Cuidado de la Salud,2126249,US5926881054,New York Stock Exchange Inc.
RSG,REPUBLIC SERVICES INC,Equity,0.07,78.93,"159,388.00","12,580,494.84","12,580,494.84",Industriales,2262530,US7607591002,New York Stock Exchange Inc.
NTAP,NETAPP INC,Equity,0.06,65.74,"190,651.00","12,533,396.74","12,533,396.74",Tecnología de la Información,2630643,US64110D1046,NASDAQ
ETR,ENTERGY CORP,Equity,0.06,94.94,"131,595.00","12,493,629.30","12,493,629.30",Servicios,2317087,US29364G1031,New York Stock Exchange Inc.
MKC,MCCORMICK & CO NON-VOTING INC,Equity,0.06,139.46,"89,241.00","12,445,549.86","12,445,549.86",Productos básicos de consumo,2550161,US5797802064,New York Stock Exchange Inc.
CDNS,CADENCE DESIGN SYSTEMS INC,Equity,0.06,61.16,"202,289.00","12,371,995.24","12,371,995.24",Tecnología de la Información,2302232,US1273871087,NASDAQ
TSS,TOTAL SYSTEM SERVICES INC,Equity,0.06,93.75,"131,569.00","12,334,593.75","12,334,593.75",Tecnología de la Información,2897697,US8919061098,New York Stock Exchange Inc.
CFG,CITIZENS FINANCIAL GROUP INC,Equity,0.06,35.74,"344,798.00","12,323,080.52","12,323,080.52",Financieros,BQRX1X3,US1746101054,New York Stock Exchange Inc.
OMC,OMNICOM GROUP INC,Equity,0.06,75.64,"162,692.00","12,306,022.88","12,306,022.88",Comunicación,2279303,US6819191064,New York Stock Exchange Inc.
ANET,ARISTA NETWORKS INC,Equity,0.06,292.61,"42,038.00","12,300,739.18","12,300,739.18",Tecnología de la Información,BN33VM5,US0404131064,New York Stock Exchange Inc.
FRC,FIRST REPUBLIC BANK,Equity,0.06,102.92,"119,104.00","12,258,183.68","12,258,183.68",Financieros,B4WHY15,US33616C1009,New York Stock Exchange Inc.
CSGP,COSTAR GROUP INC,Equity,0.06,465.67,"26,240.00","12,219,180.80","12,219,180.80",Industriales,2262864,US22160N1090,NASDAQ
BMRN,BIOMARIN PHARMACEUTICAL INC,Equity,0.06,94.50,"129,143.00","12,204,013.50","12,204,013.50",Cuidado de la Salud,2437071,US09061G1013,NASDAQ
CHD,CHURCH AND DWIGHT INC,Equity,0.06,66.93,"179,353.00","12,004,096.29","12,004,096.29",Productos básicos de consumo,2195841,US1713401024,New York Stock Exchange Inc.
FANG,DIAMONDBACK ENERGY INC,Equity,0.06,104.21,"114,515.00","11,933,608.15","11,933,608.15",Energía,B7Y8YR3,US25278X1090,NASDAQ
MSCI,MSCI INC,Equity,0.06,186.81,"63,847.00","11,927,258.07","11,927,258.07",Financieros,B2972D2,US55354G1004,New York Stock Exchange Inc.
RF,REGIONS FINANCIAL CORP,Equity,0.06,15.79,"754,356.00","11,911,281.24","11,911,281.24",Financieros,B01R311,US7591EP1005,New York Stock Exchange Inc.
BBY,BEST BUY INC,Equity,0.06,68.85,"171,937.00","11,837,862.45","11,837,862.45",Consumo discrecional,2094670,US0865161014,New York Stock Exchange Inc.
