14-mar-2019,,,,,,,,,,,,,,,
iShares Core MSCI Emerging Markets ETF,,,,,,,,,,,,,,,
Inception Date,18-oct-2012,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 59,071,783,669.14",,,,,,,,,,,,,,
Number of Securities,"2,232.00",,,,,,,,,,,,,,
Share,"1,143,600,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores,País,Moneda,Mercado de divisas,Tipo de Cambio
091990,CELLTRION HEALTHCARE LTD,Equity,0.05,64.42,"498,109.00","32,089,334.54","32,089,334.54",Cuidado de la Salud,BYZ6DH8,KR7091990002,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
PEL,PIRAMAL ENTERPRISES LTD,Equity,0.05,38.19,"837,457.00","31,981,551.99","31,981,551.99",Cuidado de la Salud,B058J56,INE140A01024,National Stock Exchange Of India,India,USD,INR,69.43
139480,E-MART INC,Equity,0.05,155.11,"205,341.00","31,849,842.25","31,849,842.25",Productos básicos de consumo,B682TF7,KR7139480008,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
035250,KANGWON LAND INC,Equity,0.05,28.20,"1,129,211.00","31,845,203.14","31,845,203.14",Consumo discrecional,6683449,KR7035250000,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
981,SEMICONDUCTOR MANUFACTURING INTERN,Equity,0.05,1.04,"30,659,700.00","31,831,611.03","31,831,611.03",Tecnología de la Información,BDFBM13,KYG8020E1199,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
004020,HYUNDAI STEEL,Equity,0.05,41.07,"774,760.00","31,817,939.54","31,817,939.54",Materiales,6461850,KR7004020004,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
KLBN11,KLABIN UNITS SA,Equity,0.05,4.59,"6,913,624.00","31,752,580.30","31,752,580.30",Materiales,BJ0K6Z9,BRKLBNCDAM18,XBSP,Brasil,USD,BRL,3.83
NRP,NEPI ROCKCASTLE PLC,Equity,0.05,8.46,"3,749,116.00","31,733,375.63","31,733,375.63",Bienes Raíces,BDD7WV3,IM00BDD7WV31,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
2801,CHANG HWA COMMERCIAL BANK LTD,Equity,0.05,0.58,"53,799,768.00","31,424,691.36","31,424,691.36",Financieros,6187855,TW0002801008,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
2888,SHIN KONG FINANCIAL HOLDING LTD,Equity,0.05,0.29,"106,857,188.00","31,398,073.49","31,398,073.49",Financieros,6452586,TW0002888005,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
BVN,BUENAVENTURA ADR REPRESENTING,Equity,0.05,16.86,"1,861,436.00","31,383,810.96","31,383,810.96",Materiales,2210476,US2044481040,New York Stock Exchange Inc.,Perú,USD,USD,1.00
1816,CGN POWER LTD H,Equity,0.05,0.27,"115,134,000.00","31,240,379.88","31,240,379.88",Servicios,BSBMM04,CNE100001T80,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Equity,0.05,8.70,"3,561,900.00","31,000,244.14","31,000,244.14",Industriales,B0ZV104,MX01GA000004,Bolsa Mexicana De Valores,México,USD,MXN,19.30
1339,THE PEOPLES INSURANCE CO (GROUP),Equity,0.05,0.44,"69,905,000.00","30,989,929.87","30,989,929.87",Financieros,B8RZJZ1,CNE100001MK7,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
WHL,WOOLWORTHS HOLDING LTD,Equity,0.05,3.10,"9,983,581.00","30,943,226.50","30,943,226.50",Consumo discrecional,B06KZ97,ZAE000063863,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
ALFAA,ALFA A,Equity,0.05,1.04,"29,885,547.00","30,937,307.05","30,937,307.05",Industriales,2043423,MXP000511016,Bolsa Mexicana De Valores,México,USD,MXN,19.30
CLS,CLICKS GROUP LTD,Equity,0.05,12.22,"2,527,313.00","30,889,904.14","30,889,904.14",Productos básicos de consumo,6105578,ZAE000134854,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
CPN.R,CENTRAL PATTANA NON-VOTING DR PCL,Equity,0.05,2.28,"13,491,600.00","30,771,246.56","30,771,246.56",Bienes Raíces,B013L15,TH0481010R10,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
ONGC,OIL AND NATURAL GAS LTD,Equity,0.05,2.18,"14,094,278.00","30,662,019.83","30,662,019.83",Energía,6139362,INE213A01029,National Stock Exchange Of India,India,USD,INR,69.43
KOFL,COCA-COLA FEMSA CLASS L,Equity,0.05,6.04,"5,073,700.00","30,648,688.94","30,648,688.94",Productos básicos de consumo,2141899,MXP2861W1067,Bolsa Mexicana De Valores,México,USD,MXN,19.30
TBS,TIGER BRANDS LTD,Equity,0.05,19.40,"1,577,741.00","30,601,838.88","30,601,838.88",Productos básicos de consumo,B0J4PP2,ZAE000071080,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
2207,HOTAI MOTOR LTD,Equity,0.05,11.42,"2,679,000.00","30,602,776.52","30,602,776.52",Consumo discrecional,6417165,TW0002207008,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
2409,AU OPTRONICS CORP,Equity,0.05,0.37,"82,839,000.00","30,559,983.17","30,559,983.17",Tecnología de la Información,6288190,TW0002409000,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
3323,CHINA NATIONAL BUILDING MATERIAL L,Equity,0.05,0.79,"38,608,850.00","30,542,991.80","30,542,991.80",Materiales,B0Y91C1,CNE1000002N9,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
ENELCHILE,ENEL CHILE SA,Equity,0.05,0.10,"292,221,691.00","30,499,300.02","30,499,300.02",Servicios,BYMLZD6,CL0002266774,Santiago Stock Exchange,Chile,USD,CLP,669.73
HTO,HELLENIC TELECOMMUNICATIONS ORGANI,Equity,0.05,12.49,"2,440,356.00","30,483,639.86","30,483,639.86",Comunicación,5051605,GRS260333000,Athens Exchange S.A. Cash Market,Grecia,USD,EUR,0.88
IMP,IMPALA PLATINUM LTD,Equity,0.05,4.35,"6,969,721.00","30,289,965.23","30,289,965.23",Materiales,B1FFT76,ZAE000083648,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
UNTR,UNITED TRACTORS,Equity,0.05,1.83,"16,484,100.00","30,242,610.04","30,242,610.04",Energía,6230845,ID1000058407,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
3034,NOVATEK MICROELECTRONICS CORP,Equity,0.05,5.70,"5,285,000.00","30,100,317.13","30,100,317.13",Tecnología de la Información,6346333,TW0003034005,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
AUROPHARMA,AUROBINDO PHARMA LTD,Equity,0.05,11.21,"2,677,021.00","30,021,422.27","30,021,422.27",Cuidado de la Salud,6702634,INE406A01037,National Stock Exchange Of India,India,USD,INR,69.43
005830,DB INSURANCE LTD,Equity,0.05,61.60,"486,883.00","29,993,056.93","29,993,056.93",Financieros,6155937,KR7005830005,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
024110,INDUSTRIAL BANK OF KOREA,Equity,0.05,12.51,"2,396,613.00","29,991,984.31","29,991,984.31",Financieros,6462972,KR7024110009,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
GRUPOSURA,GRUPO DE INVERSIONES SURAMERICANA,Equity,0.05,11.44,"2,612,040.00","29,889,565.84","29,889,565.84",Financieros,BMSK715,COT13PA00086,Bolsa De Valores De Colombia,Colombia,USD,COP,"3,137.29"
267250,HYUNDAI HEAVY INDUSTRIES HOLDINGS,Equity,0.05,307.13,"97,060.00","29,810,002.64","29,810,002.64",Industriales,BD4HFT1,KR7267250009,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
PETGAS,PETRONAS GAS,Equity,0.05,4.32,"6,850,700.00","29,595,693.59","29,595,693.59",Servicios,6703972,MYL6033OO004,Bursa Malaysia,Malasia,USD,MYR,4.09
2301,LITE ON TECHNOLOGY CORP,Equity,0.05,1.40,"21,016,238.00","29,516,041.98","29,516,041.98",Tecnología de la Información,6519481,TW0002301009,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
GGRM,GUDANG GARAM,Equity,0.05,6.37,"4,633,600.00","29,497,912.67","29,497,912.67",Productos básicos de consumo,6366999,ID1000068604,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
LPP,LPP SA,Equity,0.05,"2,200.69","13,402.00","29,493,621.16","29,493,621.16",Consumo discrecional,7127979,PLLPP0000011,Warsaw Stock Exchange/Equities/Main Market,Polonia,USD,PLN,3.81
SIMEPLT,SIME DARBY PLANTATION,Equity,0.05,1.24,"23,651,500.00","29,300,697.62","29,300,697.62",Productos básicos de consumo,BF6RHY2,MYL5285OO001,Bursa Malaysia,Malasia,USD,MYR,4.09
TCELL,TURKCELL ILETISIM HIZMETLERI A,Equity,0.05,2.62,"11,157,724.00","29,222,003.14","29,222,003.14",Comunicación,B03MYN3,TRATCELL91M1,Istanbul Stock Exchange,Turquía,USD,TRY,5.47
BRML3,BR MALLS PARTICIPACOES SA,Equity,0.05,3.51,"8,306,765.00","29,181,890.97","29,181,890.97",Bienes Raíces,B1RYG58,BRBRMLACNOR9,XBSP,Brasil,USD,BRL,3.83
268,KINGDEE INT L SOFTWARE GROUP LTD,Equity,0.05,1.26,"23,019,000.00","29,059,839.87","29,059,839.87",Tecnología de la Información,6327587,KYG525681477,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
PGN,POLSKIE GORNICTWO NAFTOWE I GAZOWN,Equity,0.05,1.68,"17,267,101.00","29,021,099.92","29,021,099.92",Energía,B0L9113,PLPGNIG00014,Warsaw Stock Exchange/Equities/Main Market,Polonia,USD,PLN,3.81
392,BEIJING ENTERPRISES HOLDINGS LTD,Equity,0.05,5.82,"4,944,500.00","28,785,361.69","28,785,361.69",Servicios,6081690,HK0392044647,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
DIALOG,DIALOG GROUP,Equity,0.05,0.78,"36,791,396.00","28,767,860.04","28,767,860.04",Energía,B00MRS2,MYL7277OO006,Bursa Malaysia,Malasia,USD,MYR,4.09
BDMS.R,BANGKOK DUSIT MEDICAL SERVICES NON,Equity,0.05,0.74,"38,572,300.00","28,637,240.42","28,637,240.42",Cuidado de la Salud,B013SV4,TH0264010R10,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
DPW,DP WORLD PLC,Equity,0.05,16.35,"1,750,384.00","28,618,778.40","28,618,778.40",Industriales,B291WY5,AEDFXA0M6V00,Nasdaq Dubai,Emiratos Árabes Unidos,USD,USD,1.00
ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC Z,Equity,0.05,5.27,"5,413,940.00","28,538,538.00","28,538,538.00",Industriales,B28XXH2,INE742F01042,National Stock Exchange Of India,India,USD,INR,69.43
144,CHINA MERCHANTS PORT HOLDINGS LTD,Equity,0.05,2.09,"13,670,270.00","28,524,897.94","28,524,897.94",Industriales,6416139,HK0144000764,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
KLK,KUALA LUMPUR KEPONG,Equity,0.05,6.07,"4,683,000.00","28,447,007.94","28,447,007.94",Productos básicos de consumo,6497446,MYL2445OO004,Bursa Malaysia,Malasia,USD,MYR,4.09
BRFS3,BRF BRASIL FOODS SA,Equity,0.05,5.41,"5,242,658.00","28,371,581.12","28,371,581.12",Productos básicos de consumo,2036995,BRBRFSACNOR8,XBSP,Brasil,USD,BRL,3.83
3481,INNOLUX CORP,Equity,0.05,0.32,"88,499,241.00","28,323,651.98","28,323,651.98",Tecnología de la Información,B0CC0M5,TW0003481008,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
MINT.R,MINOR INTERNATIONAL PUBLIC NON VOT,Equity,0.05,1.23,"22,925,160.00","28,307,118.52","28,307,118.52",Consumo discrecional,B018C28,TH0128010R17,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
322,TINGYI (CAYMAN ISLANDS) HOLDINGS C,Equity,0.05,1.44,"19,662,000.00","28,303,441.42","28,303,441.42",Productos básicos de consumo,6903556,KYG8878S1030,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
IBULHSGFIN,INDIABULLS HOUSING FINANCE LTD,Equity,0.05,10.11,"2,799,652.00","28,301,958.58","28,301,958.58",Financieros,B98CG57,INE148I01020,National Stock Exchange Of India,India,USD,INR,69.43
HAVELLS,HAVELLS INDIA LTD,Equity,0.05,10.76,"2,614,825.00","28,139,520.25","28,139,520.25",Industriales,BQGZWP9,INE176B01034,National Stock Exchange Of India,India,USD,INR,69.43
813,SHIMAO PROPERTY HOLDINGS LTD,Equity,0.05,2.46,"11,382,000.00","27,983,948.94","27,983,948.94",Bienes Raíces,B16YNS1,KYG810431042,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
1186,CHINA RAILWAY CONSTRUCTION CORP LT,Equity,0.05,1.39,"20,137,500.00","27,961,802.30","27,961,802.30",Industriales,B2PFVH7,CNE100000981,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
AMS,ANGLO AMERICAN PLATINUM LTD,Equity,0.05,51.05,"544,430.00","27,791,795.15","27,791,795.15",Materiales,6761000,ZAE000013181,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
1114,BRILLIANCE CHINA AUTOMOTIVE HOLDIN,Equity,0.05,0.92,"30,212,000.00","27,787,519.67","27,787,519.67",Consumo discrecional,6181482,BMG1368B1028,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
1402,FAR EASTERN NEW CENTURY CORP,Equity,0.05,0.97,"28,599,916.00","27,718,836.46","27,718,836.46",Industriales,6331470,TW0001402006,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
AXIATA,AXIATA GROUP,Equity,0.05,1.02,"27,220,700.00","27,669,666.95","27,669,666.95",Comunicación,B2QZGV5,MYL6888OO001,Bursa Malaysia,Malasia,USD,MYR,4.09
MND,MONDI LTD,Equity,0.05,23.21,"1,192,243.00","27,672,854.60","27,672,854.60",Materiales,B41LJ57,ZAE000156550,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
489,DONGFENG MOTOR GROUP LTD H,Equity,0.05,1.03,"26,898,000.00","27,617,740.24","27,617,740.24",Consumo discrecional,B0PH5N3,CNE100000312,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
081660,FILA KOREA LTD,Equity,0.05,57.11,"482,493.00","27,554,019.92","27,554,019.92",Consumo discrecional,B66CTX7,KR7081660003,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
2327,YAGEO CORP,Equity,0.05,10.97,"2,504,454.00","27,474,270.47","27,474,270.47",Tecnología de la Información,6984380,TW0002327004,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
817,CHINA JINMAO HOLDINGS GROUP LTD,Equity,0.05,0.54,"51,064,000.00","27,386,090.36","27,386,090.36",Bienes Raíces,B23TGR6,HK0817039453,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
TIMP3,TIM PARTICIPACOES SA,Equity,0.05,3.24,"8,455,800.00","27,389,884.99","27,389,884.99",Comunicación,2292560,BRTIMPACNOR1,XBSP,Brasil,USD,BRL,3.83
1102,ASIA CEMENT CORP,Equity,0.05,1.26,"21,728,050.00","27,351,664.78","27,351,664.78",Materiales,6056331,TW0001102002,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
DMART,AVENUE SUPERMARTS LTD,Equity,0.05,21.13,"1,289,339.00","27,247,284.98","27,247,284.98",Productos básicos de consumo,BYW1G33,INE192R01011,National Stock Exchange Of India,India,USD,INR,69.43
2338,WEICHAI POWER LTD H,Equity,0.05,1.39,"19,492,000.00","27,164,820.16","27,164,820.16",Industriales,6743956,CNE1000004L9,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
SRTRANSFIN,SHRIRAM TRANSPORT FINANCE COMPANY,Equity,0.05,17.96,"1,506,505.00","27,052,323.25","27,052,323.25",Financieros,6802608,INE721A01013,National Stock Exchange Of India,India,USD,INR,69.43
SMGR,SEMEN INDONESIA (PERSERO),Equity,0.05,0.91,"29,673,000.00","27,037,849.58","27,037,849.58",Materiales,6795236,ID1000106800,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
GDS,GDS HOLDINGS LIMITED ADR LTD,Equity,0.05,35.58,"758,899.00","27,001,626.42","27,001,626.42",Tecnología de la Información,BD6FLL7,US36165L1089,NASDAQ,China,USD,USD,1.00
1060,ALIBABA PICTURES GROUP LTD,Equity,0.05,0.18,"147,200,000.00","27,002,464.98","27,002,464.98",Comunicación,BPYM749,BMG0171W1055,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
APN,ASPEN PHARMACARE LTD,Equity,0.05,7.00,"3,854,957.00","26,991,586.51","26,991,586.51",Cuidado de la Salud,B09C0Z1,ZAE000066692,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
RICHTER,GEDEON RICHTER,Equity,0.05,19.20,"1,403,490.00","26,953,554.38","26,953,554.38",Cuidado de la Salud,BC9ZH86,HU0000123096,Budapest Stock Exchange,Hungría,USD,HUF,278.06
2823,CHINA LIFE INSURANCE LTD,Equity,0.05,0.95,"28,211,499.00","26,931,564.96","26,931,564.96",Financieros,6199816,TW0002823002,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
EXX,EXXARO RESOURCES LTD,Equity,0.05,10.80,"2,490,776.00","26,888,346.42","26,888,346.42",Energía,6418801,ZAE000084992,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
TATASTEEL,TATA STEEL LTD,Equity,0.05,7.46,"3,599,165.00","26,833,367.12","26,833,367.12",Materiales,6101156,INE081A01012,National Stock Exchange Of India,India,USD,INR,69.43
BRITANNIA,BRITANNIA INDUSTRIES LTD,Equity,0.05,45.36,"591,012.00","26,807,808.92","26,807,808.92",Productos básicos de consumo,BGSQG47,INE216A01030,National Stock Exchange Of India,India,USD,INR,69.43
CIPLA,CIPLA LTD,Equity,0.05,7.67,"3,489,250.00","26,772,735.21","26,772,735.21",Cuidado de la Salud,B011108,INE059A01026,National Stock Exchange Of India,India,USD,INR,69.43
612,CHINA DING YI FENG HOLDINGS LTD,Equity,0.05,2.94,"9,096,000.00","26,766,743.74","26,766,743.74",Financieros,BD1XMJ1,KYG2120F1000,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
696,TRAVELSKY TECHNOLOGY LTD H,Equity,0.05,2.80,"9,542,000.00","26,742,081.16","26,742,081.16",Tecnología de la Información,6321954,CNE1000004J3,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
CPF.R,CHAROEN POKPHAND FOODS NON-VOTING,Equity,0.05,0.82,"32,695,200.00","26,742,436.49","26,742,436.49",Productos básicos de consumo,6410874,TH0101010R14,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
PPB,PPB GROUP,Equity,0.05,4.43,"6,006,520.00","26,623,890.73","26,623,890.73",Productos básicos de consumo,6681669,MYL4065OO008,Bursa Malaysia,Malasia,USD,MYR,4.09
JFC,JOLLIBEE FOODS CORP,Equity,0.05,5.93,"4,484,700.00","26,594,942.27","26,594,942.27",Consumo discrecional,6474494,PHY4466S1007,Philippine Stock Exchange Inc.,Filipinas,USD,PHP,52.61
SAP,SAPPI LTD,Equity,0.05,4.86,"5,473,830.00","26,583,171.71","26,583,171.71",Materiales,6777007,ZAE000006284,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
TFG,THE FOSCHINI GROUP LTD,Equity,0.05,11.90,"2,222,474.00","26,446,525.32","26,446,525.32",Consumo discrecional,6349688,ZAE000148466,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
2331,LI NING LTD,Equity,0.05,1.50,"17,556,500.00","26,390,830.51","26,390,830.51",Consumo discrecional,B01JCK9,KYG5496K1242,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
161390,HANKOOK TIRE LTD,Equity,0.04,36.84,"715,716.00","26,365,496.43","26,365,496.43",Consumo discrecional,B7T5KQ0,KR7161390000,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
CBQK,COMMERCIAL BANK OF QATAR,Equity,0.04,12.00,"2,191,582.00","26,295,974.62","26,295,974.62",Financieros,6150448,QA0007227752,Qatar Exchange,Qatar,USD,QAR,3.64
128940,HANMI PHARM LTD,Equity,0.04,415.97,"63,083.00","26,240,571.08","26,240,571.08",Cuidado de la Salud,B613DJ9,KR7128940004,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
MAXIS,MAXIS,Equity,0.04,1.29,"20,157,900.00","26,056,271.47","26,056,271.47",Comunicación,B5387L5,MYL6012OO008,Bursa Malaysia,Malasia,USD,MYR,4.09
2395,ADVANTECH LTD,Equity,0.04,8.09,"3,216,165.00","26,019,068.35","26,019,068.35",Tecnología de la Información,6202673,TW0002395001,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
FIVE,X5 RETAIL GROUP GDR NV,Equity,0.04,24.69,"1,053,466.00","26,004,852.85","26,004,852.85",Productos básicos de consumo,B516L19,US98387E2054,Standard-Classica-Forts,Rusia,USD,RUB,65.49
251270,NETMARBLE CORP,Equity,0.04,101.79,"255,236.00","25,980,222.09","25,980,222.09",Comunicación,BF2S426,KR7251270005,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
902,HUANENG POWER INTERNATIONAL INC H,Equity,0.04,0.62,"42,110,000.00","25,963,528.43","25,963,528.43",Servicios,6099671,CNE1000006Z4,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
SPP,SPAR GROUP LTD,Equity,0.04,13.52,"1,917,624.00","25,927,602.49","25,927,602.49",Productos básicos de consumo,B038WK4,ZAE000058517,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
1359,CHINA CHINDA ASSET MANAGEMENT LTD,Equity,0.04,0.28,"90,966,000.00","25,841,461.41","25,841,461.41",Financieros,BGY6SV2,CNE100001QS1,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
006800,DAEWOO SECURITIES,Equity,0.04,6.53,"3,953,006.00","25,814,554.03","25,814,554.03",Financieros,6249658,KR7006800007,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
IVL.R,INDORAMA VENTURES NON-VOTING DR PC,Equity,0.04,1.52,"16,981,400.00","25,775,935.51","25,775,935.51",Materiales,B5KZ7P3,TH1027010R10,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
MOTHERSUMI,MOTHERSON SUMI SYSTEMS LTD,Equity,0.04,2.35,"10,887,347.00","25,590,538.01","25,590,538.01",Consumo discrecional,6743990,INE775A01035,National Stock Exchange Of India,India,USD,INR,69.43
RBLBANK,RBL BANK LTD,Equity,0.04,9.17,"2,776,197.00","25,465,882.25","25,465,882.25",Financieros,BD0FRL5,INE976G01028,National Stock Exchange Of India,India,USD,INR,69.43
URC,UNIVERSAL ROBINA CORP,Equity,0.04,2.76,"9,233,830.00","25,448,426.70","25,448,426.70",Productos básicos de consumo,6919519,PHY9297P1004,Philippine Stock Exchange Inc.,Filipinas,USD,PHP,52.61
2105,CHENG SHIN RUBBER INDUSTRY LTD,Equity,0.04,1.39,"18,317,650.00","25,400,016.26","25,400,016.26",Consumo discrecional,6190228,TW0002105004,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
148,KINGBOARD HOLDINGS LTD,Equity,0.04,3.61,"7,042,200.00","25,387,965.53","25,387,965.53",Tecnología de la Información,6491318,KYG525621408,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
DIB,DB ISLAMIC BANK,Equity,0.04,1.29,"19,672,683.00","25,279,409.71","25,279,409.71",Financieros,6283452,AED000201015,Dubai Financial Market,Emiratos Árabes Unidos,USD,AED,3.67
CSNA3,COMPANHIA SIDERURGICA NACIONAL,Equity,0.04,4.02,"6,292,356.00","25,272,483.22","25,272,483.22",Materiales,B019KX8,BRCSNAACNOR6,XBSP,Brasil,USD,BRL,3.83
PSG,PSG GROUP LTD,Equity,0.04,17.08,"1,472,356.00","25,150,196.44","25,150,196.44",Financieros,6613219,ZAE000013017,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
KCHOL,KOC HOLDING A,Equity,0.04,3.31,"7,574,737.00","25,074,800.37","25,074,800.37",Industriales,B03MVJ8,TRAKCHOL91Q8,Istanbul Stock Exchange,Turquía,USD,TRY,5.47
600519,KWEICHOW MOUTAI LTD A,Equity,0.04,115.72,"216,356.00","25,037,367.18","25,037,367.18",Productos básicos de consumo,BP3R2F1,CNE0000018R8,Shanghai Stock Exchange,China,USD,CNY,6.72
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Equity,0.04,1.64,"15,181,075.00","24,933,750.11","24,933,750.11",Productos básicos de consumo,2491914,MXP606941179,Bolsa Mexicana De Valores,México,USD,MXN,19.30
LHC,LIFE HEALTH LTD,Equity,0.04,1.87,"13,307,759.00","24,868,910.78","24,868,910.78",Cuidado de la Salud,B4K90R1,ZAE000145892,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
BRKM5,BRASKEM PREF SERIES A SA,Equity,0.04,14.44,"1,719,300.00","24,818,938.27","24,818,938.27",Materiales,B0774N4,BRBRKMACNPA4,XBSP,Brasil,USD,BRL,3.83
IQ,IQIYI ADS REPRESENTING INC CLASS,Equity,0.04,25.67,"965,933.00","24,795,500.11","24,795,500.11",Comunicación,BYWT1W1,US46267X1081,NASDAQ,China,USD,USD,1.00
COALINDIA,COAL INDIA LTD,Equity,0.04,3.50,"7,078,975.00","24,795,401.58","24,795,401.58",Energía,B4Z9XF5,INE522F01014,National Stock Exchange Of India,India,USD,INR,69.43
LUPIN,LUPIN LTD,Equity,0.04,11.01,"2,249,970.00","24,764,009.28","24,764,009.28",Cuidado de la Salud,6143761,INE326A01037,National Stock Exchange Of India,India,USD,INR,69.43
GENM,GENTING MALAYSIA,Equity,0.04,0.83,"29,657,800.00","24,711,813.81","24,711,813.81",Consumo discrecional,B1VXKN7,MYL4715OO008,Bursa Malaysia,Malasia,USD,MYR,4.09
MCDOWELL.N,UNITED SPIRITS LTD,Equity,0.04,8.44,"2,918,827.00","24,634,466.89","24,634,466.89",Productos básicos de consumo,BYWFSB7,INE854D01024,National Stock Exchange Of India,India,USD,INR,69.43
BEM.R,BANGKOK EXPRESSWAY AND METRO PCL N,Equity,0.04,0.32,"77,462,785.00","24,612,634.79","24,612,634.79",Industriales,BDCR9C4,TH6999010R15,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
CENCOSUD,CENCOSUD SA,Equity,0.04,1.81,"13,614,588.00","24,597,451.93","24,597,451.93",Productos básicos de consumo,B00R3L2,CL0000000100,Santiago Stock Exchange,Chile,USD,CLP,669.73
2379,REALTEK SEMICONDUCTOR CORP,Equity,0.04,5.44,"4,524,110.00","24,595,510.97","24,595,510.97",Tecnología de la Información,6051422,TW0002379005,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
2899,ZIJIN MINING GROUP LTD H,Equity,0.04,0.41,"59,684,000.00","24,558,031.58","24,558,031.58",Materiales,6725299,CNE100000502,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
