14-mar-2019,,,,,,,,,,,
iShares S&P 500 Growth ETF,,,,,,,,,,,
Inception Date,22-may-2000,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,
Total Net Assets,"USD 22,414,923,835.96",,,,,,,,,,
Number of Securities,296.00,,,,,,,,,,
Share,"131,000,000.00",,,,,,,,,,
,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
BAX,BAXTER INTERNATIONAL INC,Equity,0.13,76.51,"377,749.00","28,901,575.99","28,901,575.99",Cuidado de la Salud,2085102,US0718131099,New York Stock Exchange Inc.
KEYS,KEYSIGHT TECHNOLOGIES INC,Equity,0.13,85.33,"334,655.00","28,556,111.15","28,556,111.15",Tecnología de la Información,BQZJ0Q9,US49338L1035,New York Stock Exchange Inc.
FANG,DIAMONDBACK ENERGY INC,Equity,0.13,104.21,"273,441.00","28,495,286.61","28,495,286.61",Energía,B7Y8YR3,US25278X1090,NASDAQ
DFS,DISCOVER FINANCIAL SERVICES,Equity,0.13,72.34,"389,426.00","28,171,076.84","28,171,076.84",Financieros,B1YLC43,US2547091080,New York Stock Exchange Inc.
OKE,ONEOK INC,Equity,0.13,67.12,"418,134.00","28,065,154.08","28,065,154.08",Energía,2130109,US6826801036,New York Stock Exchange Inc.
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.13,642.39,"43,648.00","28,039,038.72","28,039,038.72",Consumo discrecional,B0X7DZ3,US1696561059,New York Stock Exchange Inc.
PAYX,PAYCHEX INC,Equity,0.12,78.99,"351,318.00","27,750,608.82","27,750,608.82",Tecnología de la Información,2674458,US7043261079,NASDAQ
O,REALTY INCOME REIT CORP,Equity,0.12,71.91,"384,178.00","27,626,239.98","27,626,239.98",Bienes Raíces,2724193,US7561091049,New York Stock Exchange Inc.
ANET,ARISTA NETWORKS INC,Equity,0.12,292.61,"92,155.00","26,965,474.55","26,965,474.55",Tecnología de la Información,BN33VM5,US0404131064,New York Stock Exchange Inc.
ANSS,ANSYS INC,Equity,0.12,180.62,"148,055.00","26,741,694.10","26,741,694.10",Tecnología de la Información,2045623,US03662Q1058,NASDAQ
HCP,HCP REIT INC,Equity,0.12,31.30,"851,485.00","26,651,480.50","26,651,480.50",Bienes Raíces,2417578,US40414L1098,New York Stock Exchange Inc.
ABMD,ABIOMED INC,Equity,0.12,325.61,"79,876.00","26,008,424.36","26,008,424.36",Cuidado de la Salud,2003698,US0036541003,NASDAQ
VRSK,VERISK ANALYTICS INC,Equity,0.12,128.13,"201,199.00","25,779,627.87","25,779,627.87",Industriales,B4P9W92,US92345Y1064,NASDAQ
MRO,MARATHON OIL CORP,Equity,0.11,17.26,"1,482,390.00","25,586,051.40","25,586,051.40",Energía,2910970,US5658491064,New York Stock Exchange Inc.
RMD,RESMED INC,Equity,0.11,101.00,"253,000.00","25,553,000.00","25,553,000.00",Cuidado de la Salud,2732903,US7611521078,New York Stock Exchange Inc.
EA,ELECTRONIC ARTS INC,Equity,0.11,98.83,"257,552.00","25,453,864.16","25,453,864.16",Comunicación,2310194,US2855121099,NASDAQ
ESS,ESSEX PROPERTY TRUST REIT INC,Equity,0.11,290.93,"87,342.00","25,410,408.06","25,410,408.06",Bienes Raíces,2316619,US2971781057,New York Stock Exchange Inc.
MCO,MOODYS CORP,Equity,0.11,174.98,"145,013.00","25,374,374.74","25,374,374.74",Financieros,2252058,US6153691059,New York Stock Exchange Inc.
DVN,DEVON ENERGY CORP,Equity,0.11,29.50,"834,928.00","24,630,376.00","24,630,376.00",Energía,2480677,US25179M1036,New York Stock Exchange Inc.
TFX,TELEFLEX INC,Equity,0.11,298.86,"81,877.00","24,469,760.22","24,469,760.22",Cuidado de la Salud,2881407,US8793691069,New York Stock Exchange Inc.
XYL,XYLEM INC,Equity,0.11,76.50,"318,088.00","24,333,732.00","24,333,732.00",Industriales,B3P2CN8,US98419M1009,New York Stock Exchange Inc.
K,KELLOGG,Equity,0.11,53.81,"452,140.00","24,329,653.40","24,329,653.40",Productos básicos de consumo,2486813,US4878361082,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.11,297.53,"81,351.00","24,204,363.03","24,204,363.03",Industriales,2380863,US3848021040,New York Stock Exchange Inc.
A,AGILENT TECHNOLOGIES INC,Equity,0.11,80.61,"299,762.00","24,163,814.82","24,163,814.82",Cuidado de la Salud,2520153,US00846U1016,New York Stock Exchange Inc.
MAR,MARRIOTT INTERNATIONAL INC CLASS A,Equity,0.11,119.62,"201,464.00","24,099,123.68","24,099,123.68",Consumo discrecional,2210614,US5719032022,NASDAQ
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Equity,0.11,77.00,"308,216.00","23,732,632.00","23,732,632.00",Industriales,2325507,US3021301094,NASDAQ
DLR,DIGITAL REALTY TRUST REIT INC,Equity,0.11,115.37,"204,792.00","23,626,853.04","23,626,853.04",Bienes Raíces,B03GQS4,US2538681030,New York Stock Exchange Inc.
BLL,BALL CORP,Equity,0.10,57.27,"405,263.00","23,209,412.01","23,209,412.01",Materiales,2073022,US0584981064,New York Stock Exchange Inc.
IT,GARTNER INC,Equity,0.10,144.13,"160,933.00","23,195,273.29","23,195,273.29",Tecnología de la Información,2372763,US3666511072,New York Stock Exchange Inc.
APA,APACHE CORP,Equity,0.10,34.27,"676,830.00","23,194,964.10","23,194,964.10",Energía,2043962,US0374111054,New York Stock Exchange Inc.
XEL,XCEL ENERGY INC,Equity,0.10,56.16,"412,489.00","23,165,382.24","23,165,382.24",Servicios,2614807,US98389B1008,NASDAQ
SIVB,SVB FINANCIAL GROUP,Equity,0.10,245.48,"94,277.00","23,143,117.96","23,143,117.96",Financieros,2808053,US78486Q1013,NASDAQ
APTV,APTIV PLC,Equity,0.10,81.10,"284,788.00","23,096,306.80","23,096,306.80",Consumo discrecional,B783TY6,JE00B783TY65,New York Stock Exchange Inc.
CTXS,CITRIX SYSTEMS INC,Equity,0.10,101.66,"226,700.00","23,046,322.00","23,046,322.00",Tecnología de la Información,2182553,US1773761002,NASDAQ
FLT,FLEETCOR TECHNOLOGIES INC,Equity,0.10,236.60,"94,215.00","22,291,269.00","22,291,269.00",Tecnología de la Información,B4R28B3,US3390411052,New York Stock Exchange Inc.
EBAY,EBAY INC,Equity,0.10,36.35,"610,529.00","22,192,729.15","22,192,729.15",Consumo discrecional,2293819,US2786421030,NASDAQ
VAR,VARIAN MEDICAL SYSTEMS INC,Equity,0.10,136.31,"162,709.00","22,178,863.79","22,178,863.79",Cuidado de la Salud,2927516,US92220P1057,New York Stock Exchange Inc.
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Equity,0.10,189.44,"116,577.00","22,084,346.88","22,084,346.88",Bienes Raíces,BZ6TS23,US78410G1040,NASDAQ
ES,EVERSOURCE ENERGY,Equity,0.10,70.92,"310,802.00","22,042,077.84","22,042,077.84",Servicios,BVVN4Q8,US30040W1080,New York Stock Exchange Inc.
NRG,NRG ENERGY INC,Equity,0.10,41.86,"517,780.00","21,674,270.80","21,674,270.80",Servicios,2212922,US6293775085,New York Stock Exchange Inc.
FTNT,FORTINET INC,Equity,0.10,84.38,"256,059.00","21,606,258.42","21,606,258.42",Tecnología de la Información,B5B2106,US34959E1091,NASDAQ
WCG,WELLCARE HEALTHCARE PLANS INC,Equity,0.10,241.41,"89,149.00","21,521,460.09","21,521,460.09",Cuidado de la Salud,B01R258,US94946T1060,New York Stock Exchange Inc.
TROW,T ROWE PRICE GROUP INC,Equity,0.10,100.68,"213,530.00","21,498,200.40","21,498,200.40",Financieros,2702337,US74144T1088,NASDAQ
PPG,PPG INDUSTRIES INC,Equity,0.10,109.68,"195,260.00","21,416,116.80","21,416,116.80",Materiales,2698470,US6935061076,New York Stock Exchange Inc.
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Equity,0.10,103.61,"206,694.00","21,415,565.34","21,415,565.34",Tecnología de la Información,B1VP7R6,US11133T1034,New York Stock Exchange Inc.
AWK,AMERICAN WATER WORKS INC,Equity,0.10,104.99,"203,351.00","21,349,821.49","21,349,821.49",Servicios,B2R3PV1,US0304201033,New York Stock Exchange Inc.
AKAM,AKAMAI TECHNOLOGIES INC,Equity,0.09,72.71,"290,742.00","21,139,850.82","21,139,850.82",Tecnología de la Información,2507457,US00971T1016,NASDAQ
WEC,WEC ENERGY GROUP INC,Equity,0.09,77.62,"270,690.00","21,010,957.80","21,010,957.80",Servicios,BYY8XK8,US92939U1060,New York Stock Exchange Inc.
HRL,HORMEL FOODS CORP,Equity,0.09,42.70,"486,198.00","20,760,654.60","20,760,654.60",Productos básicos de consumo,2437264,US4404521001,New York Stock Exchange Inc.
FOX,TWENTY-FIRST CENTURY FOX INC CLASS,Equity,0.09,51.32,"404,302.00","20,748,778.64","20,748,778.64",Comunicación,BBM4S80,US90130A2006,NASDAQ
CXO,CONCHO RESOURCES INC,Equity,0.09,103.72,"196,405.00","20,371,126.60","20,371,126.60",Energía,B1YWRK7,US20605P1012,New York Stock Exchange Inc.
NTRS,NORTHERN TRUST CORP,Equity,0.09,94.49,"209,787.00","19,822,773.63","19,822,773.63",Financieros,2648668,US6658591044,NASDAQ
MTD,METTLER TOLEDO INC,Equity,0.09,698.68,"28,356.00","19,811,770.08","19,811,770.08",Cuidado de la Salud,2126249,US5926881054,New York Stock Exchange Inc.
BXP,BOSTON PROPERTIES REIT INC,Equity,0.09,135.27,"146,282.00","19,787,566.14","19,787,566.14",Bienes Raíces,2019479,US1011211018,New York Stock Exchange Inc.
TSCO,TRACTOR SUPPLY,Equity,0.09,90.40,"217,911.00","19,699,154.40","19,699,154.40",Consumo discrecional,2900335,US8923561067,NASDAQ
WAT,WATER CORP,Equity,0.09,242.49,"80,332.00","19,479,706.68","19,479,706.68",Cuidado de la Salud,2937689,US9418481035,New York Stock Exchange Inc.
ROK,ROCKWELL AUTOMATION INC,Equity,0.09,180.68,"106,666.00","19,272,412.88","19,272,412.88",Industriales,2754060,US7739031091,New York Stock Exchange Inc.
APH,AMPHENOL CORP CLASS A,Equity,0.09,94.32,"203,134.00","19,159,598.88","19,159,598.88",Tecnología de la Información,2145084,US0320951017,New York Stock Exchange Inc.
PNW,PINNACLE WEST CORP,Equity,0.09,95.15,"199,869.00","19,017,535.35","19,017,535.35",Servicios,2048804,US7234841010,New York Stock Exchange Inc.
KLAC,KLA TENCOR CORP,Equity,0.09,117.19,"161,640.00","18,942,591.60","18,942,591.60",Tecnología de la Información,2480138,US4824801009,NASDAQ
TSS,TOTAL SYSTEM SERVICES INC,Equity,0.08,93.75,"201,931.00","18,931,031.25","18,931,031.25",Tecnología de la Información,2897697,US8919061098,New York Stock Exchange Inc.
CBOE,CBOE GLOBAL MARKETS INC,Equity,0.08,95.27,"198,403.00","18,900,861.80","18,900,861.80",Financieros,B5834C5,US12503M1080,Cboe BZX formerly known as BATS
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Equity,0.08,92.43,"203,408.00","18,801,001.44","18,801,001.44",Comunicación,2122117,US8740541094,NASDAQ
CDNS,CADENCE DESIGN SYSTEMS INC,Equity,0.08,61.16,"293,644.00","17,959,267.04","17,959,267.04",Tecnología de la Información,2302232,US1273871087,NASDAQ
MCHP,MICROCHIP TECHNOLOGY INC,Equity,0.08,84.00,"213,394.00","17,925,096.00","17,925,096.00",Tecnología de la Información,2592174,US5950171042,NASDAQ
LW,LAMB WESTON HOLDINGS INC,Equity,0.08,68.19,"261,841.00","17,854,937.79","17,854,937.79",Productos básicos de consumo,BDQZFJ3,US5132721045,New York Stock Exchange Inc.
HRS,HARRIS CORP,Equity,0.08,160.44,"109,434.00","17,557,590.96","17,557,590.96",Industriales,2412001,US4138751056,New York Stock Exchange Inc.
AJG,ARTHUR J GALLAGHER,Equity,0.08,79.59,"219,832.00","17,496,428.88","17,496,428.88",Financieros,2359506,US3635761097,New York Stock Exchange Inc.
DRI,DARDEN RESTAURANTS INC,Equity,0.08,110.04,"155,268.00","17,085,690.72","17,085,690.72",Consumo discrecional,2289874,US2371941053,New York Stock Exchange Inc.
LLL,L3 TECHNOLOGIES INC,Equity,0.08,206.07,"82,801.00","17,062,802.07","17,062,802.07",Industriales,BYZGYC0,US5024131071,New York Stock Exchange Inc.
HSY,HERSHEY FOODS,Equity,0.08,110.38,"152,899.00","16,876,991.62","16,876,991.62",Productos básicos de consumo,2422806,US4278661081,New York Stock Exchange Inc.
AMP,AMERIPRISE FINANCE INC,Equity,0.08,125.07,"134,657.00","16,841,550.99","16,841,550.99",Financieros,B0J7D57,US03076C1062,New York Stock Exchange Inc.
FFIV,F5 NETWORKS INC,Equity,0.07,153.18,"108,268.00","16,584,492.24","16,584,492.24",Tecnología de la Información,2427599,US3156161024,NASDAQ
ALGN,ALIGN TECHNOLOGY INC,Equity,0.07,247.59,"65,583.00","16,237,694.97","16,237,694.97",Cuidado de la Salud,2679204,US0162551016,NASDAQ
SNPS,SYNOPSYS INC,Equity,0.07,108.00,"150,112.00","16,212,096.00","16,212,096.00",Tecnología de la Información,2867719,US8716071076,NASDAQ
EXPE,EXPEDIA GROUP INC,Equity,0.07,120.80,"131,314.00","15,862,731.20","15,862,731.20",Consumo discrecional,B748CK2,US30212P3038,NASDAQ
SWKS,SKYWORKS SOLUTIONS INC,Equity,0.07,81.43,"193,923.00","15,791,149.89","15,791,149.89",Tecnología de la Información,2961053,US83088M1027,NASDAQ
MXIM,MAXIM INTEGRATED PRODUCTS INC,Equity,0.07,52.88,"297,224.00","15,717,205.12","15,717,205.12",Tecnología de la Información,2573760,US57772K1016,NASDAQ
CMS,CMS ENERGY CORP,Equity,0.07,55.15,"282,943.00","15,604,306.45","15,604,306.45",Servicios,2219224,US1258961002,New York Stock Exchange Inc.
EXR,EXTRA SPACE STORAGE REIT INC,Equity,0.07,100.05,"149,491.00","14,956,574.55","14,956,574.55",Bienes Raíces,B02HWR9,US30225T1025,New York Stock Exchange Inc.
BFB,BROWN FORMAN CORP CLASS B,Equity,0.07,50.19,"297,063.00","14,909,591.97","14,909,591.97",Productos básicos de consumo,2146838,US1156372096,New York Stock Exchange Inc.
CPRT,COPART INC,Equity,0.07,59.20,"250,707.00","14,841,854.40","14,841,854.40",Industriales,2208073,US2172041061,NASDAQ
HFC,HOLLYFRONTIER CORP,Equity,0.07,52.16,"284,273.00","14,827,679.68","14,827,679.68",Energía,B5VX1H6,US4361061082,New York Stock Exchange Inc.
EFX,EQUIFAX INC,Equity,0.07,110.32,"131,401.00","14,496,158.32","14,496,158.32",Industriales,2319146,US2944291051,New York Stock Exchange Inc.
FCX,FREEPORT MCMORAN INC,Equity,0.06,12.32,"1,162,809.00","14,325,806.88","14,325,806.88",Materiales,2352118,US35671D8570,New York Stock Exchange Inc.
ADS,ALLIANCE DATA SYSTEMS CORP,Equity,0.06,169.69,"83,668.00","14,197,622.92","14,197,622.92",Tecnología de la Información,2762030,US0185811082,New York Stock Exchange Inc.
HES,HESS CORP,Equity,0.06,57.96,"244,431.00","14,167,220.76","14,167,220.76",Energía,2023748,US42809H1077,New York Stock Exchange Inc.
STX,SEAGATE TECHNOLOGY PLC,Equity,0.06,47.19,"297,242.00","14,026,849.98","14,026,849.98",Tecnología de la Información,B58JVZ5,IE00B58JVZ52,NASDAQ
COG,CABOT OIL & GAS CORP,Equity,0.06,26.05,"531,479.00","13,845,027.95","13,845,027.95",Energía,2162340,US1270971039,New York Stock Exchange Inc.
AIV,APARTMENT INVESTMENT AND MANAGEMEN,Equity,0.06,50.77,"270,801.00","13,748,566.77","13,748,566.77",Bienes Raíces,BJLNBG3,US03748R7540,New York Stock Exchange Inc.
RSG,REPUBLIC SERVICES INC,Equity,0.06,78.93,"167,214.00","13,198,201.02","13,198,201.02",Industriales,2262530,US7607591002,New York Stock Exchange Inc.
DRE,DUKE REALTY REIT CORP,Equity,0.06,30.71,"428,117.00","13,147,473.07","13,147,473.07",Bienes Raíces,2284084,US2644115055,New York Stock Exchange Inc.
ETFC,E TRADE FINANCIAL CORP,Equity,0.06,48.90,"268,654.00","13,137,180.60","13,137,180.60",Financieros,2299011,US2692464017,NASDAQ
AAP,ADVANCE AUTO PARTS INC,Equity,0.06,154.00,"84,493.00","13,011,922.00","13,011,922.00",Consumo discrecional,2822019,US00751Y1064,New York Stock Exchange Inc.
INCY,INCYTE CORP,Equity,0.06,84.31,"152,003.00","12,815,372.93","12,815,372.93",Cuidado de la Salud,2471950,US45337C1027,NASDAQ
CE,CELANESE CORP,Equity,0.06,100.37,"126,419.00","12,688,675.03","12,688,675.03",Materiales,B05MZT4,US1508701034,New York Stock Exchange Inc.
VMC,VULCAN MATERIALS,Equity,0.06,111.23,"113,323.00","12,604,917.29","12,604,917.29",Materiales,2931205,US9291601097,New York Stock Exchange Inc.
HOLX,HOLOGIC INC,Equity,0.06,47.36,"265,481.00","12,573,180.16","12,573,180.16",Cuidado de la Salud,2433530,US4364401012,NASDAQ
ATO,ATMOS ENERGY CORP,Equity,0.06,101.50,"122,607.00","12,444,610.50","12,444,610.50",Servicios,2315359,US0495601058,New York Stock Exchange Inc.
MAA,MID AMERICA APARTMENT COMMUNITIES,Equity,0.06,108.25,"113,682.00","12,306,076.50","12,306,076.50",Bienes Raíces,2589132,US59522J1034,New York Stock Exchange Inc.
UDR,UDR REIT INC,Equity,0.06,45.33,"271,065.00","12,287,376.45","12,287,376.45",Bienes Raíces,2727910,US9026531049,New York Stock Exchange Inc.
MLM,MARTIN MARIETTA MATERIALS INC,Equity,0.05,191.70,"63,871.00","12,244,070.70","12,244,070.70",Materiales,2572079,US5732841060,New York Stock Exchange Inc.
NDAQ,NASDAQ INC,Equity,0.05,83.99,"143,518.00","12,054,076.82","12,054,076.82",Financieros,2965107,US6311031081,NASDAQ
DVA,DAVITA INC,Equity,0.05,53.58,"224,956.00","12,053,142.48","12,053,142.48",Cuidado de la Salud,2898087,US23918K1088,New York Stock Exchange Inc.
HST,HOST HOTELS & RESORTS REIT INC,Equity,0.05,19.22,"621,950.00","11,953,879.00","11,953,879.00",Bienes Raíces,2567503,US44107P1049,New York Stock Exchange Inc.
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Equity,0.05,134.12,"86,659.00","11,622,705.08","11,622,705.08",Cuidado de la Salud,2923785,US9139031002,New York Stock Exchange Inc.
TPR,TAPESTRY INC,Equity,0.05,33.10,"346,729.00","11,476,729.90","11,476,729.90",Consumo discrecional,BF09HX3,US8760301072,New York Stock Exchange Inc.
LNT,ALLIANT ENERGY CORP,Equity,0.05,46.93,"239,821.00","11,254,799.53","11,254,799.53",Servicios,2973821,US0188021085,NASDAQ
COO,COOPER INC,Equity,0.05,294.81,"37,905.00","11,174,773.05","11,174,773.05",Cuidado de la Salud,2222631,US2166484020,New York Stock Exchange Inc.
GRMN,GARMIN LTD,Equity,0.05,83.04,"133,882.00","11,117,561.28","11,117,561.28",Consumo discrecional,B3Z5T14,CH0114405324,NASDAQ
CINF,CINCINNATI FINANCIAL CORP,Equity,0.05,85.32,"129,548.00","11,053,035.36","11,053,035.36",Financieros,2196888,US1720621010,NASDAQ
CMA,COMERICA INC,Equity,0.05,82.16,"133,027.00","10,929,498.32","10,929,498.32",Financieros,2212870,US2003401070,New York Stock Exchange Inc.
JBHT,JB HUNT TRANSPORT SERVICES INC,Equity,0.05,104.14,"104,571.00","10,890,023.94","10,890,023.94",Industriales,2445416,US4456581077,NASDAQ
VNO,VORNADO REALTY TRUST REIT,Equity,0.05,68.46,"158,002.00","10,816,816.92","10,816,816.92",Bienes Raíces,2933632,US9290421091,New York Stock Exchange Inc.
ROL,ROLLINS INC,Equity,0.05,41.02,"263,343.00","10,802,329.86","10,802,329.86",Industriales,2747305,US7757111049,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.05,79.63,"134,856.00","10,738,583.28","10,738,583.28",Materiales,2298386,US2774321002,New York Stock Exchange Inc.
HAS,HASBRO INC,Equity,0.05,86.51,"118,818.00","10,278,945.18","10,278,945.18",Consumo discrecional,2414580,US4180561072,NASDAQ
MAS,MASCO CORP,Equity,0.04,38.91,"256,938.00","9,997,457.58","9,997,457.58",Industriales,2570200,US5745991068,New York Stock Exchange Inc.
PKI,PERKINELMER INC,Equity,0.04,93.11,"103,446.00","9,631,857.06","9,631,857.06",Cuidado de la Salud,2305844,US7140461093,New York Stock Exchange Inc.
URI,UNITED RENTALS INC,Equity,0.04,121.71,"77,024.00","9,374,591.04","9,374,591.04",Industriales,2134781,US9113631090,New York Stock Exchange Inc.
KSU,KANSAS CITY SOUTHERN,Equity,0.04,114.94,"79,998.00","9,194,970.12","9,194,970.12",Industriales,2607647,US4851703029,New York Stock Exchange Inc.
JKHY,JACK HENRY ANS ASSOCIATES INC,Equity,0.04,135.84,"66,515.00","9,035,397.60","9,035,397.60",Tecnología de la Información,2469193,US4262811015,NASDAQ
REG,REGENCY CENTERS REIT CORP,Equity,0.04,65.32,"135,973.00","8,881,756.36","8,881,756.36",Bienes Raíces,2726177,US7588491032,NASDAQ
KMX,CARMAX INC,Equity,0.04,60.61,"140,513.00","8,516,492.93","8,516,492.93",Consumo discrecional,2983563,US1431301027,New York Stock Exchange Inc.
FRT,FEDERAL REALTY INVESTMENT TRUST RE,Equity,0.04,133.48,"63,386.00","8,460,763.28","8,460,763.28",Bienes Raíces,2333931,US3137472060,New York Stock Exchange Inc.
MOS,MOSAIC,Equity,0.04,28.38,"297,231.00","8,435,415.78","8,435,415.78",Materiales,B3NPHP6,US61945C1036,New York Stock Exchange Inc.
TIF,TIFFANY,Equity,0.04,95.47,"87,255.00","8,330,234.85","8,330,234.85",Consumo discrecional,2892090,US8865471085,New York Stock Exchange Inc.
FMC,FMC CORP,Equity,0.04,77.16,"106,260.00","8,199,021.60","8,199,021.60",Materiales,2328603,US3024913036,New York Stock Exchange Inc.
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,Equity,0.04,72.26,"109,091.00","7,882,915.66","7,882,915.66",Industriales,2955733,US9297401088,New York Stock Exchange Inc.
AVY,AVERY DENNISON CORP,Equity,0.03,110.12,"69,967.00","7,704,766.04","7,704,766.04",Materiales,2066408,US0536111091,New York Stock Exchange Inc.
ALLE,ALLEGION PLC,Equity,0.03,88.77,"86,737.00","7,699,643.49","7,699,643.49",Industriales,BFRT3W7,IE00BFRT3W74,New York Stock Exchange Inc.
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.03,42.71,"177,291.00","7,572,098.61","7,572,098.61",Materiales,B0G4K50,US1252691001,New York Stock Exchange Inc.
HSIC,HENRY SCHEIN INC,Equity,0.03,59.10,"122,092.00","7,215,637.20","7,215,637.20",Cuidado de la Salud,2416962,US8064071025,NASDAQ
TMK,TORCHMARK CORP,Equity,0.03,82.68,"82,550.00","6,825,234.00","6,825,234.00",Financieros,2896713,US8910271043,New York Stock Exchange Inc.
XEC,CIMAREX ENERGY,Equity,0.03,70.52,"95,607.00","6,742,205.64","6,742,205.64",Energía,2987521,US1717981013,New York Stock Exchange Inc.
RHI,ROBERT HALF,Equity,0.03,65.34,"99,955.00","6,531,059.70","6,531,059.70",Industriales,2110703,US7703231032,New York Stock Exchange Inc.
TRIP,TRIPADVISOR INC,Equity,0.03,51.71,"122,517.00","6,335,354.07","6,335,354.07",Comunicación,B6ZC3N6,US8969452015,NASDAQ
NWL,NEWELL BRANDS INC,Equity,0.03,15.45,"398,235.00","6,152,730.75","6,152,730.75",Consumo discrecional,2635701,US6512291062,NASDAQ
WU,WESTERN UNION,Equity,0.03,18.19,"329,680.00","5,996,879.20","5,996,879.20",Tecnología de la Información,B1F76F9,US9598021098,New York Stock Exchange Inc.
FL,FOOT LOCKER INC,Equity,0.03,59.35,"100,396.00","5,958,502.60","5,958,502.60",Consumo discrecional,2980906,US3448491049,New York Stock Exchange Inc.
HRB,H&R BLOCK INC,Equity,0.02,24.25,"227,840.00","5,525,120.00","5,525,120.00",Consumo discrecional,2105505,US0936711052,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.02,44.48,"123,677.00","5,501,152.96","5,501,152.96",Industriales,2288406,US34354P1057,New York Stock Exchange Inc.
M,MACYS INC,Equity,0.02,23.63,"230,285.00","5,441,634.55","5,441,634.55",Consumo discrecional,2345022,US55616P1049,New York Stock Exchange Inc.
HBI,HANESBRANDS INC,Equity,0.02,17.75,"283,640.00","5,034,610.00","5,034,610.00",Consumo discrecional,B1BJSL9,US4103451021,New York Stock Exchange Inc.
UAA,UNDER ARMOUR INC CLASS A,Equity,0.02,22.35,"217,471.00","4,860,476.85","4,860,476.85",Consumo discrecional,B0PZN11,US9043111072,New York Stock Exchange Inc.
UA,UNDER ARMOUR INC CLASS C,Equity,0.02,19.90,"222,965.00","4,437,003.50","4,437,003.50",Consumo discrecional,BDF9YM2,US9043112062,New York Stock Exchange Inc.
JWN,NORDSTROM INC,Equity,0.02,44.46,"99,422.00","4,420,302.12","4,420,302.12",Consumo discrecional,2641827,US6556641008,New York Stock Exchange Inc.
MAT,MATTEL INC,Equity,0.02,14.46,"301,909.00","4,365,604.14","4,365,604.14",Consumo discrecional,2572303,US5770811025,NASDAQ
MSFUT,CASH COLLATERAL MSFUT USD,Cash Collateral and Margins,0.01,100.00,"3,220,340.00","3,220,340.00","3,220,340.00",Liquidez,--,--,--
--,APARTMENT INVESTMENT DUMMY STOCK D,Equity,0.00,1.63,"279,248.00","455,174.24","455,174.24",Bienes Raíces,99B3F30,--,NO MARKET (E.G. UNLISTED)
ESM9,S&P500 EMINI JUN 19,Futures,0.00,"2,812.30",549.00,0.00,"77,197,635.00",Liquidez,--,--,Index And Options Market
