14-mar-2019,,,,,,,,,,,
iShares Core S&P Mid-Cap ETF,,,,,,,,,,,
Inception Date,22-may-2000,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,
Total Net Assets,"USD 48,155,344,052.45",,,,,,,,,,
Number of Securities,399.00,,,,,,,,,,
Share,"253,600,000.00",,,,,,,,,,
,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
NVT,NVENT ELECTRIC PLC,Equity,0.26,27.16,"4,669,676.00","126,828,400.16","126,828,400.16",Industriales,BDVJJQ5,IE00BDVJJQ56,New York Stock Exchange Inc.
STL,STERLING BAN,Equity,0.26,19.67,"6,426,829.00","126,415,726.43","126,415,726.43",Financieros,BFNXVB8,US85917A1007,New York Stock Exchange Inc.
NJR,NEW JERSEY RESOURCES CORP,Equity,0.26,49.72,"2,540,891.00","126,333,100.52","126,333,100.52",Servicios,2630513,US6460251068,New York Stock Exchange Inc.
FR,FIRST INDUSTRIAL REALTY TRUST INC,Equity,0.26,34.89,"3,612,324.00","126,033,984.36","126,033,984.36",Bienes Raíces,2360757,US32054K1034,New York Stock Exchange Inc.
SKX,SKECHERS USA INC CLASS A,Equity,0.26,32.75,"3,841,949.00","125,823,829.75","125,823,829.75",Consumo discrecional,2428042,US8305661055,New York Stock Exchange Inc.
SWX,SOUTHWEST GAS HOLDINGS INC,Equity,0.26,82.79,"1,515,906.00","125,501,857.74","125,501,857.74",Servicios,2831888,US8448951025,New York Stock Exchange Inc.
HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Equity,0.26,40.26,"3,114,118.00","125,374,390.68","125,374,390.68",Servicios,2415204,US4198701009,New York Stock Exchange Inc.
KNX,KNIGHT-SWIFT TRANSPORTATION HOLDIN,Equity,0.26,34.77,"3,605,746.00","125,371,788.42","125,371,788.42",Industriales,BF0LKD0,US4990491049,New York Stock Exchange Inc.
MKSI,MKS INSTRUMENTS INC,Equity,0.26,80.51,"1,549,589.00","124,757,410.39","124,757,410.39",Tecnología de la Información,2404871,US55306N1046,NASDAQ
HPT,HOSPITALITY PROPERTIES TRUST REIT,Equity,0.26,26.38,"4,705,209.00","124,123,413.42","124,123,413.42",Bienes Raíces,2438966,US44106M1027,NASDAQ
AGCO,AGCO CORP,Equity,0.26,65.98,"1,880,718.00","124,089,773.64","124,089,773.64",Industriales,2010278,US0010841023,New York Stock Exchange Inc.
CRI,CARTERS INC,Equity,0.26,93.59,"1,316,032.00","123,167,434.88","123,167,434.88",Consumo discrecional,2980939,US1462291097,New York Stock Exchange Inc.
VSAT,VIASAT INC,Equity,0.26,76.27,"1,608,953.00","122,714,845.31","122,714,845.31",Tecnología de la Información,2946243,US92552V1008,NASDAQ
CNK,CINEMARK HOLDINGS INC,Equity,0.25,40.12,"3,052,056.00","122,448,486.72","122,448,486.72",Comunicación,B1W7RQ0,US17243V1026,New York Stock Exchange Inc.
ALE,ALLETE INC,Equity,0.25,82.77,"1,476,162.00","122,181,928.74","122,181,928.74",Servicios,B02R1L6,US0185223007,New York Stock Exchange Inc.
PNFP,PINNACLE FINANCIAL PARTNERS INC,Equity,0.25,58.29,"2,094,718.00","122,101,112.22","122,101,112.22",Financieros,2675097,US72346Q1040,NASDAQ
CR,CRANE,Equity,0.25,82.77,"1,450,747.00","120,078,329.19","120,078,329.19",Industriales,2231897,US2243991054,New York Stock Exchange Inc.
SRCL,STERICYCLE INC,Equity,0.25,49.20,"2,436,124.00","119,857,300.80","119,857,300.80",Industriales,2860826,US8589121081,NASDAQ
DECK,DECKERS OUTDOOR CORP,Equity,0.25,142.68,"836,095.00","119,294,034.60","119,294,034.60",Consumo discrecional,2267278,US2435371073,New York Stock Exchange Inc.
EME,EMCOR GROUP INC,Equity,0.25,72.17,"1,651,873.00","119,215,674.41","119,215,674.41",Industriales,2474164,US29084Q1004,New York Stock Exchange Inc.
CUZ,COUSINS PROPERTIES REIT INC,Equity,0.25,9.91,"12,009,775.00","119,016,870.25","119,016,870.25",Bienes Raíces,2229922,US2227951066,New York Stock Exchange Inc.
RAMP,LIVERAMP HOLDINGS INC,Equity,0.25,61.02,"1,949,704.00","118,970,938.08","118,970,938.08",Tecnología de la Información,BGLN838,US53815P1084,New York Stock Exchange Inc.
OLLI,OLLIES BARGAIN OUTLET HOLDINGS INC,Equity,0.25,80.63,"1,475,365.00","118,958,679.95","118,958,679.95",Consumo discrecional,BZ22B38,US6811161099,NASDAQ
LOGM,LOGMEIN INC,Equity,0.25,81.09,"1,463,861.00","118,704,488.49","118,704,488.49",Tecnología de la Información,B600J15,US54142L1098,NASDAQ
GT,GOODYEAR TIRE & RUBBER,Equity,0.25,17.67,"6,694,794.00","118,297,009.98","118,297,009.98",Consumo discrecional,2378200,US3825501014,NASDAQ
XTSLA,BLK CSH FND TREASURY SL AGENCY,Money Market,0.25,1.00,"118,006,817.00","118,006,816.90","118,006,816.90",Liquidez,--,US0669224778,--
FSLR,FIRST SOLAR INC,Equity,0.25,54.44,"2,165,431.00","117,886,063.64","117,886,063.64",Tecnología de la Información,B1HMF22,US3364331070,NASDAQ
PEB,PEBBLEBROOK HOTEL TRUST REIT TRUST,Equity,0.25,32.06,"3,675,169.00","117,825,918.14","117,825,918.14",Bienes Raíces,B4XBDV9,US70509V1008,New York Stock Exchange Inc.
WTFC,WINTRUST FINANCIAL CORP,Equity,0.24,72.51,"1,619,009.00","117,394,342.59","117,394,342.59",Financieros,2425258,US97650W1080,NASDAQ
IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Equity,0.24,54.30,"2,154,903.00","117,011,232.90","117,011,232.90",Financieros,B1WT4X2,US45841N1072,IEX
JHG,JANUS HENDERSON GROUP PLC,Equity,0.24,24.43,"4,789,067.00","116,996,906.81","116,996,906.81",Financieros,BYPZJQ6,JE00BYPZJM29,New York Stock Exchange Inc.
SR,SPIRE INC,Equity,0.24,80.03,"1,452,379.00","116,233,891.37","116,233,891.37",Servicios,BYXJQG9,US84857L1017,New York Stock Exchange Inc.
ETRN,EQUITRANS MIDSTREAM CORP,Equity,0.24,19.88,"5,838,796.00","116,075,264.48","116,075,264.48",Energía,BFMWBV6,US2946001011,New York Stock Exchange Inc.
WYND,WYNDHAM DESTINATIONS INC,Equity,0.24,41.35,"2,787,920.00","115,280,492.00","115,280,492.00",Consumo discrecional,B198391,US98310W1080,New York Stock Exchange Inc.
JCOM,J2 GLOBAL INC,Equity,0.24,85.08,"1,343,412.00","114,297,492.96","114,297,492.96",Tecnología de la Información,B75DGJ3,US48123V1026,NASDAQ
HR,HEALTHCARE REALTY TRUST REIT INC,Equity,0.24,31.90,"3,581,619.00","114,253,646.10","114,253,646.10",Bienes Raíces,2417921,US4219461047,New York Stock Exchange Inc.
SF,STIFEL FINANCIAL CORP,Equity,0.24,55.16,"2,066,613.00","113,994,373.08","113,994,373.08",Financieros,2849234,US8606301021,New York Stock Exchange Inc.
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Equity,0.24,56.14,"2,029,288.00","113,924,228.32","113,924,228.32",Cuidado de la Salud,2248693,US4579852082,NASDAQ
JBL,JABIL INC,Equity,0.24,27.41,"4,126,817.00","113,116,053.97","113,116,053.97",Tecnología de la Información,2471789,US4663131039,New York Stock Exchange Inc.
MBFI,MB FINANCIAL INC,Equity,0.24,46.73,"2,417,823.00","112,984,868.79","112,984,868.79",Financieros,2817651,US55264U1088,NASDAQ
WWE,WORLD WRESTLING ENTERTAINMENT INC,Equity,0.23,90.63,"1,245,761.00","112,903,319.43","112,903,319.43",Comunicación,2503529,US98156Q1085,New York Stock Exchange Inc.
BKH,BLACK HILLS CORP,Equity,0.23,72.69,"1,548,920.00","112,590,994.80","112,590,994.80",Servicios,2101741,US0921131092,New York Stock Exchange Inc.
TXRH,TEXAS ROADHOUSE INC,Equity,0.23,59.15,"1,902,909.00","112,557,067.35","112,557,067.35",Consumo discrecional,B033TJ7,US8826811098,NASDAQ
KEX,KIRBY CORP,Equity,0.23,72.88,"1,541,905.00","112,374,036.40","112,374,036.40",Industriales,2493534,US4972661064,New York Stock Exchange Inc.
BCO,BRINKS,Equity,0.23,77.45,"1,449,842.00","112,290,262.90","112,290,262.90",Industriales,2691305,US1096961040,New York Stock Exchange Inc.
UMPQ,UMPQUA HOLDINGS CORP,Equity,0.23,17.74,"6,321,841.00","112,149,459.34","112,149,459.34",Financieros,2484389,US9042141039,NASDAQ
SNX,SYNNEX CORP,Equity,0.23,94.20,"1,189,714.00","112,071,058.80","112,071,058.80",Tecnología de la Información,2002554,US87162W1009,New York Stock Exchange Inc.
ICUI,ICU MEDICAL INC,Equity,0.23,234.07,"476,442.00","111,520,778.94","111,520,778.94",Cuidado de la Salud,2451918,US44930G1076,NASDAQ
OLN,OLIN CORP,Equity,0.23,23.37,"4,771,217.00","111,503,341.29","111,503,341.29",Materiales,2658526,US6806652052,New York Stock Exchange Inc.
PBF,PBF ENERGY INC CLASS A,Equity,0.23,32.25,"3,442,237.00","111,012,143.25","111,012,143.25",Energía,B7F4TJ7,US69318G1067,New York Stock Exchange Inc.
NEU,NEWMARKET CORP,Equity,0.23,434.53,"255,412.00","110,984,176.36","110,984,176.36",Materiales,B01CGF1,US6515871076,New York Stock Exchange Inc.
ACIW,ACI WORLDWIDE INC,Equity,0.23,33.28,"3,327,253.00","110,730,979.84","110,730,979.84",Tecnología de la Información,2889155,US0044981019,NASDAQ
UBSI,UNITED BANKSHARES INC,Equity,0.23,37.45,"2,955,697.00","110,690,852.65","110,690,852.65",Financieros,2905794,US9099071071,NASDAQ
ASB,ASSOCIATED BANCORP,Equity,0.23,23.16,"4,757,747.00","110,189,420.52","110,189,420.52",Financieros,2055718,US0454871056,New York Stock Exchange Inc.
FNB,FNB CORP,Equity,0.23,11.85,"9,275,331.00","109,912,672.35","109,912,672.35",Financieros,2041308,US3025201019,New York Stock Exchange Inc.
VAC,MARRIOTT VACATIONS WORLDWIDE CORP,Equity,0.23,93.78,"1,171,604.00","109,873,023.12","109,873,023.12",Consumo discrecional,B45K9N8,US57164Y1073,New York Stock Exchange Inc.
RYN,RAYONIER REIT INC,Equity,0.23,29.54,"3,701,752.00","109,349,754.08","109,349,754.08",Bienes Raíces,2473138,US7549071030,New York Stock Exchange Inc.
TECD,TECH DATA CORP,Equity,0.23,101.94,"1,070,907.00","109,168,259.58","109,168,259.58",Tecnología de la Información,2879532,US8782371061,NASDAQ
COR,CORESITE REALTY REIT CORP,Equity,0.23,103.40,"1,049,518.00","108,520,161.20","108,520,161.20",Bienes Raíces,B3T3VV8,US21870Q1058,New York Stock Exchange Inc.
LITE,LUMENTUM HOLDINGS INC,Equity,0.23,51.37,"2,111,126.00","108,448,542.62","108,448,542.62",Tecnología de la Información,BYM9ZP2,US55024U1097,NASDAQ
OZK,BANK OZK,Equity,0.22,31.25,"3,457,825.00","108,057,031.25","108,057,031.25",Financieros,BZ56Q65,US06417N1037,NASDAQ
CBRL,CRACKER BARREL OLD COUNTRY STORE I,Equity,0.22,156.04,"689,939.00","107,658,081.56","107,658,081.56",Consumo discrecional,2231091,US22410J1060,NASDAQ
BLKB,BLACKBAUD INC,Equity,0.22,77.41,"1,389,205.00","107,538,359.05","107,538,359.05",Tecnología de la Información,2458878,US09227Q1004,NASDAQ
MSM,MSC INDUSTRIAL INC CLASS A,Equity,0.22,82.04,"1,303,085.00","106,905,093.40","106,905,093.40",Industriales,2567655,US5535301064,New York Stock Exchange Inc.
PNM,PNM RESOURCES INC,Equity,0.22,46.53,"2,287,258.00","106,426,114.74","106,426,114.74",Servicios,2707826,US69349H1077,New York Stock Exchange Inc.
SAIC,SCIENCE APPLICATIONS INTERNATIONAL,Equity,0.22,72.77,"1,460,333.00","106,268,432.41","106,268,432.41",Tecnología de la Información,BDTZZG7,US8086251076,New York Stock Exchange Inc.
EVR,EVERCORE INC CLASS A,Equity,0.22,91.48,"1,161,297.00","106,235,449.56","106,235,449.56",Financieros,B1BHXZ2,US29977A1051,New York Stock Exchange Inc.
FLO,FLOWERS FOODS INC,Equity,0.22,20.10,"5,268,539.00","105,897,633.90","105,897,633.90",Productos básicos de consumo,2744243,US3434981011,New York Stock Exchange Inc.
SIX,SIX FLAGS ENTERTAINMENT CORP,Equity,0.22,51.42,"2,052,180.00","105,523,095.60","105,523,095.60",Consumo discrecional,B43VKB8,US83001A1025,New York Stock Exchange Inc.
TCF,TCF FINANCIAL CORP,Equity,0.22,22.00,"4,773,172.00","105,009,784.00","105,009,784.00",Financieros,2868455,US8722751026,New York Stock Exchange Inc.
AAN,AARONS INC,Equity,0.22,53.26,"1,966,349.00","104,727,747.74","104,727,747.74",Consumo discrecional,2002918,US0025353006,New York Stock Exchange Inc.
HWC,HANCOCK WHITNEY CORP,Equity,0.22,42.45,"2,443,556.00","103,728,952.20","103,728,952.20",Financieros,2415497,US4101201097,NASDAQ
AMED,AMEDISYS INC,Equity,0.21,124.62,"828,973.00","103,306,615.26","103,306,615.26",Cuidado de la Salud,2024332,US0234361089,NASDAQ
MANH,MANHATTAN ASSOCIATES INC,Equity,0.21,55.19,"1,869,903.00","103,199,946.57","103,199,946.57",Tecnología de la Información,2239471,US5627501092,NASDAQ
MSA,MSA SAFETY INC,Equity,0.21,101.30,"1,004,252.00","101,730,727.60","101,730,727.60",Industriales,BKM4S16,US5534981064,New York Stock Exchange Inc.
AEO,AMERICAN EAGLE OUTFITTERS INC,Equity,0.21,21.00,"4,838,460.00","101,607,660.00","101,607,660.00",Consumo discrecional,2048592,US02553E1064,New York Stock Exchange Inc.
NWE,NORTHWESTERN CORP,Equity,0.21,70.23,"1,443,200.00","101,355,936.00","101,355,936.00",Servicios,B03PGL4,US6680743050,New York Stock Exchange Inc.
CLH,CLEAN HARBORS INC,Equity,0.21,69.29,"1,460,946.00","101,228,948.34","101,228,948.34",Industriales,2202473,US1844961078,New York Stock Exchange Inc.
RBC,REGAL BELOIT CORP,Equity,0.21,81.62,"1,236,018.00","100,883,789.16","100,883,789.16",Industriales,2730082,US7587501039,New York Stock Exchange Inc.
X,US STEEL CORP,Equity,0.21,19.78,"5,088,737.00","100,655,217.86","100,655,217.86",Materiales,2824770,US9129091081,New York Stock Exchange Inc.
GMED,GLOBUS MEDICAL INC CLASS A,Equity,0.21,45.44,"2,180,590.00","99,086,009.60","99,086,009.60",Cuidado de la Salud,B7D65M0,US3795772082,New York Stock Exchange Inc.
LPX,LOUISIANA PACIFIC CORP,Equity,0.21,24.45,"4,049,795.00","99,017,487.75","99,017,487.75",Materiales,2535243,US5463471053,New York Stock Exchange Inc.
SLAB,SILICON LABORATORIES INC,Equity,0.21,79.68,"1,238,868.00","98,713,002.24","98,713,002.24",Tecnología de la Información,2568131,US8269191024,NASDAQ
CVET,COVETRUS INC,Equity,0.20,35.89,"2,740,197.00","98,345,670.33","98,345,670.33",Cuidado de la Salud,BHZSB82,US22304C1009,NASDAQ
VLY,VALLEY NATIONAL,Equity,0.20,10.28,"9,517,852.00","97,843,518.56","97,843,518.56",Financieros,2935326,US9197941076,NASDAQ
BOH,BANK OF HAWAII CORP.,Equity,0.20,81.77,"1,195,052.00","97,719,402.04","97,719,402.04",Financieros,2074070,US0625401098,New York Stock Exchange Inc.
ASGN,ASGN INC,Equity,0.20,64.66,"1,505,116.00","97,320,800.56","97,320,800.56",Industriales,BFY8W20,US00191U1025,New York Stock Exchange Inc.
VVV,VALVOLINE INC,Equity,0.20,17.95,"5,397,589.00","96,886,722.55","96,886,722.55",Materiales,BDG22J3,US92047W1018,New York Stock Exchange Inc.
EXP,EAGLE MATERIALS INC,Equity,0.20,71.63,"1,344,971.00","96,340,272.73","96,340,272.73",Materiales,2191399,US26969P1084,New York Stock Exchange Inc.
THS,TREEHOUSE FOODS INC,Equity,0.20,59.68,"1,607,662.00","95,945,268.16","95,945,268.16",Productos básicos de consumo,B095X84,US89469A1043,New York Stock Exchange Inc.
WRI,WEINGARTEN REALTY INVESTORS REIT,Equity,0.20,27.99,"3,423,943.00","95,836,164.57","95,836,164.57",Bienes Raíces,2946618,US9487411038,New York Stock Exchange Inc.
TRN,TRINITY INDUSTRIES INC,Equity,0.20,22.69,"4,197,253.00","95,235,670.57","95,235,670.57",Industriales,2904627,US8965221091,New York Stock Exchange Inc.
NCR,NCR CORP,Equity,0.20,28.08,"3,389,854.00","95,187,100.32","95,187,100.32",Tecnología de la Información,2632650,US62886E1082,New York Stock Exchange Inc.
COHR,COHERENT INC,Equity,0.20,135.35,"698,853.00","94,589,753.55","94,589,753.55",Tecnología de la Información,2208374,US1924791031,NASDAQ
NUS,NU SKIN ENTERPRISES INC CLASS A,Equity,0.20,59.00,"1,594,830.00","94,094,970.00","94,094,970.00",Productos básicos de consumo,2616870,US67018T1051,New York Stock Exchange Inc.
SBRA,SABRA HEALTH CARE REIT INC,Equity,0.20,18.38,"5,116,204.00","94,035,829.52","94,035,829.52",Bienes Raíces,B5NLBP6,US78573L1061,NASDAQ
R,RYDER SYSTEM INC,Equity,0.19,61.42,"1,517,623.00","93,212,404.66","93,212,404.66",Industriales,2760669,US7835491082,New York Stock Exchange Inc.
CHK,CHESAPEAKE ENERGY CORP,Equity,0.19,3.10,"29,881,229.00","92,631,809.90","92,631,809.90",Energía,2182779,US1651671075,New York Stock Exchange Inc.
THO,THOR INDUSTRIES INC,Equity,0.19,63.70,"1,438,086.00","91,606,078.20","91,606,078.20",Consumo discrecional,2889876,US8851601018,New York Stock Exchange Inc.
APY,APERGY CORP,Equity,0.19,40.97,"2,221,167.00","91,001,211.99","91,001,211.99",Energía,BFXZQZ3,US03755L1044,New York Stock Exchange Inc.
TCO,TAUBMAN CENTERS REIT INC,Equity,0.19,51.80,"1,751,392.00","90,722,105.60","90,722,105.60",Bienes Raíces,2872252,US8766641034,New York Stock Exchange Inc.
ATI,ALLEGHENY TECHNOLOGIES INC,Equity,0.19,25.20,"3,594,427.00","90,579,560.40","90,579,560.40",Materiales,2526117,US01741R1023,New York Stock Exchange Inc.
CHFC,CHEMICAL FINANCIAL CORP,Equity,0.19,44.12,"2,051,101.00","90,494,576.12","90,494,576.12",Financieros,2190277,US1637311028,NASDAQ
SMG,SCOTTS MIRACLE GRO,Equity,0.19,80.29,"1,126,040.00","90,409,751.60","90,409,751.60",Materiales,2781518,US8101861065,New York Stock Exchange Inc.
UFS,DOMTAR CORP,Equity,0.19,49.99,"1,806,536.00","90,308,734.64","90,308,734.64",Materiales,B1T84Z4,US2575592033,New York Stock Exchange Inc.
WEN,WENDYS,Equity,0.19,16.80,"5,349,487.00","89,871,381.60","89,871,381.60",Consumo discrecional,B3NXMJ9,US95058W1009,NASDAQ
OI,OWENS ILLINOIS INC,Equity,0.19,19.66,"4,549,259.00","89,438,431.94","89,438,431.94",Materiales,2662862,US6907684038,New York Stock Exchange Inc.
TGNA,TEGNA INC,Equity,0.18,14.41,"6,165,968.00","88,851,598.88","88,851,598.88",Comunicación,BZ0P3Z5,US87901J1051,New York Stock Exchange Inc.
CHDN,CHURCHILL DOWNS INC,Equity,0.18,85.79,"1,028,962.00","88,274,649.98","88,274,649.98",Consumo discrecional,2194105,US1714841087,NASDAQ
PTEN,PATTERSON UTI ENERGY INC,Equity,0.18,14.08,"6,228,361.00","87,695,322.88","87,695,322.88",Energía,2672537,US7034811015,NASDAQ
CLB,CORE LABORATORIES NV,Equity,0.18,68.64,"1,267,263.00","86,984,932.32","86,984,932.32",Energía,2182531,NL0000200384,New York Stock Exchange Inc.
ERI,ELDORADO RESORTS INC,Equity,0.18,46.39,"1,867,369.00","86,627,247.91","86,627,247.91",Consumo discrecional,BQXTNW8,US28470R1023,NASDAQ
MTZ,MASTEC INC,Equity,0.18,47.21,"1,825,885.00","86,200,030.85","86,200,030.85",Industriales,2155306,US5763231090,New York Stock Exchange Inc.
HOMB,HOME BANCSHARES INC,Equity,0.18,18.89,"4,560,674.00","86,151,131.86","86,151,131.86",Financieros,B17MTL9,US4368932004,NASDAQ
HELE,HELEN OF TROY LTD,Equity,0.18,113.55,"756,804.00","85,935,094.20","85,935,094.20",Consumo discrecional,2419530,BMG4388N1065,NASDAQ
TKR,TIMKEN,Equity,0.18,43.30,"1,982,900.00","85,859,570.00","85,859,570.00",Industriales,2892807,US8873891043,New York Stock Exchange Inc.
TDS,TELEPHONE AND DATA SYSTEMS INC,Equity,0.18,32.10,"2,665,903.00","85,575,486.30","85,575,486.30",Comunicación,B6YR5K3,US8794338298,New York Stock Exchange Inc.
CLGX,CORELOGIC INC,Equity,0.18,37.00,"2,312,246.00","85,553,102.00","85,553,102.00",Tecnología de la Información,B5541Y2,US21871D1037,New York Stock Exchange Inc.
KMT,KENNAMETAL INC,Equity,0.18,36.26,"2,353,559.00","85,340,049.34","85,340,049.34",Industriales,2488121,US4891701009,New York Stock Exchange Inc.
GHC,GRAHAM HOLDINGS COMPANY CLASS B,Equity,0.18,686.25,"124,302.00","85,302,247.50","85,302,247.50",Consumo discrecional,BGM1B98,US3846371041,New York Stock Exchange Inc.
UMBF,UMB FINANCIAL CORP,Equity,0.18,66.23,"1,283,331.00","84,995,012.13","84,995,012.13",Financieros,2918510,US9027881088,NASDAQ
VMI,VALMONT INDS INC,Equity,0.18,133.66,"633,178.00","84,630,571.48","84,630,571.48",Industriales,2926825,US9202531011,New York Stock Exchange Inc.
LANC,LANCASTER COLONY CORP,Equity,0.18,150.85,"559,952.00","84,468,759.20","84,468,759.20",Productos básicos de consumo,2503206,US5138471033,NASDAQ
TCBI,TEXAS CAPITAL BANCSHARES INC,Equity,0.18,58.58,"1,441,332.00","84,433,228.56","84,433,228.56",Financieros,2977209,US88224Q1076,NASDAQ
OFC,CORPORATE OFFICE PROPERTIES TRUST,Equity,0.18,27.05,"3,119,130.00","84,372,466.50","84,372,466.50",Bienes Raíces,2756152,US22002T1088,New York Stock Exchange Inc.
SNH,SENIOR HOUSING PROPERTIES TRUST RE,Equity,0.18,12.36,"6,819,279.00","84,286,288.44","84,286,288.44",Bienes Raíces,2501631,US81721M1099,NASDAQ
ENR,ENERGIZER HOLDINGS INC,Equity,0.17,45.99,"1,826,119.00","83,983,212.81","83,983,212.81",Productos básicos de consumo,BYZFPN5,US29272W1099,New York Stock Exchange Inc.
FULT,FULTON FINANCIAL CORP,Equity,0.17,16.42,"5,053,615.00","82,980,358.30","82,980,358.30",Financieros,2356585,US3602711000,NASDAQ
PRSP,PERSPECTA INC,Equity,0.17,20.49,"4,048,323.00","82,950,138.27","82,950,138.27",Tecnología de la Información,BZ5YFM8,US7153471005,New York Stock Exchange Inc.
SFM,SPROUTS FARMERS MARKET INC,Equity,0.17,22.31,"3,657,884.00","81,607,392.04","81,607,392.04",Productos básicos de consumo,BCGCR79,US85208M1027,NASDAQ
ENS,ENERSYS,Equity,0.17,67.41,"1,209,387.00","81,524,777.67","81,524,777.67",Industriales,B020GQ5,US29275Y1029,New York Stock Exchange Inc.
NUVA,NUVASIVE INC,Equity,0.17,55.18,"1,477,431.00","81,524,642.58","81,524,642.58",Cuidado de la Salud,B00GJC2,US6707041058,NASDAQ
ATGE,ADTALEM GLOBAL EDUCATION INC,Equity,0.17,48.32,"1,683,535.00","81,348,411.20","81,348,411.20",Consumo discrecional,BZ12TX5,US00737L1035,New York Stock Exchange Inc.
GATX,GATX CORP,Equity,0.17,75.34,"1,077,356.00","81,168,001.04","81,168,001.04",Industriales,2362128,US3614481030,New York Stock Exchange Inc.
CATY,CATHAY GENERAL BANCORP,Equity,0.17,36.43,"2,207,713.00","80,426,984.59","80,426,984.59",Financieros,2264235,US1491501045,NASDAQ
FII,FEDERATED INVESTORS INC CLASS B,Equity,0.17,29.37,"2,734,619.00","80,315,760.03","80,315,760.03",Financieros,2246288,US3142111034,New York Stock Exchange Inc.
SXT,SENSIENT TECHNOLOGIES CORP,Equity,0.17,66.05,"1,214,894.00","80,243,748.70","80,243,748.70",Materiales,2923741,US81725T1007,New York Stock Exchange Inc.
GDOT,GREEN DOT CORP CLASS A,Equity,0.17,58.41,"1,362,776.00","79,599,746.16","79,599,746.16",Financieros,B3WNNP3,US39304D1028,New York Stock Exchange Inc.
MD,MEDNAX INC,Equity,0.16,30.61,"2,562,576.00","78,440,451.36","78,440,451.36",Cuidado de la Salud,2677640,US58502B1061,New York Stock Exchange Inc.
CNO,CNO FINANCIAL GROUP INC,Equity,0.16,16.54,"4,726,195.00","78,171,265.30","78,171,265.30",Financieros,2657750,US12621E1038,New York Stock Exchange Inc.
NAVI,NAVIENT CORP,Equity,0.16,11.85,"6,573,589.00","77,897,029.65","77,897,029.65",Financieros,BLP5GX1,US63938C1080,NASDAQ
BXS,BANCORPSOUTH,Equity,0.16,29.79,"2,600,132.00","77,457,932.28","77,457,932.28",Financieros,BF3BNF0,US05971J1025,New York Stock Exchange Inc.
ACHC,ACADIA HEALTHCARE COMPANY INC,Equity,0.16,30.59,"2,529,951.00","77,391,201.09","77,391,201.09",Cuidado de la Salud,B65VZ37,US00404A1097,NASDAQ
AMCX,AMC NETWORKS CLASS A INC,Equity,0.16,59.75,"1,289,985.00","77,076,603.75","77,076,603.75",Comunicación,B4MG4Z6,US00164V1035,NASDAQ
KBR,KBR INC,Equity,0.16,18.91,"4,042,648.00","76,446,473.68","76,446,473.68",Industriales,B1HHB18,US48242W1062,New York Stock Exchange Inc.
YELP,YELP INC,Equity,0.16,34.64,"2,191,147.00","75,901,332.08","75,901,332.08",Comunicación,B7KCD72,US9858171054,New York Stock Exchange Inc.
SAM,BOSTON BEER INC CLASS A,Equity,0.16,307.66,"246,196.00","75,744,661.36","75,744,661.36",Productos básicos de consumo,2113393,US1005571070,New York Stock Exchange Inc.
TPX,TEMPUR SEALY INTERNATIONAL INC,Equity,0.16,57.00,"1,313,415.00","74,864,655.00","74,864,655.00",Consumo discrecional,2216991,US88023U1016,New York Stock Exchange Inc.
VSH,VISHAY INTERTECHNOLOGY INC,Equity,0.16,19.82,"3,775,468.00","74,829,775.76","74,829,775.76",Tecnología de la Información,2930149,US9282981086,New York Stock Exchange Inc.
DAN,DANA INCORPORATED INC,Equity,0.16,18.05,"4,142,012.00","74,763,316.60","74,763,316.60",Consumo discrecional,B2PFJR3,US2358252052,New York Stock Exchange Inc.
SWN,SOUTHWESTERN ENERGY,Equity,0.15,4.46,"16,633,390.00","74,184,919.40","74,184,919.40",Energía,2828619,US8454671095,New York Stock Exchange Inc.
DKS,DICKS SPORTING INC,Equity,0.15,34.98,"2,115,237.00","73,990,990.26","73,990,990.26",Consumo discrecional,2969637,US2533931026,New York Stock Exchange Inc.
CBT,CABOT CORP,Equity,0.15,42.85,"1,720,145.00","73,708,213.25","73,708,213.25",Materiales,2162500,US1270551013,New York Stock Exchange Inc.
SAFM,SANDERSON FARMS INC,Equity,0.15,127.50,"574,473.00","73,245,307.50","73,245,307.50",Productos básicos de consumo,2774336,US8000131040,NASDAQ
SYNH,SYNEOS HEALTH INC CLASS A,Equity,0.15,41.60,"1,745,847.00","72,627,235.20","72,627,235.20",Cuidado de la Salud,BFMZ4V6,US87166B1026,NASDAQ
CVLT,COMMVAULT SYSTEMS INC,Equity,0.15,65.09,"1,114,979.00","72,573,983.11","72,573,983.11",Tecnología de la Información,B142B38,US2041661024,NASDAQ
LGND,LIGAND PHARMACEUTICALS INC,Equity,0.15,118.20,"609,345.00","72,024,579.00","72,024,579.00",Cuidado de la Salud,2501578,US53220K5048,NASDAQ
THC,TENET HEALTHCARE CORP,Equity,0.15,30.18,"2,380,853.00","71,854,143.54","71,854,143.54",Cuidado de la Salud,B8DMK08,US88033G4073,New York Stock Exchange Inc.
