14-mar-2019,,,,,,,,,,,
iShares Russell 1000 Value ETF,,,,,,,,,,,
Inception Date,22-may-2000,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,
Total Net Assets,"USD 38,173,656,092.63",,,,,,,,,,
Number of Securities,722.00,,,,,,,,,,
Share,"306,600,000.00",,,,,,,,,,
,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
RCL,ROYAL CARIBBEAN CRUISES LTD,Equity,0.15,116.45,"479,807.00","55,873,525.15","55,873,525.15",Consumo discrecional,2754907,LR0008862868,New York Stock Exchange Inc.
KHC,KRAFT HEINZ,Equity,0.15,31.87,"1,737,750.00","55,382,092.50","55,382,092.50",Productos básicos de consumo,BYRY499,US5007541064,NASDAQ
ESS,ESSEX PROPERTY TRUST REIT INC,Equity,0.15,290.93,"190,013.00","55,280,482.09","55,280,482.09",Bienes Raíces,2316619,US2971781057,New York Stock Exchange Inc.
BLL,BALL CORP,Equity,0.14,57.27,"962,281.00","55,109,832.87","55,109,832.87",Materiales,2073022,US0584981064,New York Stock Exchange Inc.
WY,WEYERHAEUSER REIT,Equity,0.14,25.55,"2,155,397.00","55,070,393.35","55,070,393.35",Bienes Raíces,2958936,US9621661043,New York Stock Exchange Inc.
TSN,TYSON FOODS INC CLASS A,Equity,0.14,64.88,"840,293.00","54,518,209.84","54,518,209.84",Productos básicos de consumo,2909730,US9024941034,New York Stock Exchange Inc.
AWK,AMERICAN WATER WORKS INC,Equity,0.14,104.99,"518,802.00","54,469,021.98","54,469,021.98",Servicios,B2R3PV1,US0304201033,New York Stock Exchange Inc.
FITB,FIFTH THIRD BANCORP,Equity,0.14,28.41,"1,889,131.00","53,670,211.71","53,670,211.71",Financieros,2336747,US3167731005,NASDAQ
PH,PARKER-HANNIFIN CORP,Equity,0.14,169.99,"314,208.00","53,412,217.92","53,412,217.92",Industriales,2671501,US7010941042,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.14,115.50,"461,826.00","53,340,903.00","53,340,903.00",Productos básicos de consumo,2681511,US7134481081,NASDAQ
NUE,NUCOR CORP,Equity,0.14,58.82,"904,777.00","53,218,983.14","53,218,983.14",Materiales,2651086,US6703461052,New York Stock Exchange Inc.
DXC,DXC TECHNOLOGY,Equity,0.14,65.32,"809,602.00","52,883,202.64","52,883,202.64",Tecnología de la Información,BYXD7B3,US23355L1061,New York Stock Exchange Inc.
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Equity,0.14,352.71,"147,907.00","52,168,277.97","52,168,277.97",Comunicación,BZ6VT82,US16119P1084,NASDAQ
KEY,KEYCORP,Equity,0.14,17.42,"2,968,583.00","51,712,715.86","51,712,715.86",Financieros,2490911,US4932671088,New York Stock Exchange Inc.
FCX,FREEPORT MCMORAN INC,Equity,0.14,12.32,"4,171,433.00","51,392,054.56","51,392,054.56",Materiales,2352118,US35671D8570,New York Stock Exchange Inc.
NEM,NEWMONT MINING CORP,Equity,0.13,33.42,"1,531,620.00","51,186,740.40","51,186,740.40",Materiales,2636607,US6516391066,New York Stock Exchange Inc.
AEE,AMEREN CORP,Equity,0.13,72.61,"702,624.00","51,017,528.64","51,017,528.64",Servicios,2050832,US0236081024,New York Stock Exchange Inc.
CXO,CONCHO RESOURCES INC,Equity,0.13,103.72,"487,732.00","50,587,563.04","50,587,563.04",Energía,B1YWRK7,US20605P1012,New York Stock Exchange Inc.
HIG,HARTFORD FINANCIAL SERVICES GROUP,Equity,0.13,48.81,"1,027,105.00","50,132,995.05","50,132,995.05",Financieros,2476193,US4165151048,New York Stock Exchange Inc.
XTSLA,BLK CSH FND TREASURY SL AGENCY,Money Market,0.13,1.00,"50,128,142.00","50,128,141.52","50,128,141.52",Liquidez,--,US0669224778,--
ETR,ENTERGY CORP,Equity,0.13,94.94,"522,511.00","49,607,194.34","49,607,194.34",Servicios,2317087,US29364G1031,New York Stock Exchange Inc.
IP,INTERNATIONAL PAPER,Equity,0.13,46.96,"1,048,252.00","49,225,913.92","49,225,913.92",Materiales,2465254,US4601461035,New York Stock Exchange Inc.
FRC,FIRST REPUBLIC BANK,Equity,0.13,102.92,"471,172.00","48,493,022.24","48,493,022.24",Financieros,B4WHY15,US33616C1009,New York Stock Exchange Inc.
CFG,CITIZENS FINANCIAL GROUP INC,Equity,0.13,35.74,"1,349,164.00","48,219,121.36","48,219,121.36",Financieros,BQRX1X3,US1746101054,New York Stock Exchange Inc.
RF,REGIONS FINANCIAL CORP,Equity,0.12,15.79,"2,986,072.00","47,150,076.88","47,150,076.88",Financieros,B01R311,US7591EP1005,New York Stock Exchange Inc.
LLL,L3 TECHNOLOGIES INC,Equity,0.12,206.07,"226,108.00","46,594,075.56","46,594,075.56",Industriales,BYZGYC0,US5024131071,New York Stock Exchange Inc.
OKE,ONEOK INC,Equity,0.12,67.12,"690,730.00","46,361,797.60","46,361,797.60",Energía,2130109,US6826801036,New York Stock Exchange Inc.
RSG,REPUBLIC SERVICES INC,Equity,0.12,78.93,"585,071.00","46,179,654.03","46,179,654.03",Industriales,2262530,US7607591002,New York Stock Exchange Inc.
MKC,MCCORMICK & CO NON-VOTING INC,Equity,0.12,139.46,"330,890.00","46,145,919.40","46,145,919.40",Productos básicos de consumo,2550161,US5797802064,New York Stock Exchange Inc.
KEYS,KEYSIGHT TECHNOLOGIES INC,Equity,0.12,85.33,"538,310.00","45,933,992.30","45,933,992.30",Tecnología de la Información,BQZJ0Q9,US49338L1035,New York Stock Exchange Inc.
SYF,SYNCHRONY FINANCIAL,Equity,0.12,32.84,"1,387,711.00","45,572,429.24","45,572,429.24",Financieros,BP96PS6,US87165B1035,New York Stock Exchange Inc.
CMS,CMS ENERGY CORP,Equity,0.12,55.15,"809,387.00","44,637,693.05","44,637,693.05",Servicios,2219224,US1258961002,New York Stock Exchange Inc.
GPC,GENUINE PARTS,Equity,0.12,107.10,"413,535.00","44,289,598.50","44,289,598.50",Consumo discrecional,2367480,US3724601055,New York Stock Exchange Inc.
CNP,CENTERPOINT ENERGY INC,Equity,0.12,30.41,"1,448,483.00","44,048,368.03","44,048,368.03",Servicios,2440637,US15189T1079,New York Stock Exchange Inc.
HES,HESS CORP,Equity,0.12,57.96,"755,793.00","43,805,762.28","43,805,762.28",Energía,2023748,US42809H1077,New York Stock Exchange Inc.
CAH,CARDINAL HEALTH INC,Equity,0.12,50.80,"861,080.00","43,742,864.00","43,742,864.00",Cuidado de la Salud,2175672,US14149Y1082,New York Stock Exchange Inc.
EVRG,EVERGY INC,Equity,0.11,57.12,"758,849.00","43,345,454.88","43,345,454.88",Servicios,BFMXGR0,US30034W1062,New York Stock Exchange Inc.
CMI,CUMMINS INC,Equity,0.11,157.11,"274,743.00","43,164,872.73","43,164,872.73",Industriales,2240202,US2310211063,New York Stock Exchange Inc.
HBAN,HUNTINGTON BANCSHARES INC,Equity,0.11,14.07,"3,049,010.00","42,899,570.70","42,899,570.70",Financieros,2445966,US4461501045,NASDAQ
APC,ANADARKO PETROLEUM CORP,Equity,0.11,44.25,"967,622.00","42,817,273.50","42,817,273.50",Energía,2032380,US0325111070,New York Stock Exchange Inc.
AME,AMETEK INC,Equity,0.11,80.65,"529,252.00","42,684,173.80","42,684,173.80",Industriales,2089212,US0311001004,New York Stock Exchange Inc.
HCP,HCP REIT INC,Equity,0.11,31.30,"1,348,806.00","42,217,627.80","42,217,627.80",Bienes Raíces,2417578,US40414L1098,New York Stock Exchange Inc.
AMP,AMERIPRISE FINANCE INC,Equity,0.11,125.07,"337,172.00","42,170,102.04","42,170,102.04",Financieros,B0J7D57,US03076C1062,New York Stock Exchange Inc.
SYMC,SYMANTEC CORP,Equity,0.11,22.93,"1,837,442.00","42,132,545.06","42,132,545.06",Tecnología de la Información,2861078,US8715031089,NASDAQ
LH,LABORATORY CORPORATION OF AMERICA,Equity,0.11,152.82,"273,647.00","41,818,734.54","41,818,734.54",Cuidado de la Salud,2586122,US50540R4092,New York Stock Exchange Inc.
SNPS,SYNOPSYS INC,Equity,0.11,108.00,"384,675.00","41,544,900.00","41,544,900.00",Tecnología de la Información,2867719,US8716071076,NASDAQ
PFG,PRINCIPAL FINANCIAL GROUP INC,Equity,0.11,51.69,"803,637.00","41,539,996.53","41,539,996.53",Financieros,2803014,US74251V1026,NASDAQ
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Equity,0.11,87.44,"474,063.00","41,452,068.72","41,452,068.72",Materiales,B3SPXZ3,NL0009434992,New York Stock Exchange Inc.
MRO,MARATHON OIL CORP,Equity,0.11,17.26,"2,395,728.00","41,350,265.28","41,350,265.28",Energía,2910970,US5658491064,New York Stock Exchange Inc.
MYL,MYLAN NV,Equity,0.11,28.00,"1,476,081.00","41,330,268.00","41,330,268.00",Cuidado de la Salud,BVFMFG8,NL0011031208,NASDAQ
AJG,ARTHUR J GALLAGHER,Equity,0.11,79.59,"518,305.00","41,251,894.95","41,251,894.95",Financieros,2359506,US3635761097,New York Stock Exchange Inc.
BHGE,BAKER HUGHES CLASS A,Equity,0.11,27.71,"1,484,013.00","41,122,000.23","41,122,000.23",Energía,BDHLTQ5,US05722G1004,New York Stock Exchange Inc.
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Equity,0.11,10.31,"3,976,307.00","40,995,725.17","40,995,725.17",Financieros,2113456,US0357104092,New York Stock Exchange Inc.
HST,HOST HOTELS & RESORTS REIT INC,Equity,0.11,19.22,"2,106,162.00","40,480,433.64","40,480,433.64",Bienes Raíces,2567503,US44107P1049,New York Stock Exchange Inc.
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Equity,0.11,141.86,"282,807.00","40,119,001.02","40,119,001.02",Bienes Raíces,2009210,US0152711091,New York Stock Exchange Inc.
NTRS,NORTHERN TRUST CORP,Equity,0.11,94.49,"423,991.00","40,062,909.59","40,062,909.59",Financieros,2648668,US6658591044,NASDAQ
WDC,WESTERN DIGITAL CORP,Equity,0.10,47.58,"837,532.00","39,849,772.56","39,849,772.56",Tecnología de la Información,2954699,US9581021055,NASDAQ
DVN,DEVON ENERGY CORP,Equity,0.10,29.50,"1,350,419.00","39,837,360.50","39,837,360.50",Energía,2480677,US25179M1036,New York Stock Exchange Inc.
YUMC,YUM CHINA HOLDINGS INC,Equity,0.10,41.14,"961,825.00","39,569,480.50","39,569,480.50",Consumo discrecional,BYW4289,US98850P1093,New York Stock Exchange Inc.
FANG,DIAMONDBACK ENERGY INC,Equity,0.10,104.21,"378,523.00","39,445,881.83","39,445,881.83",Energía,B7Y8YR3,US25278X1090,NASDAQ
L,LOEWS CORP,Equity,0.10,47.89,"798,083.00","38,220,194.87","38,220,194.87",Financieros,2523022,US5404241086,New York Stock Exchange Inc.
AAL,AMERICAN AIRLINES GROUP INC,Equity,0.10,32.13,"1,186,046.00","38,107,657.98","38,107,657.98",Industriales,BCV7KT2,US02376R1023,NASDAQ
LNC,LINCOLN NATIONAL CORP,Equity,0.10,61.74,"616,120.00","38,039,248.80","38,039,248.80",Financieros,2516378,US5341871094,New York Stock Exchange Inc.
DFS,DISCOVER FINANCIAL SERVICES,Equity,0.10,72.34,"525,378.00","38,005,844.52","38,005,844.52",Financieros,B1YLC43,US2547091080,New York Stock Exchange Inc.
DOV,DOVER CORP,Equity,0.10,90.72,"418,468.00","37,963,416.96","37,963,416.96",Industriales,2278407,US2600031080,New York Stock Exchange Inc.
CINF,CINCINNATI FINANCIAL CORP,Equity,0.10,85.32,"440,552.00","37,587,896.64","37,587,896.64",Financieros,2196888,US1720621010,NASDAQ
HOLX,HOLOGIC INC,Equity,0.10,47.36,"779,242.00","36,904,901.12","36,904,901.12",Cuidado de la Salud,2433530,US4364401012,NASDAQ
BSX,BOSTON SCIENTIFIC CORP,Equity,0.10,40.05,"916,826.00","36,718,881.30","36,718,881.30",Cuidado de la Salud,2113434,US1011371077,New York Stock Exchange Inc.
CCI,CROWN CASTLE INTERNATIONAL REIT CO,Equity,0.10,124.01,"292,468.00","36,268,956.68","36,268,956.68",Bienes Raíces,BTGQCX1,US22822V1017,New York Stock Exchange Inc.
CMA,COMERICA INC,Equity,0.09,82.16,"438,589.00","36,034,472.24","36,034,472.24",Financieros,2212870,US2003401070,New York Stock Exchange Inc.
MKL,MARKEL CORP,Equity,0.09,"1,004.73","35,676.00","35,844,747.48","35,844,747.48",Financieros,2566436,US5705351048,New York Stock Exchange Inc.
APA,APACHE CORP,Equity,0.09,34.27,"1,034,327.00","35,446,386.29","35,446,386.29",Energía,2043962,US0374111054,New York Stock Exchange Inc.
EMR,EMERSON ELECTRIC,Equity,0.09,67.48,"524,390.00","35,385,837.20","35,385,837.20",Industriales,2313405,US2910111044,New York Stock Exchange Inc.
MAA,MID AMERICA APARTMENT COMMUNITIES,Equity,0.09,108.25,"326,807.00","35,376,857.75","35,376,857.75",Bienes Raíces,2589132,US59522J1034,New York Stock Exchange Inc.
WPC,W. P. CAREY REIT INC,Equity,0.09,77.00,"459,189.00","35,357,553.00","35,357,553.00",Bienes Raíces,B826YT8,US92936U1097,New York Stock Exchange Inc.
NRG,NRG ENERGY INC,Equity,0.09,41.86,"836,931.00","35,033,931.66","35,033,931.66",Servicios,2212922,US6293775085,New York Stock Exchange Inc.
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD,Equity,0.09,55.16,"633,296.00","34,932,607.36","34,932,607.36",Consumo discrecional,B9CGTC3,BMG667211046,New York Stock Exchange Inc.
BBY,BEST BUY INC,Equity,0.09,68.85,"507,007.00","34,907,431.95","34,907,431.95",Consumo discrecional,2094670,US0865161014,New York Stock Exchange Inc.
AES,AES CORP,Equity,0.09,18.18,"1,906,083.00","34,652,588.94","34,652,588.94",Servicios,2002479,US00130H1059,New York Stock Exchange Inc.
UDR,UDR REIT INC,Equity,0.09,45.33,"763,630.00","34,615,347.90","34,615,347.90",Bienes Raíces,2727910,US9026531049,New York Stock Exchange Inc.
COO,COOPER INC,Equity,0.09,294.81,"117,318.00","34,586,519.58","34,586,519.58",Cuidado de la Salud,2222631,US2166484020,New York Stock Exchange Inc.
DGX,QUEST DIAGNOSTICS INC,Equity,0.09,87.90,"390,464.00","34,321,785.60","34,321,785.60",Cuidado de la Salud,2702791,US74834L1008,New York Stock Exchange Inc.
MGM,MGM RESORTS INTERNATIONAL,Equity,0.09,26.45,"1,294,289.00","34,233,944.05","34,233,944.05",Consumo discrecional,2547419,US5529531015,New York Stock Exchange Inc.
IR,INGERSOLL RAND PLC,Equity,0.09,105.95,"322,736.00","34,193,879.20","34,193,879.20",Industriales,B633030,IE00B6330302,New York Stock Exchange Inc.
VNO,VORNADO REALTY TRUST REIT,Equity,0.09,68.46,"496,005.00","33,956,502.30","33,956,502.30",Bienes Raíces,2933632,US9290421091,New York Stock Exchange Inc.
KSU,KANSAS CITY SOUTHERN,Equity,0.09,114.94,"294,247.00","33,820,750.18","33,820,750.18",Industriales,2607647,US4851703029,New York Stock Exchange Inc.
HRL,HORMEL FOODS CORP,Equity,0.09,42.70,"781,835.00","33,384,354.50","33,384,354.50",Productos básicos de consumo,2437264,US4404521001,New York Stock Exchange Inc.
KSS,KOHLS CORP,Equity,0.09,68.47,"481,357.00","32,958,513.79","32,958,513.79",Consumo discrecional,2496113,US5002551043,New York Stock Exchange Inc.
CTL,CENTURYLINK INC,Equity,0.09,11.92,"2,760,523.00","32,905,434.16","32,905,434.16",Comunicación,2185046,US1567001060,New York Stock Exchange Inc.
SJM,JM SMUCKER,Equity,0.09,103.85,"316,599.00","32,878,806.15","32,878,806.15",Productos básicos de consumo,2951452,US8326964058,New York Stock Exchange Inc.
ALLY,ALLY FINANCIAL INC,Equity,0.09,26.73,"1,214,322.00","32,458,827.06","32,458,827.06",Financieros,B72XK05,US02005N1000,New York Stock Exchange Inc.
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Equity,0.08,134.12,"240,494.00","32,255,055.28","32,255,055.28",Cuidado de la Salud,2923785,US9139031002,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.08,79.63,"404,723.00","32,228,092.49","32,228,092.49",Materiales,2298386,US2774321002,New York Stock Exchange Inc.
LNT,ALLIANT ENERGY CORP,Equity,0.08,46.93,"682,185.00","32,014,942.05","32,014,942.05",Servicios,2973821,US0188021085,NASDAQ
ATO,ATMOS ENERGY CORP,Equity,0.08,101.50,"313,906.00","31,861,459.00","31,861,459.00",Servicios,2315359,US0495601058,New York Stock Exchange Inc.
CAG,CONAGRA BRANDS INC,Equity,0.08,23.09,"1,379,175.00","31,845,150.75","31,845,150.75",Productos básicos de consumo,2215460,US2058871029,New York Stock Exchange Inc.
TFX,TELEFLEX INC,Equity,0.08,298.86,"106,441.00","31,810,957.26","31,810,957.26",Cuidado de la Salud,2881407,US8793691069,New York Stock Exchange Inc.
DRE,DUKE REALTY REIT CORP,Equity,0.08,30.71,"1,029,044.00","31,601,941.24","31,601,941.24",Bienes Raíces,2284084,US2644115055,New York Stock Exchange Inc.
NBL,NOBLE ENERGY INC,Equity,0.08,22.69,"1,390,972.00","31,561,154.68","31,561,154.68",Energía,2640761,US6550441058,New York Stock Exchange Inc.
XRAY,DENTSPLY SIRONA INC,Equity,0.08,49.19,"630,309.00","31,004,899.71","31,004,899.71",Cuidado de la Salud,BYNPPC6,US24906P1093,NASDAQ
PNW,PINNACLE WEST CORP,Equity,0.08,95.15,"321,925.00","30,631,163.75","30,631,163.75",Servicios,2048804,US7234841010,New York Stock Exchange Inc.
ACGL,ARCH CAPITAL GROUP LTD,Equity,0.08,32.55,"939,944.00","30,595,177.20","30,595,177.20",Financieros,2740542,BMG0450A1053,NASDAQ
TXT,TEXTRON INC,Equity,0.08,51.78,"585,934.00","30,339,662.52","30,339,662.52",Industriales,2885937,US8832031012,New York Stock Exchange Inc.
TAP,MOLSON COORS BREWING CLASS B,Equity,0.08,60.49,"500,361.00","30,266,836.89","30,266,836.89",Productos básicos de consumo,B067BM3,US60871R2094,New York Stock Exchange Inc.
PXD,PIONEER NATURAL RESOURCE,Equity,0.08,136.37,"219,381.00","29,916,986.97","29,916,986.97",Energía,2690830,US7237871071,New York Stock Exchange Inc.
HCA,HCA HEALTHCARE INC,Equity,0.08,131.77,"226,723.00","29,875,289.71","29,875,289.71",Cuidado de la Salud,B4MGBG6,US40412C1018,New York Stock Exchange Inc.
STE,STERIS,Equity,0.08,123.55,"241,576.00","29,846,714.80","29,846,714.80",Cuidado de la Salud,BVVBC02,GB00BVVBC028,New York Stock Exchange Inc.
NOV,NATIONAL OILWELL VARCO INC,Equity,0.08,27.04,"1,102,189.00","29,803,190.56","29,803,190.56",Energía,2624486,US6370711011,New York Stock Exchange Inc.
PKI,PERKINELMER INC,Equity,0.08,93.11,"317,230.00","29,537,285.30","29,537,285.30",Cuidado de la Salud,2305844,US7140461093,New York Stock Exchange Inc.
NI,NISOURCE INC,Equity,0.08,27.87,"1,045,506.00","29,138,252.22","29,138,252.22",Servicios,2645409,US65473P1057,New York Stock Exchange Inc.
VIAB,VIACOM INC CLASS B,Equity,0.08,28.52,"1,019,351.00","29,071,890.52","29,071,890.52",Comunicación,B0SRLF4,US92553P2011,NASDAQ
PCG,PG&E CORP,Equity,0.08,19.51,"1,483,144.00","28,936,139.44","28,936,139.44",Servicios,2689560,US69331C1080,New York Stock Exchange Inc.
CERN,CERNER CORP,Equity,0.08,57.14,"505,850.00","28,904,269.00","28,904,269.00",Cuidado de la Salud,2185284,US1567821046,NASDAQ
VST,VISTRA ENERGY CORP,Equity,0.08,25.55,"1,128,935.00","28,844,289.25","28,844,289.25",Servicios,BZ8VJQ8,US92840M1027,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.08,165.17,"174,340.00","28,795,737.80","28,795,737.80",Industriales,2914734,US9078181081,New York Stock Exchange Inc.
LW,LAMB WESTON HOLDINGS INC,Equity,0.08,68.19,"421,390.00","28,734,584.10","28,734,584.10",Productos básicos de consumo,BDQZFJ3,US5132721045,New York Stock Exchange Inc.
TRMB,TRIMBLE INC,Equity,0.08,39.78,"720,504.00","28,661,649.12","28,661,649.12",Tecnología de la Información,2903958,US8962391004,NASDAQ
REG,REGENCY CENTERS REIT CORP,Equity,0.08,65.32,"438,552.00","28,646,216.64","28,646,216.64",Bienes Raíces,2726177,US7588491032,NASDAQ
MOS,MOSAIC,Equity,0.08,28.38,"1,008,709.00","28,627,161.42","28,627,161.42",Materiales,B3NPHP6,US61945C1036,New York Stock Exchange Inc.
IRM,IRON MOUNTAIN INC,Equity,0.07,34.77,"818,953.00","28,474,995.81","28,474,995.81",Bienes Raíces,BVFTF03,US46284V1017,New York Stock Exchange Inc.
WRK,WESTROCK,Equity,0.07,39.16,"725,792.00","28,422,014.72","28,422,014.72",Materiales,BYR0914,US96145D1054,New York Stock Exchange Inc.
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.07,42.71,"664,429.00","28,377,762.59","28,377,762.59",Materiales,B0G4K50,US1252691001,New York Stock Exchange Inc.
SUI,SUN COMMUNITIES REIT INC,Equity,0.07,117.61,"241,265.00","28,375,176.65","28,375,176.65",Bienes Raíces,2860257,US8666741041,New York Stock Exchange Inc.
NLSN,NIELSEN HOLDINGS PLC,Equity,0.07,27.32,"1,031,283.00","28,174,651.56","28,174,651.56",Industriales,BWFY550,GB00BWFY5505,New York Stock Exchange Inc.
FRT,FEDERAL REALTY INVESTMENT TRUST RE,Equity,0.07,133.48,"210,598.00","28,110,621.04","28,110,621.04",Bienes Raíces,2333931,US3137472060,New York Stock Exchange Inc.
BEN,FRANKLIN RESOURCES INC,Equity,0.07,32.50,"858,687.00","27,907,327.50","27,907,327.50",Financieros,2350684,US3546131018,New York Stock Exchange Inc.
ETFC,E TRADE FINANCIAL CORP,Equity,0.07,48.90,"569,902.00","27,868,207.80","27,868,207.80",Financieros,2299011,US2692464017,NASDAQ
NDAQ,NASDAQ INC,Equity,0.07,83.99,"331,815.00","27,869,141.85","27,869,141.85",Financieros,2965107,US6311031081,NASDAQ
EFX,EQUIFAX INC,Equity,0.07,110.32,"251,438.00","27,738,640.16","27,738,640.16",Industriales,2319146,US2944291051,New York Stock Exchange Inc.
TIF,TIFFANY,Equity,0.07,95.47,"289,915.00","27,678,185.05","27,678,185.05",Consumo discrecional,2892090,US8865471085,New York Stock Exchange Inc.
LBRDK,LIBERTY BROADBAND CORP SERIES C,Equity,0.07,91.66,"300,586.00","27,551,712.76","27,551,712.76",Comunicación,BRTLC06,US5303073051,NASDAQ
GRMN,GARMIN LTD,Equity,0.07,83.04,"329,545.00","27,365,416.80","27,365,416.80",Consumo discrecional,B3Z5T14,CH0114405324,NASDAQ
UGI,UGI CORP,Equity,0.07,54.80,"497,938.00","27,287,002.40","27,287,002.40",Servicios,2910118,US9026811052,New York Stock Exchange Inc.
MU,MICRON TECHNOLOGY INC,Equity,0.07,38.41,"701,792.00","26,955,830.72","26,955,830.72",Tecnología de la Información,2588184,US5951121038,NASDAQ
JEC,JACOBS ENGINEERING GROUP INC,Equity,0.07,73.08,"368,756.00","26,948,688.48","26,948,688.48",Industriales,2469052,US4698141078,New York Stock Exchange Inc.
FNF,FIDELITY NATIONAL FINANCIAL INC,Equity,0.07,35.10,"762,965.00","26,780,071.50","26,780,071.50",Financieros,BNBRDD4,US31620R3030,New York Stock Exchange Inc.
AGNC,AGNC INVESTMENT REIT CORP,Equity,0.07,18.00,"1,487,767.00","26,779,806.00","26,779,806.00",Financieros,BYYHJL8,US00123Q1040,NASDAQ
ZION,ZIONS BANCORPORATION,Equity,0.07,49.08,"545,016.00","26,749,385.28","26,749,385.28",Financieros,2989828,US9897011071,NASDAQ
RGA,REINSURANCE GROUP OF AMERICA INC,Equity,0.07,144.27,"182,992.00","26,400,255.84","26,400,255.84",Financieros,2731193,US7593516047,New York Stock Exchange Inc.
JNPR,JUNIPER NETWORKS INC,Equity,0.07,26.70,"981,390.00","26,203,113.00","26,203,113.00",Tecnología de la Información,2431846,US48203R1041,New York Stock Exchange Inc.
TRGP,TARGA RESOURCES CORP,Equity,0.07,40.58,"644,869.00","26,168,784.02","26,168,784.02",Energía,B55PZY3,US87612G1013,New York Stock Exchange Inc.
DISCK,DISCOVERY INC SERIES C,Equity,0.07,26.15,"996,664.00","26,062,763.60","26,062,763.60",Comunicación,B3D7KG4,US25470F3029,NASDAQ
CPT,CAMDEN PROPERTY TRUST REIT,Equity,0.07,101.38,"256,211.00","25,974,671.18","25,974,671.18",Bienes Raíces,2166320,US1331311027,New York Stock Exchange Inc.
ALB,ALBEMARLE CORP,Equity,0.07,84.73,"302,004.00","25,588,798.92","25,588,798.92",Materiales,2046853,US0126531013,New York Stock Exchange Inc.
LDOS,LEIDOS HOLDINGS INC,Equity,0.07,62.74,"406,942.00","25,531,541.08","25,531,541.08",Tecnología de la Información,BDV82B8,US5253271028,New York Stock Exchange Inc.
QGEN,QIAGEN NV,Equity,0.07,39.79,"640,907.00","25,501,689.53","25,501,689.53",Cuidado de la Salud,BYXS688,NL0012169213,New York Stock Exchange Inc.
SNA,SNAP ON INC,Equity,0.07,156.61,"161,219.00","25,248,507.59","25,248,507.59",Industriales,2818740,US8330341012,New York Stock Exchange Inc.
WHR,WHIRLPOOL CORP,Equity,0.07,140.07,"180,015.00","25,214,701.05","25,214,701.05",Consumo discrecional,2960384,US9633201069,New York Stock Exchange Inc.
PVH,PVH CORP,Equity,0.07,112.72,"222,470.00","25,076,818.40","25,076,818.40",Consumo discrecional,B3V9F12,US6936561009,New York Stock Exchange Inc.
VICI,VICI PPTYS INC,Equity,0.07,21.42,"1,155,887.00","24,759,099.54","24,759,099.54",Bienes Raíces,BYWH073,US9256521090,New York Stock Exchange Inc.
OGE,OGE ENERGY CORP,Equity,0.06,42.83,"576,483.00","24,690,766.89","24,690,766.89",Servicios,2657802,US6708371033,New York Stock Exchange Inc.
QRVO,QUORVO INC,Equity,0.06,68.65,"359,641.00","24,689,354.65","24,689,354.65",Tecnología de la Información,BR9YYP4,US74736K1016,NASDAQ
TMK,TORCHMARK CORP,Equity,0.06,82.68,"295,669.00","24,445,912.92","24,445,912.92",Financieros,2896713,US8910271043,New York Stock Exchange Inc.
NNN,NATIONAL RETAIL PROPERTIES REIT IN,Equity,0.06,53.43,"454,044.00","24,259,570.92","24,259,570.92",Bienes Raíces,2211811,US6374171063,New York Stock Exchange Inc.
LVS,LAS VEGAS SANDS CORP,Equity,0.06,59.42,"403,773.00","23,992,191.66","23,992,191.66",Consumo discrecional,B02T2J7,US5178341070,New York Stock Exchange Inc.
CBRE,CBRE GROUP INC CLASS A,Equity,0.06,50.11,"478,165.00","23,960,848.15","23,960,848.15",Bienes Raíces,B6WVMH3,US12504L1098,New York Stock Exchange Inc.
ARNC,ARCONIC INC,Equity,0.06,18.95,"1,250,594.00","23,698,756.30","23,698,756.30",Industriales,BD3D9G5,US03965L1008,New York Stock Exchange Inc.
HFC,HOLLYFRONTIER CORP,Equity,0.06,52.16,"454,107.00","23,686,221.12","23,686,221.12",Energía,B5VX1H6,US4361061082,New York Stock Exchange Inc.
WRB,WR BERKLEY CORP,Equity,0.06,83.36,"282,932.00","23,585,211.52","23,585,211.52",Financieros,2093644,US0844231029,New York Stock Exchange Inc.
LEA,LEAR CORP,Equity,0.06,140.54,"165,843.00","23,307,575.22","23,307,575.22",Consumo discrecional,B570P91,US5218652049,New York Stock Exchange Inc.
VER,VEREIT INC,Equity,0.06,8.27,"2,805,385.00","23,200,533.95","23,200,533.95",Bienes Raíces,BYVVTJ1,US92339V1008,New York Stock Exchange Inc.
