As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
4-Jun-10,122.25,51.25,--,7750000.00
3-Jun-10,126.42,52.99,--,7750000.00
2-Jun-10,124.95,52.38,--,7750000.00
1-Jun-10,122.18,51.22,--,7850000.00
28-May-10,123.74,51.88,--,7850000.00
27-May-10,124.98,52.4,--,7850000.00
26-May-10,120.68,50.6,--,7950000.00
25-May-10,121.6,50.98,--,7950000.00
24-May-10,121.72,51.04,--,7950000.00
21-May-10,122.47,51.35,--,8000000.00
20-May-10,121.11,50.78,--,8000000.00
19-May-10,125.64,52.68,--,8000000.00
18-May-10,126.46,53.02,--,7950000.00
17-May-10,128.61,53.93,--,7950000.00
14-May-10,128.25,53.77,--,7950000.00
13-May-10,131.05,54.95,--,8000000.00
12-May-10,132.76,55.67,--,8000000.00
11-May-10,129.75,54.41,--,8050000.00
10-May-10,130.36,54.66,--,8050000.00
7-May-10,124.18,52.07,--,8050000.00
6-May-10,127.12,53.31,--,8050000.00
5-May-10,131.36,55.08,--,8050000.00
4-May-10,132.17,55.42,--,8150000.00
3-May-10,136.32,57.16,--,8150000.00
30-Apr-10,134.44,56.38,--,8400000.00
29-Apr-10,137.67,57.73,--,8450000.00
28-Apr-10,136.24,57.13,--,8550000.00
27-Apr-10,136.11,57.08,--,8650000.00
26-Apr-10,139.02,58.3,--,8650000.00
23-Apr-10,139.06,58.32,--,8650000.00
22-Apr-10,138.56,58.11,--,8650000.00
21-Apr-10,138.06,57.9,--,8650000.00
20-Apr-10,137.66,57.74,--,8600000.00
19-Apr-10,136.79,57.37,--,8600000.00
16-Apr-10,136.78,57.37,--,8600000.00
15-Apr-10,138.75,58.19,--,8600000.00
14-Apr-10,138.12,57.93,--,8600000.00
13-Apr-10,135.67,56.91,--,8600000.00
12-Apr-10,135.22,56.72,--,8200000.00
9-Apr-10,134.7,56.5,--,8200000.00
8-Apr-10,133.64,56.06,--,8200000.00
7-Apr-10,133.65,56.06,--,8200000.00
6-Apr-10,133.94,56.19,--,8200000.00
5-Apr-10,133.7,56.08,--,8200000.00
1-Apr-10,132.08,55.41,--,8200000.00
31-Mar-10,132.17,55.45,--,8200000.00
30-Mar-10,132.96,55.78,--,8200000.00
29-Mar-10,132.37,55.53,--,8200000.00
26-Mar-10,132.22,55.47,--,8200000.00
25-Mar-10,132.35,55.53,--,8200000.00
24-Mar-10,131.94,55.36,--,8200000.00
23-Mar-10,132.89,55.76,--,8200000.00
22-Mar-10,131.69,55.25,--,8200000.00
19-Mar-10,130.64,54.81,--,8200000.00
18-Mar-10,131.85,55.32,--,8200000.00
17-Mar-10,131.64,55.24,--,8200000.00
16-Mar-10,131.05,54.99,--,8200000.00
15-Mar-10,130.11,54.6,--,8200000.00
12-Mar-10,130.48,54.75,--,8200000.00
11-Mar-10,130.54,54.78,--,8200000.00
10-Mar-10,129.99,54.55,--,8200000.00
9-Mar-10,128.9,54.09,--,8050000.00
8-Mar-10,128.47,53.91,--,8050000.00
5-Mar-10,127.93,53.69,--,8050000.00
4-Mar-10,126.21,52.97,--,8050000.00
3-Mar-10,125.61,52.72,--,8050000.00
2-Mar-10,125.55,52.69,--,8050000.00
1-Mar-10,125.55,52.7,--,8050000.00
26-Feb-10,123.53,51.85,--,8050000.00
25-Feb-10,123.47,51.82,--,8050000.00
24-Feb-10,123.83,51.97,--,8050000.00
23-Feb-10,122.46,51.4,--,8050000.00
22-Feb-10,124.23,52.14,--,8050000.00
19-Feb-10,124.59,52.3,--,8050000.00
18-Feb-10,124.66,52.33,--,8100000.00
17-Feb-10,123.56,51.87,--,8100000.00
16-Feb-10,123.11,51.68,--,8100000.00
12-Feb-10,121.33,50.94,--,8100000.00
11-Feb-10,121.06,50.82,--,8100000.00
10-Feb-10,119.51,50.18,--,8100000.00
9-Feb-10,119.76,50.28,--,8100000.00
8-Feb-10,118.59,49.79,--,8100000.00
5-Feb-10,119.14,50.02,--,8100000.00
4-Feb-10,117.89,49.5,--,8100000.00
3-Feb-10,121.45,50.99,--,8100000.00
2-Feb-10,121.04,50.82,--,8100000.00
1-Feb-10,120.07,50.42,--,8100000.00
29-Jan-10,118.4,49.72,--,8100000.00
28-Jan-10,120.75,50.7,--,8100000.00
27-Jan-10,124.05,52.09,--,8100000.00
26-Jan-10,123.18,51.72,--,8100000.00
25-Jan-10,123.33,51.79,--,8100000.00
22-Jan-10,122.63,51.49,--,8100000.00
21-Jan-10,127.41,53.5,--,8100000.00
20-Jan-10,128.56,53.98,--,8100000.00
19-Jan-10,130.28,54.71,--,8100000.00
15-Jan-10,128.44,53.94,--,8100000.00
14-Jan-10,130.16,54.66,--,8100000.00
13-Jan-10,129.43,54.36,--,8100000.00
12-Jan-10,128.13,53.81,--,8100000.00
11-Jan-10,129.82,54.52,--,8100000.00
8-Jan-10,130.37,54.75,--,8100000.00
7-Jan-10,129.34,54.32,--,8050000.00
6-Jan-10,129.86,54.54,--,8050000.00
5-Jan-10,130.92,54.98,--,7900000.00
4-Jan-10,130.94,54.99,--,7700000.00
31-Dec-09,129.06,54.21,--,7650000.00
30-Dec-09,130.47,54.8,--,7650000.00
29-Dec-09,129.93,54.57,--,7650000.00
28-Dec-09,130.11,54.65,--,7650000.00
24-Dec-09,129.9,54.56,--,7650000.00
23-Dec-09,128.75,54.08,--,7650000.00
22-Dec-09,127.79,53.68,--,7650000.00
21-Dec-09,127.1,53.39,0.1,7650000.00
18-Dec-09,125.67,52.9,--,7650000.00
17-Dec-09,123.66,52.05,--,7650000.00
16-Dec-09,125.18,52.69,--,7650000.00
15-Dec-09,124.7,52.49,--,7650000.00
14-Dec-09,125.27,52.73,--,7650000.00
11-Dec-09,124.18,52.27,--,7650000.00
10-Dec-09,124.62,52.46,--,7650000.00
9-Dec-09,124,52.2,--,7650000.00
8-Dec-09,122.95,51.76,--,7650000.00
7-Dec-09,123.78,52.11,--,7650000.00
4-Dec-09,124.31,52.33,--,7650000.00
3-Dec-09,123.28,51.9,--,7650000.00
2-Dec-09,123.58,52.03,--,7650000.00
1-Dec-09,123.54,52.01,--,7650000.00
30-Nov-09,121.75,51.26,--,7650000.00
27-Nov-09,121.4,51.12,--,7650000.00
25-Nov-09,123.45,51.98,--,7650000.00
24-Nov-09,123.18,51.87,--,7650000.00
23-Nov-09,123.72,52.09,--,7650000.00
20-Nov-09,121.8,51.29,--,7650000.00
19-Nov-09,122.51,51.59,--,7650000.00
18-Nov-09,124.6,52.47,--,7650000.00
17-Nov-09,125.3,52.76,--,7650000.00
16-Nov-09,124.72,52.52,--,7650000.00
13-Nov-09,123.47,51.99,--,7650000.00
12-Nov-09,122.36,51.53,--,7600000.00
11-Nov-09,123.03,51.81,--,7600000.00
10-Nov-09,122.3,51.51,--,7600000.00
9-Nov-09,122.14,51.44,--,7600000.00
6-Nov-09,119.54,50.35,--,7600000.00
5-Nov-09,119.22,50.21,--,7600000.00
4-Nov-09,116.62,49.12,--,7700000.00
3-Nov-09,116.01,48.86,--,7650000.00
2-Nov-09,116.05,48.88,--,7650000.00
30-Oct-09,115.71,48.74,--,7650000.00
29-Oct-09,118.68,49.99,--,7650000.00
28-Oct-09,116.45,49.05,--,7550000.00
27-Oct-09,118.7,50,--,7550000.00
26-Oct-09,119.94,50.53,--,7450000.00
23-Oct-09,120.3,50.68,--,7400000.00
22-Oct-09,120.45,50.74,--,7400000.00
21-Oct-09,119.72,50.44,--,7350000.00
20-Oct-09,120.14,50.61,--,7350000.00
19-Oct-09,120.22,50.65,--,7350000.00
16-Oct-09,119.06,50.16,--,7350000.00
15-Oct-09,120.34,50.7,--,7350000.00
14-Oct-09,120.53,50.78,--,7350000.00
13-Oct-09,118.76,50.04,--,7350000.00
12-Oct-09,118.73,50.02,--,7350000.00
9-Oct-09,118.49,49.93,--,7350000.00
8-Oct-09,117.13,49.35,--,7300000.00
7-Oct-09,116.62,49.14,--,7400000.00
6-Oct-09,116.03,48.89,--,7400000.00
5-Oct-09,113.89,47.99,--,7500000.00
2-Oct-09,112.83,47.55,--,7500000.00
1-Oct-09,113.39,47.78,--,7500000.00
30-Sep-09,116.68,49.17,--,7500000.00
29-Sep-09,116.48,49.08,--,7500000.00
28-Sep-09,117.23,49.4,--,7500000.00
25-Sep-09,115.33,48.6,--,7500000.00
24-Sep-09,116.56,49.12,--,7500000.00
23-Sep-09,117.49,49.51,--,7450000.00
22-Sep-09,117.89,49.68,--,7450000.00
21-Sep-09,117.37,49.47,--,7450000.00
18-Sep-09,117.22,49.4,--,7400000.00
17-Sep-09,117.07,49.34,--,7400000.00
16-Sep-09,117.43,49.49,--,7400000.00
15-Sep-09,116.09,48.93,--,7400000.00
14-Sep-09,115.4,48.64,--,7400000.00
11-Sep-09,115.21,48.56,--,7350000.00
10-Sep-09,115.38,48.64,--,7350000.00
9-Sep-09,113.86,47.99,--,7350000.00
8-Sep-09,112.9,47.59,--,7350000.00
4-Sep-09,111.93,47.19,--,7350000.00
3-Sep-09,110.11,46.42,--,7400000.00
2-Sep-09,109.44,46.14,--,7400000.00
1-Sep-09,109.46,46.15,--,7350000.00
31-Aug-09,111.57,47.04,--,7450000.00
28-Aug-09,112.64,47.49,--,7450000.00
27-Aug-09,112.3,47.34,--,7450000.00
26-Aug-09,111.96,47.2,--,7450000.00
25-Aug-09,111.88,47.17,--,7550000.00
24-Aug-09,111.75,47.11,--,7550000.00
21-Aug-09,111.96,47.21,--,7550000.00
20-Aug-09,110.25,46.49,--,7550000.00
19-Aug-09,109.08,46,--,7550000.00
18-Aug-09,108.64,45.81,--,7550000.00
17-Aug-09,106.95,45.1,--,7550000.00
14-Aug-09,109.9,46.35,--,7550000.00
13-Aug-09,110.91,46.77,--,7550000.00
12-Aug-09,110,46.39,--,7350000.00
11-Aug-09,108.22,45.64,--,7350000.00
10-Aug-09,109.29,46.09,--,7350000.00
7-Aug-09,109.92,46.36,--,7350000.00
6-Aug-09,108.83,45.9,--,7350000.00
5-Aug-09,109.55,46.2,--,7350000.00
4-Aug-09,110.47,46.59,--,7350000.00
3-Aug-09,110.49,46.6,--,7250000.00
31-Jul-09,108.89,45.93,--,7250000.00
30-Jul-09,109.18,46.05,--,7250000.00
29-Jul-09,108.59,45.8,--,7250000.00
28-Jul-09,108.91,45.94,--,7250000.00
27-Jul-09,108.67,45.84,--,7200000.00
24-Jul-09,108.91,45.94,--,7150000.00
23-Jul-09,109.62,46.24,--,7150000.00
22-Jul-09,107.47,45.33,--,7150000.00
21-Jul-09,106.94,45.11,--,7050000.00
20-Jul-09,106.48,44.92,--,7000000.00
17-Jul-09,105.31,44.43,--,6700000.00
16-Jul-09,104.36,44.03,--,6650000.00
15-Jul-09,102.61,43.29,--,6650000.00
14-Jul-09,98.47,41.54,--,6650000.00
13-Jul-09,98.17,41.42,--,6650000.00
10-Jul-09,96.15,40.57,--,6650000.00
9-Jul-09,95.83,40.43,--,6650000.00
8-Jul-09,95.2,40.17,--,6650000.00
7-Jul-09,95.18,40.16,--,6600000.00
6-Jul-09,97.6,41.18,--,6600000.00
2-Jul-09,98.07,41.38,--,6600000.00
1-Jul-09,100.4,42.36,--,6600000.00
30-Jun-09,99.83,42.13,--,6600000.00
29-Jun-09,100.38,42.36,--,6600000.00
26-Jun-09,99.85,42.14,--,6600000.00
25-Jun-09,99.7,42.07,--,6600000.00
24-Jun-09,97.95,41.33,--,6600000.00
23-Jun-09,96.61,40.77,--,6600000.00
22-Jun-09,96.74,40.83,0.09,6600000.00
