As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Jun 11, 2018","4,046.04",86.18,--,"61,650,000.00"
"Jun 08, 2018","4,051.91",86.30,--,"61,650,000.00"
"Jun 07, 2018","4,039.93",86.05,--,"61,200,000.00"
"Jun 06, 2018","4,044.25",86.14,--,"61,200,000.00"
"Jun 05, 2018","4,007.65",85.36,--,"61,200,000.00"
"Jun 04, 2018","4,003.58",85.28,--,"61,200,000.00"
"Jun 01, 2018","3,979.54",84.77,--,"61,200,000.00"
"May 31, 2018","3,936.07",83.84,--,"67,400,000.00"
"May 30, 2018","3,966.73",84.49,--,"67,300,000.00"
"May 29, 2018","3,915.33",83.40,--,"61,050,000.00"
"May 25, 2018","3,955.24",84.25,--,"61,050,000.00"
"May 24, 2018","3,966.61",84.49,--,"60,950,000.00"
"May 23, 2018","3,969.98",84.57,--,"60,850,000.00"
"May 22, 2018","3,951.38",84.17,--,"60,850,000.00"
"May 21, 2018","3,966.12",84.48,--,"60,750,000.00"
"May 18, 2018","3,943.40",84.00,--,"60,650,000.00"
"May 17, 2018","3,950.95",84.16,--,"60,650,000.00"
"May 16, 2018","3,947.11",84.08,--,"60,050,000.00"
"May 15, 2018","3,926.09",83.63,--,"58,550,000.00"
"May 14, 2018","3,951.57",84.18,--,"58,400,000.00"
"May 11, 2018","3,955.70",84.27,--,"57,700,000.00"
"May 10, 2018","3,946.02",84.06,--,"57,700,000.00"
"May 09, 2018","3,915.86",83.42,--,"57,650,000.00"
"May 08, 2018","3,882.78",82.71,--,"57,650,000.00"
"May 07, 2018","3,879.09",82.64,--,"57,650,000.00"
"May 04, 2018","3,869.87",82.44,--,"57,650,000.00"
"May 03, 2018","3,820.86",81.40,--,"57,350,000.00"
"May 02, 2018","3,822.42",81.43,--,"57,350,000.00"
"May 01, 2018","3,836.66",81.73,--,"57,350,000.00"
"Apr 30, 2018","3,830.54",81.60,--,"57,300,000.00"
"Apr 27, 2018","3,854.57",82.12,--,"57,150,000.00"
"Apr 26, 2018","3,848.41",81.99,--,"57,150,000.00"
"Apr 25, 2018","3,811.59",81.20,--,"57,000,000.00"
"Apr 24, 2018","3,803.92",81.04,--,"56,950,000.00"
"Apr 23, 2018","3,850.00",82.02,--,"56,950,000.00"
"Apr 20, 2018","3,853.21",82.09,--,"56,950,000.00"
"Apr 19, 2018","3,887.98",82.83,--,"56,950,000.00"
"Apr 18, 2018","3,930.19",83.73,--,"56,700,000.00"
"Apr 17, 2018","3,947.20",84.09,--,"54,700,000.00"
"Apr 16, 2018","3,913.12",83.36,--,"54,700,000.00"
"Apr 13, 2018","3,883.91",82.74,--,"54,650,000.00"
"Apr 12, 2018","3,897.14",83.02,--,"54,650,000.00"
"Apr 11, 2018","3,872.10",82.49,--,"53,900,000.00"
"Apr 10, 2018","3,895.43",82.99,--,"54,000,000.00"
"Apr 09, 2018","3,828.23",81.56,--,"53,900,000.00"
"Apr 06, 2018","3,818.79",81.36,--,"53,850,000.00"
"Apr 05, 2018","3,907.78",83.25,--,"53,750,000.00"
"Apr 04, 2018","3,890.02",82.88,--,"53,650,000.00"
"Apr 03, 2018","3,843.79",81.89,--,"53,650,000.00"
"Apr 02, 2018","3,789.92",80.74,--,"53,300,000.00"
"Mar 29, 2018","3,882.11",82.71,--,"53,500,000.00"
"Mar 28, 2018","3,825.40",81.50,--,"53,800,000.00"
"Mar 27, 2018","3,831.13",81.62,--,"53,700,000.00"
"Mar 26, 2018","3,888.14",82.84,--,"53,700,000.00"
"Mar 23, 2018","3,785.25",80.65,--,"53,800,000.00"
"Mar 22, 2018","3,870.04",82.45,0.38,"53,650,000.00"
"Mar 21, 2018","3,970.73",84.99,--,"53,650,000.00"
"Mar 20, 2018","3,977.81",85.14,--,"53,600,000.00"
"Mar 19, 2018","3,962.78",84.82,--,"53,600,000.00"
"Mar 16, 2018","4,013.99",85.92,--,"53,600,000.00"
"Mar 15, 2018","4,001.68",85.65,--,"53,550,000.00"
"Mar 14, 2018","4,001.85",85.66,--,"53,350,000.00"
"Mar 13, 2018","4,029.95",86.26,--,"53,250,000.00"
"Mar 12, 2018","4,046.19",86.61,--,"53,050,000.00"
"Mar 09, 2018","4,049.61",86.68,--,"52,900,000.00"
"Mar 08, 2018","3,981.90",85.23,--,"52,850,000.00"
"Mar 07, 2018","3,958.57",84.73,--,"52,850,000.00"
"Mar 06, 2018","3,962.48",84.82,--,"52,650,000.00"
"Mar 05, 2018","3,944.20",84.43,--,"52,650,000.00"
