As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
22-Oct-10,"1,360.63",26.83,--,11200000.00
21-Oct-10,"1,356.59",26.75,--,11200000.00
20-Oct-10,"1,354.85",26.72,--,11200000.00
19-Oct-10,"1,340.34",26.43,--,11200000.00
18-Oct-10,"1,362.40",26.87,--,11200000.00
15-Oct-10,"1,352.66",26.68,--,11200000.00
14-Oct-10,"1,350.21",26.63,--,11200000.00
13-Oct-10,"1,355.17",26.73,--,11200000.00
12-Oct-10,"1,344.79",26.52,--,11200000.00
11-Oct-10,"1,339.65",26.42,--,11200000.00
8-Oct-10,"1,339.35",26.42,--,11200000.00
7-Oct-10,"1,330.73",26.25,--,11200000.00
6-Oct-10,"1,332.77",26.29,--,11200000.00
5-Oct-10,"1,334.15",26.31,--,11200000.00
4-Oct-10,"1,306.48",25.77,--,11200000.00
1-Oct-10,"1,317.50",25.99,--,11200000.00
30-Sep-10,"1,311.92",25.88,--,11200000.00
29-Sep-10,"1,315.49",25.95,--,11200000.00
28-Sep-10,"1,318.20",26,--,11200000.00
27-Sep-10,"1,311.02",25.86,--,11200000.00
24-Sep-10,"1,318.04",26,0.13,11200000.00
23-Sep-10,"1,289.68",25.57,--,11200000.00
22-Sep-10,"1,300.61",25.79,--,11200000.00
21-Sep-10,"1,307.43",25.92,--,11200000.00
20-Sep-10,"1,311.39",26,--,11200000.00
17-Sep-10,"1,291.05",25.6,--,11200000.00
16-Sep-10,"1,289.57",25.57,--,11300000.00
15-Sep-10,"1,290.47",25.59,--,11300000.00
14-Sep-10,"1,285.71",25.49,--,11300000.00
13-Sep-10,"1,286.61",25.51,--,11300000.00
10-Sep-10,"1,270.81",25.2,--,11300000.00
9-Sep-10,"1,264.97",25.08,--,11300000.00
8-Sep-10,"1,259.38",24.97,--,11300000.00
7-Sep-10,"1,251.07",24.81,--,11300000.00
3-Sep-10,"1,266.28",25.11,--,11300000.00
2-Sep-10,"1,249.46",24.78,--,11300000.00
1-Sep-10,"1,237.62",24.54,--,11300000.00
31-Aug-10,"1,201.28",23.82,--,11300000.00
30-Aug-10,"1,200.80",23.81,--,11300000.00
27-Aug-10,"1,219.19",24.18,--,11300000.00
26-Aug-10,"1,198.13",23.76,--,11300000.00
25-Aug-10,"1,207.25",23.94,--,11300000.00
24-Aug-10,"1,202.30",23.84,--,11300000.00
23-Aug-10,"1,219.90",24.19,--,11300000.00
20-Aug-10,"1,225.74",24.31,--,11300000.00
19-Aug-10,"1,229.89",24.39,--,11400000.00
18-Aug-10,"1,251.44",24.82,--,11400000.00
17-Aug-10,"1,249.17",24.77,--,11400000.00
16-Aug-10,"1,233.11",24.45,--,11400000.00
13-Aug-10,"1,232.45",24.44,--,11400000.00
12-Aug-10,"1,237.93",24.55,--,11400000.00
11-Aug-10,"1,244.44",24.68,--,11400000.00
10-Aug-10,"1,281.07",25.4,--,11400000.00
9-Aug-10,"1,290.06",25.58,--,11400000.00
6-Aug-10,"1,282.24",25.43,--,11400000.00
5-Aug-10,"1,286.83",25.52,--,11400000.00
4-Aug-10,"1,289.29",25.57,--,11400000.00
3-Aug-10,"1,280.40",25.39,--,11400000.00
2-Aug-10,"1,287.19",25.53,--,11400000.00
30-Jul-10,"1,259.96",24.99,--,11400000.00
29-Jul-10,"1,259.65",24.98,--,11500000.00
28-Jul-10,"1,264.62",25.08,--,11500000.00
27-Jul-10,"1,274.54",25.28,--,11500000.00
26-Jul-10,"1,276.60",25.32,--,11500000.00
23-Jul-10,"1,261.26",25.01,--,11500000.00
22-Jul-10,"1,249.73",24.79,--,11500000.00
21-Jul-10,"1,221.01",24.22,--,11500000.00
20-Jul-10,"1,237.18",24.54,--,11500000.00
19-Jul-10,"1,222.56",24.25,--,11500000.00
16-Jul-10,"1,215.29",24.1,--,11500000.00
15-Jul-10,"1,252.08",24.83,--,11500000.00
14-Jul-10,"1,251.28",24.82,--,11500000.00
13-Jul-10,"1,251.81",24.83,--,11500000.00
12-Jul-10,"1,231.12",24.42,--,11500000.00
9-Jul-10,"1,231.29",24.42,--,11500000.00
8-Jul-10,"1,221.90",24.24,--,11600000.00
7-Jul-10,"1,210.09",24,--,11700000.00
