As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Aug 07, 2017","1,190.42",62.98,--,"533,200,000.00"
"Aug 04, 2017","1,186.52",62.78,--,"533,200,000.00"
"Aug 03, 2017","1,191.13",63.02,--,"530,800,000.00"
"Aug 02, 2017","1,189.17",62.92,--,"530,800,000.00"
"Aug 01, 2017","1,189.23",62.92,--,"530,800,000.00"
"Jul 31, 2017","1,179.74",62.42,--,"530,800,000.00"
"Jul 28, 2017","1,176.38",62.24,--,"530,800,000.00"
"Jul 27, 2017","1,179.17",62.39,--,"530,800,000.00"
"Jul 26, 2017","1,174.42",62.14,--,"530,800,000.00"
"Jul 25, 2017","1,172.45",62.03,--,"530,000,000.00"
"Jul 24, 2017","1,169.40",61.87,--,"530,000,000.00"
"Jul 21, 2017","1,173.56",62.09,--,"527,000,000.00"
"Jul 20, 2017","1,179.20",62.39,--,"522,000,000.00"
"Jul 19, 2017","1,172.22",62.02,--,"519,000,000.00"
"Jul 18, 2017","1,169.00",61.85,--,"517,000,000.00"
"Jul 17, 2017","1,167.85",61.79,--,"517,000,000.00"
"Jul 14, 2017","1,166.56",61.72,--,"514,600,000.00"
"Jul 13, 2017","1,157.87",61.26,--,"514,600,000.00"
"Jul 12, 2017","1,155.08",61.11,--,"514,600,000.00"
"Jul 11, 2017","1,141.97",60.42,--,"514,600,000.00"
"Jul 10, 2017","1,143.14",60.48,--,"514,600,000.00"
"Jul 07, 2017","1,139.39",60.28,--,"490,000,000.00"
"Jul 06, 2017","1,144.54",60.55,--,"487,000,000.00"
"Jul 05, 2017","1,145.01",60.57,--,"483,000,000.00"
"Jul 03, 2017","1,147.25",60.69,--,"483,000,000.00"
"Jun 30, 2017","1,145.46",60.60,--,"467,000,000.00"
"Jun 29, 2017","1,152.29",60.96,--,"461,000,000.00"
"Jun 28, 2017","1,154.92",61.10,--,"458,000,000.00"
"Jun 27, 2017","1,150.09",60.84,--,"449,400,000.00"
"Jun 26, 2017","1,151.32",60.90,--,"447,400,000.00"
"Jun 23, 2017","1,148.41",60.75,--,"447,400,000.00"
"Jun 22, 2017","1,146.39",60.64,--,"447,400,000.00"
"Jun 21, 2017","1,144.31",60.53,--,"447,400,000.00"
"Jun 20, 2017","1,147.25",60.69,0.96,"441,000,000.00"
"Jun 19, 2017","1,155.35",62.09,--,"440,600,000.00"
"Jun 16, 2017","1,150.19",61.81,--,"440,000,000.00"
"Jun 15, 2017","1,140.49",61.29,--,"440,000,000.00"
"Jun 14, 2017","1,158.54",62.27,--,"435,600,000.00"
"Jun 13, 2017","1,151.73",61.90,--,"435,600,000.00"
"Jun 12, 2017","1,145.61",61.57,--,"435,600,000.00"
"Jun 09, 2017","1,149.82",61.79,--,"435,200,000.00"
"Jun 08, 2017","1,151.33",61.88,--,"434,600,000.00"
"Jun 07, 2017","1,156.88",62.17,--,"434,000,000.00"
"Jun 06, 2017","1,156.72",62.16,--,"434,000,000.00"
"Jun 05, 2017","1,161.03",62.39,--,"434,000,000.00"
"Jun 02, 2017","1,163.68",62.53,--,"434,000,000.00"
"Jun 01, 2017","1,150.73",61.83,--,"434,000,000.00"
"May 31, 2017","1,147.23",61.64,--,"434,000,000.00"
"May 30, 2017","1,143.13",61.43,--,"434,000,000.00"
"May 26, 2017","1,143.68",61.45,--,"431,600,000.00"
"May 25, 2017","1,147.68",61.66,--,"431,600,000.00"
"May 24, 2017","1,144.61",61.50,--,"425,600,000.00"
"May 23, 2017","1,147.18",61.63,--,"425,000,000.00"
"May 22, 2017","1,147.34",61.64,--,"424,600,000.00"
"May 19, 2017","1,140.39",61.26,--,"424,000,000.00"
"May 18, 2017","1,131.77",60.80,--,"424,000,000.00"
"May 17, 2017","1,140.23",61.24,--,"423,400,000.00"
"May 16, 2017","1,143.16",61.41,--,"422,600,000.00"
"May 15, 2017","1,133.68",60.89,--,"419,800,000.00"
"May 12, 2017","1,129.50",60.67,--,"417,600,000.00"
"May 11, 2017","1,124.08",60.37,--,"417,000,000.00"
"May 10, 2017","1,126.06",60.47,--,"415,400,000.00"
"May 09, 2017","1,124.61",60.40,--,"409,000,000.00"
"May 08, 2017","1,127.92",60.58,--,"409,000,000.00"
"May 05, 2017","1,125.59",60.46,--,"409,000,000.00"
"May 04, 2017","1,118.77",60.09,--,"409,000,000.00"
"May 03, 2017","1,113.23",59.79,--,"409,000,000.00"
"May 02, 2017","1,115.17",59.89,--,"403,800,000.00"
