As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
10-Oct-17,"1,936.59",152.67,--,23950000.00
9-Oct-17,"1,936.65",152.67,--,23950000.00
6-Oct-17,"1,932.23",152.33,--,23950000.00
5-Oct-17,"1,925.72",151.82,--,24100000.00
4-Oct-17,"1,906.99",150.35,--,24150000.00
3-Oct-17,"1,908.96",150.5,--,24350000.00
2-Oct-17,"1,904.57",150.16,--,24600000.00
29-Sep-17,"1,901.66",149.93,--,24600000.00
28-Sep-17,"1,887.23",148.8,--,24600000.00
27-Sep-17,"1,885.32",148.65,--,24650000.00
26-Sep-17,"1,861.92",146.81,0.34,24700000.00
25-Sep-17,"1,853.17",146.46,--,24650000.00
22-Sep-17,"1,879.04",148.51,--,24600000.00
21-Sep-17,"1,878.09",148.43,--,24600000.00
20-Sep-17,"1,889.83",149.36,--,24750000.00
19-Sep-17,"1,900.71",150.22,--,24750000.00
18-Sep-17,"1,894.37",149.72,--,24750000.00
15-Sep-17,"1,894.36",149.73,--,24750000.00
14-Sep-17,"1,887.73",149.21,--,24650000.00
13-Sep-17,"1,895.74",149.84,--,24650000.00
12-Sep-17,"1,896.93",149.94,--,24650000.00
11-Sep-17,"1,893.84",149.7,--,24650000.00
8-Sep-17,"1,867.62",147.63,--,24650000.00
7-Sep-17,"1,885.37",149.03,--,24650000.00
6-Sep-17,"1,879.17",148.55,--,24650000.00
5-Sep-17,"1,876.26",148.32,--,24700000.00
1-Sep-17,"1,894.02",149.73,--,24700000.00
31-Aug-17,"1,894.26",149.75,--,24700000.00
30-Aug-17,"1,878.14",148.48,--,24700000.00
29-Aug-17,"1,860.71",147.1,--,24700000.00
28-Aug-17,"1,852.93",146.49,--,24700000.00
25-Aug-17,"1,848.06",146.11,--,24700000.00
24-Aug-17,"1,850.20",146.28,--,24700000.00
23-Aug-17,"1,852.06",146.43,--,24700000.00
22-Aug-17,"1,853.88",146.58,--,24750000.00
21-Aug-17,"1,826.64",144.43,--,24800000.00
18-Aug-17,"1,828.99",144.62,--,24800000.00
17-Aug-17,"1,830.42",144.73,--,24800000.00
16-Aug-17,"1,867.70",147.68,--,24750000.00
15-Aug-17,"1,862.96",147.31,--,24750000.00
14-Aug-17,"1,859.20",147.01,--,24750000.00
11-Aug-17,"1,829.45",144.67,--,24750000.00
10-Aug-17,"1,814.37",143.48,--,24750000.00
9-Aug-17,"1,855.61",146.74,--,24750000.00
8-Aug-17,"1,856.26",146.79,--,24850000.00
7-Aug-17,"1,857.17",146.86,--,24850000.00
4-Aug-17,"1,845.63",145.96,--,24850000.00
3-Aug-17,"1,840.56",145.56,--,24850000.00
2-Aug-17,"1,846.23",146,--,24950000.00
1-Aug-17,"1,838.93",145.51,--,25000000.00
31-Jul-17,"1,829.98",144.8,--,25000000.00
28-Jul-17,"1,841.98",145.75,--,25200000.00
27-Jul-17,"1,843.61",145.88,--,25200000.00
26-Jul-17,"1,862.94",147.41,--,25200000.00
25-Jul-17,"1,861.69",147.31,--,25250000.00
24-Jul-17,"1,864.23",147.52,--,25250000.00
21-Jul-17,"1,858.90",147.1,--,25250000.00
20-Jul-17,"1,862.97",147.42,--,24700000.00
19-Jul-17,"1,862.34",147.37,--,24650000.00
18-Jul-17,"1,851.09",146.49,--,24600000.00
17-Jul-17,"1,842.68",145.82,--,24600000.00
14-Jul-17,"1,842.06",145.78,--,24650000.00
13-Jul-17,"1,825.34",144.46,--,24650000.00
12-Jul-17,"1,819.41",143.99,--,24650000.00
11-Jul-17,"1,796.71",142.2,--,24650000.00
10-Jul-17,"1,789.12",141.6,--,24650000.00
7-Jul-17,"1,774.86",140.48,--,24650000.00
6-Jul-17,"1,774.86",138.68,--,24650000.00
5-Jul-17,"1,752.08",139.89,--,24750000.00
3-Jul-17,"1,749.30",138.46,--,24750000.00
30-Jun-17,"1,765.11",139.72,--,24850000.00
29-Jun-17,"1,767.47",139.9,--,24400000.00
28-Jun-17,"1,800.59",142.53,--,24400000.00
27-Jun-17,"1,776.88",140.65,0.33,24350000.00
26-Jun-17,"1,809.88",143.6,--,24350000.00
23-Jun-17,"1,821.66",144.54,--,24350000.00
22-Jun-17,"1,808.49",143.5,--,24600000.00
21-Jun-17,"1,804.78",143.2,--,24600000.00
20-Jun-17,"1,791.26",142.13,--,24600000.00
19-Jun-17,"1,806.34",143.33,--,24600000.00
16-Jun-17,"1,775.09",140.86,--,24700000.00
15-Jun-17,"1,778.89",141.16,--,24650000.00
14-Jun-17,"1,787.92",141.88,--,24700000.00
13-Jun-17,"1,799.25",142.78,--,24750000.00
12-Jun-17,"1,784.84",141.64,--,25000000.00
9-Jun-17,"1,798.86",142.75,--,25000000.00
8-Jun-17,"1,853.97",147.12,--,25000000.00
7-Jun-17,"1,845.47",146.45,--,25000000.00
6-Jun-17,"1,841.31",146.12,--,25000000.00
5-Jun-17,"1,843.54",146.3,--,24950000.00
2-Jun-17,"1,843.40",146.29,--,24950000.00
1-Jun-17,"1,823.24",144.7,--,24950000.00
31-May-17,"1,816.27",144.15,--,24950000.00
30-May-17,"1,823.87",144.75,--,24900000.00
26-May-17,"1,818.99",144.37,--,24900000.00
25-May-17,"1,817.26",144.24,--,25000000.00
24-May-17,"1,803.30",143.13,--,24950000.00
23-May-17,"1,796.09",142.56,--,25000000.00
22-May-17,"1,795.54",142.52,--,25000000.00
19-May-17,"1,778.29",141.16,--,25050000.00
18-May-17,"1,769.28",140.44,--,24950000.00
