As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Sep 17, 2013",253.60,31.46,--,"8,500,000.00"
"Sep 16, 2013",250.71,31.10,--,"8,500,000.00"
"Sep 13, 2013",251.11,31.15,--,"8,500,000.00"
"Sep 12, 2013",250.96,31.13,--,"8,500,000.00"
"Sep 11, 2013",251.10,31.15,--,"8,500,000.00"
"Sep 10, 2013",250.94,31.13,--,"8,500,000.00"
"Sep 09, 2013",249.85,31.00,--,"8,500,000.00"
"Sep 06, 2013",245.62,30.47,--,"8,500,000.00"
"Sep 05, 2013",245.66,30.48,--,"8,500,000.00"
"Sep 04, 2013",244.25,30.31,--,"8,500,000.00"
"Sep 03, 2013",237.82,29.51,--,"8,500,000.00"
"Aug 30, 2013",235.20,29.19,--,"8,500,000.00"
"Aug 29, 2013",237.85,29.51,--,"8,500,000.00"
"Aug 28, 2013",236.91,29.40,--,"8,500,000.00"
"Aug 27, 2013",235.97,29.28,--,"8,500,000.00"
"Aug 26, 2013",242.08,30.04,--,"8,500,000.00"
"Aug 23, 2013",243.19,30.18,--,"8,500,000.00"
"Aug 22, 2013",242.64,30.11,--,"8,500,000.00"
"Aug 21, 2013",240.60,29.86,--,"8,500,000.00"
"Aug 20, 2013",243.91,30.27,--,"8,500,000.00"
"Aug 19, 2013",242.87,30.14,--,"8,500,000.00"
"Aug 16, 2013",245.19,30.43,--,"8,500,000.00"
"Aug 15, 2013",246.02,30.53,--,"8,500,000.00"
"Aug 14, 2013",252.42,31.32,--,"8,500,000.00"
"Aug 13, 2013",251.76,31.24,--,"8,300,000.00"
"Aug 12, 2013",249.38,30.95,--,"8,300,000.00"
"Aug 09, 2013",247.11,30.67,--,"8,300,000.00"
"Aug 08, 2013",248.29,30.81,--,"8,300,000.00"
"Aug 07, 2013",245.87,30.51,--,"7,600,000.00"
"Aug 06, 2013",245.38,30.45,--,"7,600,000.00"
"Aug 05, 2013",247.39,30.70,--,"7,600,000.00"
"Aug 02, 2013",246.18,30.55,--,"7,600,000.00"
"Aug 01, 2013",244.96,30.40,--,"7,600,000.00"
"Jul 31, 2013",241.47,29.97,--,"7,600,000.00"
"Jul 30, 2013",242.60,30.11,--,"7,650,000.00"
"Jul 29, 2013",239.27,29.70,--,"7,650,000.00"
"Jul 26, 2013",240.65,29.87,--,"7,650,000.00"
"Jul 25, 2013",242.71,30.13,--,"7,650,000.00"
"Jul 24, 2013",240.89,29.90,--,"7,650,000.00"
"Jul 23, 2013",243.61,30.24,--,"7,650,000.00"
"Jul 22, 2013",244.18,30.31,--,"7,650,000.00"
