As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"May 04, 2018","1,371.33",111.37,--,"6,150,000.00"
"May 03, 2018","1,352.39",109.84,--,"6,150,000.00"
"May 02, 2018","1,358.01",110.29,--,"6,150,000.00"
"May 01, 2018","1,368.77",111.17,--,"6,150,000.00"
"Apr 30, 2018","1,364.62",110.83,--,"6,150,000.00"
"Apr 27, 2018","1,376.52",111.80,--,"6,150,000.00"
"Apr 26, 2018","1,372.59",111.48,--,"6,150,000.00"
"Apr 25, 2018","1,360.75",110.52,--,"6,100,000.00"
"Apr 24, 2018","1,361.12",110.55,--,"6,100,000.00"
"Apr 23, 2018","1,380.76",112.14,--,"6,100,000.00"
"Apr 20, 2018","1,376.36",111.79,--,"6,100,000.00"
"Apr 19, 2018","1,390.39",112.93,--,"6,100,000.00"
"Apr 18, 2018","1,401.11",113.80,--,"6,100,000.00"
"Apr 17, 2018","1,399.18",113.64,--,"6,100,000.00"
"Apr 16, 2018","1,384.70",112.47,--,"6,100,000.00"
"Apr 13, 2018","1,370.33",111.30,--,"6,100,000.00"
"Apr 12, 2018","1,373.91",111.60,--,"6,100,000.00"
"Apr 11, 2018","1,361.93",110.63,--,"6,100,000.00"
"Apr 10, 2018","1,368.90",111.19,--,"6,050,000.00"
"Apr 09, 2018","1,345.49",109.29,--,"6,050,000.00"
"Apr 06, 2018","1,340.50",108.89,--,"6,050,000.00"
"Apr 05, 2018","1,370.19",111.30,--,"6,050,000.00"
"Apr 04, 2018","1,363.43",110.75,--,"6,050,000.00"
"Apr 03, 2018","1,344.81",109.24,--,"6,050,000.00"
"Apr 02, 2018","1,327.49",107.84,--,"6,050,000.00"
"Mar 29, 2018","1,361.62",110.61,--,"6,050,000.00"
"Mar 28, 2018","1,340.42",108.90,--,"6,050,000.00"
"Mar 27, 2018","1,343.78",109.17,--,"6,000,000.00"
"Mar 26, 2018","1,366.59",111.02,--,"6,000,000.00"
"Mar 23, 2018","1,328.11",107.91,--,"6,000,000.00"
"Mar 22, 2018","1,355.68",110.14,0.30,"6,000,000.00"
"Mar 21, 2018","1,391.79",113.38,--,"6,000,000.00"
"Mar 20, 2018","1,396.44",113.76,--,"6,000,000.00"
"Mar 19, 2018","1,395.38",113.68,--,"6,000,000.00"
"Mar 16, 2018","1,411.71",115.01,--,"6,000,000.00"
"Mar 15, 2018","1,409.84",114.86,--,"6,000,000.00"
"Mar 14, 2018","1,410.50",114.91,--,"6,000,000.00"
"Mar 13, 2018","1,418.98",115.60,--,"6,000,000.00"
"Mar 12, 2018","1,426.96",116.25,--,"6,000,000.00"
"Mar 09, 2018","1,428.87",116.41,--,"6,000,000.00"
"Mar 08, 2018","1,406.05",114.56,--,"6,000,000.00"
