As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
29-Nov-17,"2,040.31",109.23,--,478900000.00
28-Nov-17,"2,044.07",109.43,--,478500000.00
27-Nov-17,"2,044.57",109.45,--,477800000.00
24-Nov-17,"2,043.38",109.39,--,477800000.00
22-Nov-17,"2,044.93",109.47,--,477300000.00
21-Nov-17,"2,040.18",109.22,--,477000000.00
20-Nov-17,"2,038.47",109.13,--,476800000.00
17-Nov-17,"2,039.59",109.19,--,476300000.00
16-Nov-17,"2,038.78",109.15,--,476100000.00
15-Nov-17,"2,040.83",109.25,--,474400000.00
14-Nov-17,"2,036.88",109.04,--,474100000.00
13-Nov-17,"2,034.96",108.94,--,474100000.00
10-Nov-17,"2,034.69",108.93,--,472600000.00
9-Nov-17,"2,041.94",109.32,--,470600000.00
8-Nov-17,"2,044.14",109.43,--,470400000.00
7-Nov-17,"2,046.23",109.55,--,470100000.00
6-Nov-17,"2,045.41",109.5,--,470100000.00
3-Nov-17,"2,042.78",109.37,--,470100000.00
2-Nov-17,"2,042.32",109.34,--,470100000.00
1-Nov-17,"2,039.51",109.19,0.23,469900000.00
31-Oct-17,"2,039.64",109.42,--,469000000.00
30-Oct-17,"2,040.18",109.46,--,468800000.00
27-Oct-17,"2,033.79",109.12,--,468600000.00
26-Oct-17,"2,030.60",108.95,--,467400000.00
25-Oct-17,"2,031.50",109,--,467400000.00
24-Oct-17,"2,035.11",109.19,--,466300000.00
23-Oct-17,"2,037.83",109.33,--,466300000.00
20-Oct-17,"2,035.91",109.23,--,466300000.00
19-Oct-17,"2,041.15",109.52,--,465900000.00
18-Oct-17,"2,039.37",109.42,--,465700000.00
17-Oct-17,"2,043.58",109.64,--,463400000.00
16-Oct-17,"2,042.54",109.59,--,462700000.00
13-Oct-17,"2,045.11",109.73,--,462100000.00
12-Oct-17,"2,040.70",109.49,--,460300000.00
11-Oct-17,"2,038.67",109.38,--,460100000.00
10-Oct-17,"2,038.55",109.38,--,459800000.00
9-Oct-17,--,109.23,--,459800000.00
6-Oct-17,"2,035.35",109.21,--,459800000.00
5-Oct-17,"2,037.37",109.32,--,459600000.00
4-Oct-17,"2,039.36",109.43,--,459500000.00
3-Oct-17,"2,039.48",109.43,--,459500000.00
2-Oct-17,"2,038.36",109.37,0.23,459500000.00
29-Sep-17,"2,038.46",109.59,--,459300000.00
28-Sep-17,"2,038.55",109.61,--,459300000.00
27-Sep-17,"2,036.98",109.53,--,459100000.00
26-Sep-17,"2,044.52",109.93,--,459000000.00
25-Sep-17,"2,045.01",109.96,--,459000000.00
22-Sep-17,"2,040.42",109.71,--,457800000.00
21-Sep-17,"2,038.72",109.62,--,457800000.00
20-Sep-17,"2,038.38",109.6,--,457800000.00
19-Sep-17,"2,041.26",109.75,--,457700000.00
18-Sep-17,"2,041.44",109.76,--,457600000.00
15-Sep-17,"2,043.48",109.87,--,457600000.00
14-Sep-17,"2,043.48",109.87,--,457600000.00
13-Sep-17,"2,042.84",109.84,--,457600000.00
12-Sep-17,"2,044.49",109.93,--,457600000.00
11-Sep-17,"2,047.90",110.11,--,457200000.00
8-Sep-17,"2,053.83",110.43,--,457200000.00
7-Sep-17,"2,054.45",110.46,--,455800000.00
6-Sep-17,"2,049.61",110.21,--,455600000.00
5-Sep-17,"2,053.60",110.41,--,455300000.00
1-Sep-17,"2,044.52",109.93,0.23,455000000.00
31-Aug-17,"2,048.21",110.35,--,454700000.00
30-Aug-17,"2,045.43",110.2,--,454600000.00
29-Aug-17,"2,045.93",110.23,--,454500000.00
28-Aug-17,"2,044.46",110.15,--,454500000.00
25-Aug-17,"2,043.17",110.08,--,454200000.00
24-Aug-17,"2,040.89",109.96,--,454200000.00
23-Aug-17,"2,042.86",110.07,--,453400000.00
22-Aug-17,"2,038.65",109.84,--,452900000.00
21-Aug-17,"2,041.43",109.99,--,451500000.00
18-Aug-17,"2,039.82",109.91,--,450500000.00
17-Aug-17,"2,039.85",109.91,--,449800000.00
16-Aug-17,"2,037.33",109.77,--,449100000.00
15-Aug-17,"2,033.06",109.54,--,448900000.00
14-Aug-17,"2,037.06",109.76,--,448900000.00
11-Aug-17,"2,038.35",109.83,--,447400000.00
10-Aug-17,"2,036.83",109.75,--,447400000.00
9-Aug-17,"2,035.46",109.67,--,447000000.00
8-Aug-17,"2,031.74",109.47,--,445300000.00
7-Aug-17,"2,034.56",109.62,--,445300000.00
4-Aug-17,"2,033.38",109.56,--,444900000.00
3-Aug-17,"2,037.50",109.78,--,443200000.00
2-Aug-17,"2,034.06",109.6,--,443200000.00
1-Aug-17,"2,034.75",109.63,0.23,443000000.00
31-Jul-17,"2,030.01",109.6,--,442800000.00
28-Jul-17,"2,030.05",109.61,--,442800000.00
27-Jul-17,"2,027.29",109.46,--,442400000.00
26-Jul-17,"2,029.59",109.58,--,442300000.00
25-Jul-17,"2,024.71",109.32,--,441500000.00
24-Jul-17,"2,032.27",109.73,--,441200000.00
21-Jul-17,"2,034.31",109.83,--,441000000.00
20-Jul-17,"2,030.64",109.64,--,440800000.00
19-Jul-17,"2,029.88",109.6,--,440600000.00
18-Jul-17,"2,029.63",109.59,--,440400000.00
17-Jul-17,"2,025.01",109.33,--,440000000.00
14-Jul-17,"2,023.05",109.23,--,439800000.00
13-Jul-17,"2,020.70",109.1,--,439600000.00
12-Jul-17,"2,022.50",109.2,--,439400000.00
11-Jul-17,"2,017.90",108.95,--,439200000.00
10-Jul-17,"2,016.92",108.9,--,438100000.00
7-Jul-17,"2,013.89",108.74,--,437900000.00
6-Jul-17,"2,015.95",108.85,--,436500000.00
5-Jul-17,"2,019.15",109.02,--,434500000.00
3-Jul-17,"2,017.40",108.93,0.23,434500000.00
30-Jun-17,"2,021.31",109.36,--,433600000.00
29-Jun-17,"2,024.24",109.52,--,427500000.00
28-Jun-17,"2,028.06",109.73,--,422300000.00
27-Jun-17,"2,029.25",109.8,--,422100000.00
26-Jun-17,"2,034.60",110.09,--,422100000.00
23-Jun-17,"2,032.99",110,--,422100000.00
22-Jun-17,"2,031.81",109.93,--,421900000.00
21-Jun-17,"2,031.49",109.91,--,421200000.00
20-Jun-17,"2,031.57",109.92,--,420900000.00
19-Jun-17,"2,027.32",109.69,--,419800000.00
16-Jun-17,"2,029.48",109.8,--,419800000.00
15-Jun-17,"2,028.49",109.75,--,419800000.00
14-Jun-17,"2,031.09",109.89,--,419400000.00
13-Jun-17,"2,023.41",109.48,--,418300000.00
12-Jun-17,"2,022.77",109.44,--,417500000.00
9-Jun-17,"2,024.12",109.51,--,417300000.00
8-Jun-17,"2,024.64",109.54,--,417100000.00
7-Jun-17,"2,026.25",109.63,--,416100000.00
6-Jun-17,"2,028.99",109.78,--,415700000.00
5-Jun-17,"2,025.39",109.58,--,415300000.00
2-Jun-17,"2,027.23",109.68,--,414600000.00
1-Jun-17,"2,021.55",109.38,0.23,413500000.00
31-May-17,"2,023.34",109.7,--,413300000.00
30-May-17,"2,021.28",109.59,--,413300000.00
26-May-17,"2,017.39",109.38,--,413300000.00
25-May-17,"2,017.14",109.36,--,412300000.00
24-May-17,"2,015.53",109.28,--,411900000.00
23-May-17,"2,013.44",109.17,--,411400000.00
22-May-17,"2,016.70",109.34,--,411300000.00
19-May-17,"2,016.80",109.34,--,410100000.00
18-May-17,"2,017.52",109.39,--,409900000.00
17-May-17,"2,020.12",109.52,--,408500000.00
16-May-17,"2,008.91",108.92,--,408300000.00
15-May-17,"2,007.47",108.84,--,407900000.00
12-May-17,"2,007.23",108.82,--,407900000.00
11-May-17,"1,999.92",108.43,--,407400000.00
10-May-17,"1,998.89",108.37,--,407400000.00
9-May-17,"1,998.88",108.38,--,407400000.00
8-May-17,"2,001.53",108.52,--,406800000.00
5-May-17,"2,003.26",108.61,--,406800000.00
4-May-17,"2,002.30",108.56,--,406700000.00
3-May-17,"2,006.64",108.8,--,406200000.00
2-May-17,"2,007.24",108.81,--,406200000.00
1-May-17,"2,003.52",108.61,0.24,405300000.00
28-Apr-17,"2,007.89",109.07,--,404600000.00
27-Apr-17,"2,006.12",108.99,--,404600000.00
26-Apr-17,"2,004.08",108.88,--,404400000.00
25-Apr-17,"2,002.14",108.77,--,404000000.00
24-Apr-17,"2,007.85",109.08,--,404000000.00
21-Apr-17,"2,011.04",109.25,--,403300000.00
20-Apr-17,"2,010.17",109.21,--,403300000.00
19-Apr-17,"2,014.48",109.44,--,403300000.00
18-Apr-17,"2,016.63",109.56,--,402700000.00
17-Apr-17,"2,009.46",109.16,--,402500000.00
13-Apr-17,"2,010.98",109.25,--,402500000.00
12-Apr-17,"2,004.68",108.91,--,402500000.00
11-Apr-17,"2,004.50",108.9,--,402200000.00
10-Apr-17,"1,997.35",108.51,--,402200000.00
7-Apr-17,"1,995.74",108.42,--,402000000.00
6-Apr-17,"1,998.86",108.59,--,400800000.00
5-Apr-17,"1,997.41",108.51,--,400800000.00
4-Apr-17,"1,997.68",108.53,--,400500000.00
3-Apr-17,"1,997.77",108.53,0.22,400400000.00
31-Mar-17,"1,992.51",108.46,--,399500000.00
30-Mar-17,"1,990.03",108.33,--,399500000.00
29-Mar-17,"1,992.82",108.48,--,398700000.00
28-Mar-17,"1,989.71",108.31,--,397700000.00
27-Mar-17,"1,993.87",108.54,--,397400000.00
24-Mar-17,"1,991.18",108.39,--,396900000.00
23-Mar-17,"1,989.09",108.28,--,396900000.00
22-Mar-17,"1,991.05",108.39,--,396900000.00
21-Mar-17,"1,986.99",108.17,--,396800000.00
20-Mar-17,"1,982.72",107.93,--,395800000.00
17-Mar-17,"1,979.31",107.75,--,395500000.00
16-Mar-17,"1,977.08",107.63,--,394700000.00
15-Mar-17,"1,978.23",107.69,--,394700000.00
14-Mar-17,"1,967.60",107.12,--,394400000.00
13-Mar-17,"1,966.71",107.07,--,394200000.00
10-Mar-17,"1,969.37",107.21,--,394000000.00
9-Mar-17,"1,967.61",107.12,--,393300000.00
8-Mar-17,"1,973.46",107.43,--,392000000.00
7-Mar-17,"1,978.48",107.7,--,391700000.00
6-Mar-17,"1,980.91",107.83,--,391500000.00
3-Mar-17,"1,980.38",107.81,--,391300000.00
2-Mar-17,"1,979.74",107.78,--,391300000.00
1-Mar-17,"1,982.42",107.92,0.22,390000000.00
28-Feb-17,"1,993.56",108.75,--,389000000.00
27-Feb-17,"1,992.59",108.69,--,389000000.00
24-Feb-17,"1,997.37",108.95,--,388900000.00
23-Feb-17,"1,989.74",108.54,--,388900000.00
22-Feb-17,"1,986.12",108.35,--,389600000.00
21-Feb-17,"1,984.85",108.28,--,389600000.00
17-Feb-17,"1,985.06",108.29,--,390100000.00
16-Feb-17,"1,982.41",108.14,--,390100000.00
15-Feb-17,"1,976.83",107.84,--,390100000.00
14-Feb-17,"1,980.53",108.04,--,390000000.00
13-Feb-17,"1,983.96",108.23,--,388800000.00
10-Feb-17,"1,985.53",108.31,--,388800000.00
9-Feb-17,"1,986.60",108.37,--,388800000.00
8-Feb-17,"1,991.99",108.66,--,386800000.00
7-Feb-17,"1,987.33",108.4,--,386800000.00
