As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
30-Jul-15,89,39.39,--,337750000.00
29-Jul-15,88.96,39.38,--,337750000.00
28-Jul-15,88.95,39.37,--,337750000.00
27-Jul-15,88.7,39.26,--,337750000.00
24-Jul-15,88.73,39.28,--,337400000.00
23-Jul-15,88.86,39.33,--,337400000.00
22-Jul-15,88.92,39.36,--,337200000.00
21-Jul-15,89.17,39.47,--,337200000.00
20-Jul-15,89.2,39.48,--,336900000.00
17-Jul-15,89.39,39.57,--,335050000.00
16-Jul-15,89.14,39.46,--,333650000.00
15-Jul-15,88.8,39.31,--,333550000.00
14-Jul-15,88.68,39.26,--,333550000.00
13-Jul-15,88.54,39.21,--,333250000.00
10-Jul-15,88.3,39.1,--,333400000.00
9-Jul-15,88.14,39.03,--,333650000.00
8-Jul-15,88,38.97,--,334150000.00
7-Jul-15,88.28,39.09,--,334400000.00
6-Jul-15,88.2,39.06,--,334400000.00
2-Jul-15,88.4,39.15,0.18,334400000.00
1-Jul-15,88.19,39.24,--,334750000.00
30-Jun-15,87.96,39.14,--,334750000.00
29-Jun-15,87.92,39.13,--,334750000.00
26-Jun-15,88.23,39.27,--,334850000.00
25-Jun-15,88.35,39.32,--,334850000.00
24-Jun-15,88.39,39.34,--,334850000.00
23-Jun-15,88.37,39.33,--,334900000.00
22-Jun-15,88.32,39.31,--,335000000.00
19-Jun-15,88.27,39.29,--,335300000.00
18-Jun-15,88.22,39.27,--,337150000.00
17-Jun-15,88.43,39.36,--,337150000.00
16-Jun-15,88.5,39.39,--,337150000.00
15-Jun-15,88.45,39.37,--,337150000.00
12-Jun-15,88.43,39.37,--,337150000.00
11-Jun-15,88.41,39.36,--,337250000.00
10-Jun-15,88.37,39.34,--,337250000.00
9-Jun-15,88.4,39.35,--,337350000.00
8-Jun-15,88.64,39.46,--,337350000.00
5-Jun-15,88.71,39.49,--,337150000.00
4-Jun-15,88.87,39.56,--,337150000.00
3-Jun-15,88.8,39.53,--,337150000.00
2-Jun-15,88.89,39.57,--,337350000.00
1-Jun-15,88.97,39.6,0.18,337350000.00
29-May-15,88.92,39.76,--,337350000.00
28-May-15,89.12,39.86,--,337050000.00
27-May-15,89.17,39.87,--,337000000.00
26-May-15,89.07,39.83,--,336600000.00
22-May-15,89.06,39.83,--,336600000.00
21-May-15,89.03,39.82,--,336300000.00
20-May-15,88.85,39.74,--,336300000.00
19-May-15,88.74,39.69,--,336300000.00
18-May-15,88.84,39.74,--,336100000.00
15-May-15,88.95,39.79,--,335950000.00
14-May-15,88.95,39.79,--,333950000.00
13-May-15,88.59,39.63,--,331650000.00
12-May-15,88.14,39.43,--,331550000.00
11-May-15,87.92,39.33,--,332050000.00
8-May-15,88.35,39.52,--,331550000.00
7-May-15,87.67,39.21,--,332550000.00
6-May-15,87.38,39.08,--,334750000.00
5-May-15,88.39,39.54,--,334700000.00
