As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
31-Oct-03,660.8,99.76,--,900000.00
30-Oct-03,659.49,99.57,--,900000.00
29-Oct-03,658.4,99.4,--,900000.00
28-Oct-03,657.06,99.2,--,900000.00
27-Oct-03,647.48,97.76,--,900000.00
24-Oct-03,647.06,97.7,--,900000.00
23-Oct-03,649.1,98.01,--,900000.00
22-Oct-03,642.65,97.04,--,900000.00
21-Oct-03,651.03,98.31,--,900000.00
20-Oct-03,651.49,98.38,--,900000.00
17-Oct-03,651.13,98.33,--,900000.00
16-Oct-03,656.47,99.13,--,900000.00
15-Oct-03,655.28,98.96,--,900000.00
14-Oct-03,658.89,99.5,--,900000.00
13-Oct-03,655.12,98.94,--,900000.00
10-Oct-03,645.06,97.42,--,900000.00
9-Oct-03,644.55,97.35,--,900000.00
8-Oct-03,641.11,96.83,--,900000.00
7-Oct-03,642.42,97.03,--,900000.00
6-Oct-03,637.43,96.28,--,900000.00
3-Oct-03,632.74,95.57,--,900000.00
2-Oct-03,629.69,95.12,--,900000.00
1-Oct-03,629.45,95.08,--,900000.00
30-Sep-03,613.17,92.63,--,900000.00
29-Sep-03,618.32,93.4,--,900000.00
26-Sep-03,612.28,92.5,--,900000.00
25-Sep-03,615.5,92.98,--,900000.00
24-Sep-03,619.23,93.55,--,900000.00
23-Sep-03,628.82,95,--,900000.00
22-Sep-03,624.72,94.38,--,900000.00
19-Sep-03,632.8,95.6,--,900000.00
18-Sep-03,633.46,95.71,--,900000.00
17-Sep-03,617.45,93.29,--,900000.00
16-Sep-03,617.06,93.23,--,900000.00
15-Sep-03,608.48,91.94,--,900000.00
12-Sep-03,608.27,91.91,0.47,900000.00
11-Sep-03,606.1,92.06,--,900000.00
10-Sep-03,601.79,91.4,--,900000.00
9-Sep-03,614.21,93.29,--,900000.00
8-Sep-03,617.41,93.78,--,900000.00
5-Sep-03,612.63,93.06,--,900000.00
4-Sep-03,615.68,93.52,--,900000.00
3-Sep-03,617.77,93.84,--,900000.00
2-Sep-03,615.74,93.53,--,900000.00
29-Aug-03,606.13,92.08,--,900000.00
28-Aug-03,601.88,91.44,--,900000.00
27-Aug-03,597.12,90.72,--,900000.00
26-Aug-03,599.7,91.11,--,900000.00
25-Aug-03,598.5,90.93,--,900000.00
22-Aug-03,597.72,90.81,--,900000.00
21-Aug-03,608.49,92.45,--,900000.00
20-Aug-03,608.47,92.45,--,900000.00
19-Aug-03,608.99,92.53,--,900000.00
18-Aug-03,608.74,92.49,--,900000.00
15-Aug-03,607.52,92.31,--,900000.00
14-Aug-03,609.12,92.56,--,900000.00
13-Aug-03,603.71,91.74,--,900000.00
12-Aug-03,608.25,92.43,--,900000.00
11-Aug-03,600.27,91.22,--,900000.00
8-Aug-03,601.11,91.35,--,900000.00
7-Aug-03,597.48,90.8,--,900000.00
6-Aug-03,594.06,90.29,--,900000.00
5-Aug-03,587.88,89.35,--,900000.00
4-Aug-03,597.46,90.81,--,900000.00
1-Aug-03,594.94,90.43,--,900000.00
31-Jul-03,608.3,92.46,--,900000.00
30-Jul-03,609.56,92.65,--,900000.00
29-Jul-03,610.58,92.8,--,900000.00
28-Jul-03,614.32,93.37,--,900000.00
25-Jul-03,617.76,93.9,--,900000.00
24-Jul-03,606.74,92.23,--,900000.00
23-Jul-03,611.73,92.99,--,900000.00
22-Jul-03,611.18,92.91,--,900000.00
21-Jul-03,605.14,91.99,--,900000.00
18-Jul-03,613.07,93.2,--,900000.00
17-Jul-03,604.65,91.92,--,900000.00
16-Jul-03,615.34,93.55,--,900000.00
15-Jul-03,620.77,94.37,--,900000.00
14-Jul-03,624.66,94.97,--,900000.00
11-Jul-03,611.18,92.92,--,900000.00
10-Jul-03,604.21,91.86,--,900000.00
9-Jul-03,611.93,93.04,--,900000.00
8-Jul-03,612.18,93.08,--,900000.00
7-Jul-03,607.59,92.38,--,900000.00
3-Jul-03,595.6,90.57,--,900000.00
2-Jul-03,599.42,91.15,--,900000.00
1-Jul-03,593.45,90.24,--,900000.00
30-Jun-03,584.55,88.89,--,900000.00
27-Jun-03,585.84,89.09,--,900000.00
26-Jun-03,590.58,89.81,--,900000.00
25-Jun-03,585.65,89.07,--,900000.00
