As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
7-Aug-18,"1,617.19",190.07,--,9100000.00
6-Aug-18,"1,604.44",188.57,--,9300000.00
3-Aug-18,"1,594.77",187.45,--,9400000.00
2-Aug-18,"1,591.54",187.07,--,9200000.00
1-Aug-18,"1,575.70",185.21,--,9000000.00
31-Jul-18,"1,578.43",185.53,--,9000000.00
30-Jul-18,"1,568.11",184.32,--,8300000.00
27-Jul-18,"1,583.18",186.1,--,7900000.00
26-Jul-18,"1,590.32",186.94,--,8450000.00
25-Jul-18,"1,561.16",183.52,--,9300000.00
24-Jul-18,"1,553.58",182.63,--,9150000.00
23-Jul-18,"1,570.66",184.63,--,9100000.00
20-Jul-18,"1,568.13",184.34,--,9900000.00
19-Jul-18,"1,575.78",185.24,--,8800000.00
18-Jul-18,"1,579.98",185.74,--,8800000.00
17-Jul-18,"1,567.90",184.33,--,8750000.00
16-Jul-18,"1,545.12",181.66,--,8750000.00
13-Jul-18,"1,546.96",181.88,--,8650000.00
12-Jul-18,"1,553.15",182.61,--,8650000.00
11-Jul-18,"1,542.20",181.33,--,8700000.00
10-Jul-18,"1,583.21",186.14,--,8900000.00
9-Jul-18,"1,566.79",184.22,--,8750000.00
6-Jul-18,"1,556.59",183.03,--,8900000.00
5-Jul-18,"1,537.77",180.82,--,8900000.00
3-Jul-18,"1,497.11",176.05,--,8950000.00
2-Jul-18,"1,524.92",179.32,--,8450000.00
29-Jun-18,"1,515.56",178.23,--,8550000.00
28-Jun-18,"1,513.18",177.95,--,10050000.00
27-Jun-18,"1,500.29",176.44,--,10100000.00
26-Jun-18,"1,538.11",180.88,0.62,9100000.00
25-Jun-18,"1,531.92",180.77,--,9200000.00
22-Jun-18,"1,579.20",186.41,--,9250000.00
21-Jun-18,"1,590.73",187.77,--,9250000.00
20-Jun-18,"1,610.99",190.16,--,9550000.00
19-Jun-18,"1,602.91",189.21,--,9550000.00
18-Jun-18,"1,620.82",191.32,--,9400000.00
15-Jun-18,"1,637.09",193.25,--,9450000.00
14-Jun-18,"1,638.34",193.39,--,9450000.00
13-Jun-18,"1,628.39",192.23,--,9500000.00
12-Jun-18,"1,630.56",192.48,--,9500000.00
11-Jun-18,"1,622.07",191.49,--,9750000.00
8-Jun-18,"1,625.86",191.94,--,9800000.00
7-Jun-18,"1,639.73",193.58,--,9350000.00
6-Jun-18,"1,655.05",195.38,--,9350000.00
5-Jun-18,"1,644.20",194.11,--,9350000.00
4-Jun-18,"1,637.12",193.27,--,9400000.00
1-Jun-18,"1,624.04",191.74,--,9400000.00
31-May-18,"1,586.86",187.36,--,9400000.00
30-May-18,"1,599.42",188.85,--,9250000.00
29-May-18,"1,588.65",187.58,--,9300000.00
25-May-18,"1,598.84",188.79,--,9300000.00
24-May-18,"1,584.91",187.15,--,9350000.00
23-May-18,"1,579.39",186.49,--,9150000.00
22-May-18,"1,571.08",185.52,--,9150000.00
21-May-18,"1,562.30",184.48,--,9200000.00
18-May-18,"1,545.87",182.55,--,9500000.00
17-May-18,"1,568.22",185.19,--,9700000.00
16-May-18,"1,574.22",185.9,--,9500000.00
15-May-18,"1,552.39",183.33,--,9300000.00
14-May-18,"1,571.25",185.55,--,9500000.00
11-May-18,"1,551.04",183.18,--,9250000.00
10-May-18,"1,562.82",184.57,--,9050000.00
9-May-18,"1,535.21",181.32,--,9000000.00
8-May-18,"1,513.78",178.79,--,8850000.00
7-May-18,"1,502.81",177.5,--,8750000.00
4-May-18,"1,489.32",175.92,--,8700000.00
3-May-18,"1,454.24",171.78,--,9150000.00
2-May-18,"1,445.04",170.69,--,9250000.00
1-May-18,"1,452.52",171.58,--,8800000.00
30-Apr-18,"1,427.77",168.66,--,8850000.00
27-Apr-18,"1,443.50",170.52,--,9000000.00
26-Apr-18,"1,454.70",171.85,--,8600000.00
25-Apr-18,"1,424.86",168.33,--,8500000.00
24-Apr-18,"1,426.55",168.54,--,8700000.00
23-Apr-18,"1,438.37",169.93,--,8850000.00
20-Apr-18,"1,457.70",172.22,--,9150000.00
19-Apr-18,"1,474.97",174.26,--,9300000.00
18-Apr-18,"1,541.39",182.11,--,9250000.00
17-Apr-18,"1,557.37",184,--,9350000.00
16-Apr-18,"1,528.46",180.59,--,9400000.00
13-Apr-18,"1,524.88",180.17,--,9250000.00
12-Apr-18,"1,536.66",181.56,--,9250000.00
11-Apr-18,"1,508.44",178.23,--,9150000.00
10-Apr-18,"1,507.85",178.16,--,9150000.00
9-Apr-18,"1,461.11",172.65,--,9100000.00
6-Apr-18,"1,451.31",171.5,--,9100000.00
5-Apr-18,"1,497.17",176.92,--,9100000.00
4-Apr-18,"1,512.97",178.78,--,9100000.00
3-Apr-18,"1,493.56",176.49,--,9150000.00
2-Apr-18,"1,464.80",173.1,--,9050000.00
29-Mar-18,"1,524.32",180.14,--,8900000.00
28-Mar-18,"1,490.96",176.2,--,9000000.00
27-Mar-18,"1,522.96",179.98,--,9050000.00
26-Mar-18,"1,582.78",187.05,--,8950000.00
23-Mar-18,"1,518.35",179.45,--,9100000.00
22-Mar-18,"1,570.03",185.55,0.38,9100000.00
21-Mar-18,"1,614.75",191.21,--,9100000.00
20-Mar-18,"1,611.03",190.78,--,9100000.00
19-Mar-18,"1,598.78",189.33,--,9300000.00
16-Mar-18,"1,630.56",193.1,--,9250000.00
15-Mar-18,"1,630.02",193.03,--,9250000.00
14-Mar-18,"1,631.65",193.23,--,9250000.00
13-Mar-18,"1,631.61",193.23,--,8800000.00
12-Mar-18,"1,657.33",196.27,--,8500000.00
9-Mar-18,"1,640.44",194.28,--,8550000.00
8-Mar-18,"1,607.07",190.34,--,8400000.00
7-Mar-18,"1,604.93",190.09,--,8550000.00
6-Mar-18,"1,600.35",189.55,--,8450000.00
5-Mar-18,"1,576.58",186.75,--,8450000.00
2-Mar-18,"1,562.74",185.12,--,8500000.00
1-Mar-18,"1,535.66",181.92,--,8500000.00
28-Feb-18,"1,560.73",184.88,--,8600000.00
27-Feb-18,"1,574.91",186.56,--,8700000.00
26-Feb-18,"1,580.26",187.2,--,8800000.00
23-Feb-18,"1,546.86",183.26,--,8950000.00
22-Feb-18,"1,513.62",179.33,--,9000000.00
21-Feb-18,"1,517.21",179.75,--,8850000.00
20-Feb-18,"1,535.55",181.93,--,8800000.00
16-Feb-18,"1,508.64",178.75,--,8850000.00
15-Feb-18,"1,513.94",179.38,--,8950000.00
14-Feb-18,"1,495.74",177.23,--,8950000.00
13-Feb-18,"1,462.80",173.34,--,8950000.00
12-Feb-18,"1,463.53",173.42,--,8900000.00
9-Feb-18,"1,436.84",170.27,--,8550000.00
8-Feb-18,"1,394.33",165.24,--,8500000.00
7-Feb-18,"1,455.93",172.53,--,8350000.00
6-Feb-18,"1,489.29",176.48,--,7800000.00
5-Feb-18,"1,435.82",170.16,--,7800000.00
2-Feb-18,"1,506.91",178.58,--,8550000.00
1-Feb-18,"1,549.31",183.6,--,8600000.00
31-Jan-18,"1,556.66",184.47,--,8700000.00
30-Jan-18,"1,544.02",182.98,--,8750000.00
29-Jan-18,"1,575.21",186.68,--,8950000.00
26-Jan-18,"1,578.48",187.07,--,8950000.00
25-Jan-18,"1,528.59",181.16,--,8900000.00
24-Jan-18,"1,554.94",184.29,--,8900000.00
23-Jan-18,"1,591.72",188.65,--,8700000.00
22-Jan-18,"1,579.78",187.23,--,8850000.00
19-Jan-18,"1,567.92",185.83,--,8750000.00
18-Jan-18,"1,566.24",185.64,--,8950000.00
17-Jan-18,"1,559.07",184.79,--,8950000.00
16-Jan-18,"1,515.28",179.61,--,8950000.00
12-Jan-18,"1,510.86",179.09,--,8950000.00
11-Jan-18,"1,501.99",178.04,--,8950000.00
10-Jan-18,"1,492.71",176.95,--,8800000.00
9-Jan-18,"1,511.40",179.16,--,8750000.00
8-Jan-18,"1,526.21",180.92,--,8850000.00
5-Jan-18,"1,514.98",179.59,--,8800000.00
4-Jan-18,"1,505.30",178.45,--,8800000.00
3-Jan-18,"1,496.87",177.45,--,8650000.00
2-Jan-18,"1,471.54",174.46,--,8650000.00
29-Dec-17,"1,431.95",169.77,--,8500000.00
28-Dec-17,"1,447.09",171.57,--,8500000.00
27-Dec-17,"1,443.71",171.17,--,8500000.00
26-Dec-17,"1,438.48",170.55,--,8650000.00
22-Dec-17,"1,452.42",172.21,--,8650000.00
21-Dec-17,"1,453.16",172.3,--,9300000.00
20-Dec-17,"1,468.73",174.15,--,9100000.00
19-Dec-17,"1,458.54",172.94,0.32,9100000.00
18-Dec-17,"1,460.13",173.45,--,8800000.00
15-Dec-17,"1,428.57",169.71,--,8500000.00
14-Dec-17,"1,407.49",167.21,--,8500000.00
13-Dec-17,"1,408.19",167.3,--,8500000.00
12-Dec-17,"1,408.36",167.32,--,8500000.00
11-Dec-17,"1,422.51",169,--,7700000.00
8-Dec-17,"1,414.14",168.01,--,7400000.00
7-Dec-17,"1,421.30",168.86,--,7450000.00
6-Dec-17,"1,407.31",167.21,--,6950000.00
5-Dec-17,"1,403.02",166.7,--,7250000.00
4-Dec-17,"1,402.12",166.6,--,7400000.00
1-Dec-17,"1,437.29",170.77,--,7850000.00
30-Nov-17,"1,453.16",172.65,--,7900000.00
29-Nov-17,"1,444.28",171.6,--,7600000.00
28-Nov-17,"1,510.26",179.42,--,7600000.00
27-Nov-17,"1,510.34",179.43,--,7600000.00
24-Nov-17,"1,530.34",181.81,--,7750000.00
22-Nov-17,"1,515.94",180.11,--,7800000.00
21-Nov-17,"1,525.80",181.28,--,7500000.00
20-Nov-17,"1,508.57",179.24,--,7500000.00
17-Nov-17,"1,490.10",177.06,--,7550000.00
16-Nov-17,"1,497.15",177.89,--,7500000.00
15-Nov-17,"1,474.45",175.2,--,7350000.00
14-Nov-17,"1,487.90",176.8,--,7350000.00
13-Nov-17,"1,489.17",176.95,--,7350000.00
10-Nov-17,"1,485.16",176.49,--,7450000.00
9-Nov-17,"1,475.59",175.35,--,7300000.00
8-Nov-17,"1,505.75",178.93,--,6950000.00
7-Nov-17,"1,500.53",178.32,--,6800000.00
6-Nov-17,"1,501.43",178.43,--,6750000.00
3-Nov-17,"1,480.86",175.99,--,6750000.00
2-Nov-17,"1,455.08",172.93,--,7850000.00
1-Nov-17,"1,448.43",172.14,--,7950000.00
31-Oct-17,"1,453.10",172.7,--,7900000.00
30-Oct-17,"1,442.03",171.39,--,8000000.00
27-Oct-17,"1,438.59",170.98,--,8200000.00
26-Oct-17,"1,408.39",167.4,--,8100000.00
25-Oct-17,"1,399.55",166.35,--,8100000.00
24-Oct-17,"1,417.89",168.53,--,8200000.00
23-Oct-17,"1,408.51",167.42,--,8150000.00
20-Oct-17,"1,401.91",166.64,--,8050000.00
19-Oct-17,"1,394.75",165.79,--,8050000.00
18-Oct-17,"1,398.29",166.22,--,8050000.00
17-Oct-17,"1,393.69",165.67,--,8050000.00
16-Oct-17,"1,394.68",165.79,--,8050000.00
13-Oct-17,"1,388.11",165.02,--,8050000.00
12-Oct-17,"1,378.86",163.92,--,8050000.00
11-Oct-17,"1,383.52",164.48,--,8000000.00
10-Oct-17,"1,374.43",163.4,--,8050000.00
9-Oct-17,"1,366.07",162.41,--,8100000.00
6-Oct-17,"1,356.49",161.27,--,8150000.00
5-Oct-17,"1,350.28",160.54,--,8050000.00
4-Oct-17,"1,349.34",160.43,--,8000000.00
3-Oct-17,"1,346.14",160.05,--,7900000.00
2-Oct-17,"1,341.95",159.55,--,7900000.00
29-Sep-17,"1,333.97",158.61,--,7900000.00
28-Sep-17,"1,322.53",157.26,--,7900000.00
27-Sep-17,"1,312.61",156.08,--,7950000.00
26-Sep-17,"1,282.23",152.47,0.5,8150000.00
25-Sep-17,"1,282.83",153.04,--,8000000.00
22-Sep-17,"1,308.62",156.12,--,8000000.00
21-Sep-17,"1,302.11",155.34,--,8000000.00
20-Sep-17,"1,307.50",155.99,--,7750000.00
19-Sep-17,"1,326.14",158.21,--,7750000.00
18-Sep-17,"1,321.49",157.66,--,7800000.00
15-Sep-17,"1,304.90",155.69,--,7800000.00
14-Sep-17,"1,282.97",153.08,--,7700000.00
13-Sep-17,"1,276.85",152.36,--,7750000.00
12-Sep-17,"1,274.75",152.11,--,7700000.00
11-Sep-17,"1,269.22",151.45,--,7700000.00
8-Sep-17,"1,244.22",148.48,--,7750000.00
7-Sep-17,"1,259.98",150.36,--,7700000.00
6-Sep-17,"1,257.93",150.11,--,7650000.00
5-Sep-17,"1,255.45",149.82,--,7150000.00
1-Sep-17,"1,273.32",151.96,--,7150000.00
31-Aug-17,"1,267.60",151.28,--,7200000.00
30-Aug-17,"1,255.52",149.84,--,7350000.00
29-Aug-17,"1,234.10",147.29,--,7250000.00
28-Aug-17,"1,231.21",146.95,--,7050000.00
25-Aug-17,"1,227.81",146.55,--,7000000.00
24-Aug-17,"1,233.99",147.29,--,7100000.00
23-Aug-17,"1,234.49",147.35,--,7350000.00
22-Aug-17,"1,229.08",146.71,--,7400000.00
21-Aug-17,"1,209.42",144.37,--,7350000.00
18-Aug-17,"1,217.80",145.37,--,7400000.00
17-Aug-17,"1,215.31",145.08,--,7450000.00
16-Aug-17,"1,247.32",148.89,--,7450000.00
15-Aug-17,"1,245.45",148.67,--,7450000.00
14-Aug-17,"1,242.40",148.31,--,7350000.00
11-Aug-17,"1,211.14",144.59,--,7400000.00
10-Aug-17,"1,204.10",143.76,--,7400000.00
9-Aug-17,"1,238.70",147.88,--,7300000.00
8-Aug-17,"1,242.44",148.32,--,7350000.00
7-Aug-17,"1,247.27",148.9,--,7450000.00
4-Aug-17,"1,225.91",146.36,--,7450000.00
3-Aug-17,"1,225.02",146.26,--,7500000.00
2-Aug-17,"1,230.10",146.87,--,7550000.00
1-Aug-17,"1,238.25",147.84,--,7550000.00
31-Jul-17,"1,231.46",147.03,--,7600000.00
28-Jul-17,"1,240.36",148.1,--,7300000.00
27-Jul-17,"1,245.21",148.68,--,7300000.00
26-Jul-17,"1,265.12",151.05,--,7350000.00
25-Jul-17,"1,250.65",149.33,--,7350000.00
24-Jul-17,"1,251.13",149.39,--,7350000.00
21-Jul-17,"1,256.26",150.01,--,7400000.00
20-Jul-17,"1,266.55",151.24,--,7400000.00
19-Jul-17,"1,262.66",150.77,--,7650000.00
18-Jul-17,"1,251.51",149.45,--,7550000.00
17-Jul-17,"1,247.20",148.93,--,7550000.00
14-Jul-17,"1,252.60",149.58,--,7500000.00
13-Jul-17,"1,236.51",147.67,--,7500000.00
12-Jul-17,"1,239.61",148.04,--,7500000.00
11-Jul-17,"1,219.82",145.68,--,7500000.00
10-Jul-17,"1,210.39",144.56,--,7700000.00
7-Jul-17,"1,196.52",142.91,--,6850000.00
6-Jul-17,"1,176.27",140.5,--,6750000.00
5-Jul-17,"1,181.64",141.14,--,6900000.00
3-Jul-17,"1,157.51",138.26,--,7050000.00
30-Jun-17,"1,173.84",140.22,--,7100000.00
29-Jun-17,"1,179.99",140.95,--,7100000.00
28-Jun-17,"1,210.34",144.57,--,7350000.00
27-Jun-17,"1,189.31",142.07,0.36,7550000.00
26-Jun-17,"1,222.37",146.38,--,7450000.00
23-Jun-17,"1,232.71",147.66,--,7450000.00
22-Jun-17,"1,228.72",147.19,--,7400000.00
21-Jun-17,"1,231.51",147.52,--,7350000.00
20-Jun-17,"1,217.31",145.82,--,7400000.00
19-Jun-17,"1,232.07",147.59,--,7600000.00
16-Jun-17,"1,208.64",144.8,--,7600000.00
15-Jun-17,"1,212.64",145.28,--,7650000.00
14-Jun-17,"1,222.48",146.45,--,7650000.00
13-Jun-17,"1,235.52",148.01,--,7650000.00
12-Jun-17,"1,227.70",147.08,--,7550000.00
9-Jun-17,"1,234.05",147.84,--,7250000.00
8-Jun-17,"1,288.62",154.37,--,7200000.00
7-Jun-17,"1,266.03",151.67,--,7200000.00
6-Jun-17,"1,256.45",150.52,--,7050000.00
5-Jun-17,"1,252.08",150,--,6950000.00
2-Jun-17,"1,248.72",149.61,--,6950000.00
1-Jun-17,"1,236.45",148.14,--,6950000.00
31-May-17,"1,235.17",147.99,--,6950000.00
30-May-17,"1,235.20",148,--,7150000.00
26-May-17,"1,227.39",147.07,--,7300000.00
25-May-17,"1,221.88",146.42,--,7350000.00
24-May-17,"1,215.21",145.62,--,7350000.00
23-May-17,"1,207.37",144.68,--,7250000.00
22-May-17,"1,212.18",145.26,--,6950000.00
19-May-17,"1,199.14",143.71,--,7000000.00
18-May-17,"1,185.83",142.12,--,6950000.00
17-May-17,"1,163.84",139.49,--,7250000.00
16-May-17,"1,216.99",145.85,--,7200000.00
15-May-17,"1,199.13",143.71,--,7050000.00
12-May-17,"1,181.26",141.58,--,6800000.00
11-May-17,"1,177.70",141.15,--,6950000.00
10-May-17,"1,173.73",140.68,--,6950000.00
9-May-17,"1,149.53",137.79,--,6800000.00
8-May-17,"1,137.85",136.39,--,6850000.00
5-May-17,"1,142.22",136.92,--,6850000.00
4-May-17,"1,137.47",136.35,--,6850000.00
3-May-17,"1,138.85",136.52,--,6850000.00
2-May-17,"1,134.30",135.98,--,6850000.00
1-May-17,"1,146.51",137.44,--,6700000.00
28-Apr-17,"1,135.33",136.11,--,6600000.00
27-Apr-17,"1,155.11",138.48,--,6750000.00
26-Apr-17,"1,138.60",136.51,--,6850000.00
25-Apr-17,"1,148.36",137.68,--,6750000.00
24-Apr-17,"1,137.07",136.33,--,6750000.00
21-Apr-17,"1,120.30",134.32,--,6850000.00
20-Apr-17,"1,125.50",134.95,--,6850000.00
19-Apr-17,"1,108.02",132.85,--,6850000.00
18-Apr-17,"1,101.94",132.13,--,6800000.00
17-Apr-17,"1,097.31",131.57,--,6800000.00
13-Apr-17,"1,083.15",129.88,--,6750000.00
12-Apr-17,"1,090.52",130.77,--,6700000.00
11-Apr-17,"1,109.47",133.04,--,6750000.00
10-Apr-17,"1,118.82",134.16,--,6700000.00
7-Apr-17,"1,127.50",135.21,--,6700000.00
6-Apr-17,"1,122.24",134.58,--,6850000.00
5-Apr-17,"1,120.94",134.42,--,6650000.00
4-Apr-17,"1,128.78",135.37,--,6500000.00
3-Apr-17,"1,134.78",136.09,--,6500000.00
31-Mar-17,"1,141.10",136.85,--,6400000.00
30-Mar-17,"1,141.46",136.89,--,6400000.00
29-Mar-17,"1,135.46",136.18,--,6300000.00
28-Mar-17,"1,138.24",136.51,--,6350000.00
27-Mar-17,"1,134.72",136.09,--,6250000.00
24-Mar-17,"1,132.91",135.88,0.35,6250000.00
23-Mar-17,"1,124.45",135.22,--,6350000.00
22-Mar-17,"1,127.26",135.56,--,6350000.00
21-Mar-17,"1,114.95",134.08,--,6500000.00
20-Mar-17,"1,141.87",137.32,--,6350000.00
17-Mar-17,"1,133.19",136.28,--,6400000.00
16-Mar-17,"1,131.18",136.04,--,6500000.00
15-Mar-17,"1,132.76",136.23,--,6500000.00
14-Mar-17,"1,123.37",135.11,--,6350000.00
13-Mar-17,"1,126.83",135.52,--,6050000.00
10-Mar-17,"1,118.42",134.52,--,6050000.00
9-Mar-17,"1,105.51",132.97,--,6050000.00
8-Mar-17,"1,103.84",132.77,--,6000000.00
7-Mar-17,"1,101.42",132.48,--,6200000.00
6-Mar-17,"1,098.41",132.12,--,6250000.00
3-Mar-17,"1,097.99",132.08,--,6400000.00
2-Mar-17,"1,098.39",132.13,--,6400000.00
1-Mar-17,"1,110.73",133.61,--,6400000.00
28-Feb-17,"1,092.82",131.46,--,6400000.00
27-Feb-17,"1,107.21",133.19,--,6150000.00
24-Feb-17,"1,096.48",131.91,--,6250000.00
23-Feb-17,"1,096.96",131.97,--,6250000.00
22-Feb-17,"1,115.18",134.15,--,6150000.00
21-Feb-17,"1,115.18",134.15,--,5950000.00
17-Feb-17,"1,099.83",132.32,--,6000000.00
16-Feb-17,"1,093.44",131.55,--,6000000.00
15-Feb-17,"1,092.43",131.43,--,6050000.00
14-Feb-17,"1,083.53",130.37,--,6050000.00
13-Feb-17,"1,086.99",130.78,--,6050000.00
10-Feb-17,"1,084.00",130.43,--,6050000.00
9-Feb-17,"1,084.85",130.53,--,6050000.00
8-Feb-17,"1,094.21",131.66,--,6050000.00
7-Feb-17,"1,092.47",131.45,--,6100000.00
6-Feb-17,"1,088.87",131.02,--,6000000.00
3-Feb-17,"1,084.83",130.54,--,5950000.00
2-Feb-17,"1,078.69",129.81,--,6050000.00
1-Feb-17,"1,079.84",129.95,--,5750000.00
31-Jan-17,"1,062.04",127.81,--,5950000.00
30-Jan-17,"1,076.02",129.49,--,6350000.00
27-Jan-17,"1,082.11",130.23,--,6150000.00
26-Jan-17,"1,068.16",128.55,--,6150000.00
25-Jan-17,"1,074.61",129.33,--,6100000.00
24-Jan-17,"1,059.27",127.48,--,5350000.00
23-Jan-17,"1,038.31",124.97,--,5300000.00
20-Jan-17,"1,045.33",125.81,--,5350000.00
19-Jan-17,"1,031.87",124.2,--,5750000.00
18-Jan-17,"1,036.73",124.78,--,5750000.00
17-Jan-17,"1,022.26",123.04,--,5750000.00
13-Jan-17,"1,039.33",125.1,--,5750000.00
12-Jan-17,"1,032.01",124.22,--,5750000.00
11-Jan-17,"1,041.43",125.36,--,5600000.00
10-Jan-17,"1,037.52",124.89,--,5300000.00
9-Jan-17,"1,032.48",124.29,--,5200000.00
6-Jan-17,"1,021.32",122.95,--,5100000.00
5-Jan-17,"1,013.49",122.01,--,5350000.00
4-Jan-17,"1,022.57",123.1,--,5400000.00
3-Jan-17,"1,019.84",122.77,--,5650000.00
30-Dec-16,"1,018.87",122.66,--,5950000.00
29-Dec-16,"1,035.43",124.66,--,5950000.00
28-Dec-16,"1,035.30",124.64,--,5800000.00
27-Dec-16,"1,055.64",127.09,--,5750000.00
23-Dec-16,"1,042.85",125.56,--,5650000.00
22-Dec-16,"1,037.39",124.9,--,5550000.00
21-Dec-16,"1,032.08",124.27,0.29,5750000.00
20-Dec-16,"1,031.69",124.51,--,5700000.00
19-Dec-16,"1,022.35",123.41,--,5700000.00
16-Dec-16,"1,012.42",122.21,--,5650000.00
15-Dec-16,"1,022.68",123.45,--,5600000.00
14-Dec-16,"1,005.04",121.33,--,5400000.00
13-Dec-16,"1,006.05",121.45,--,5450000.00
12-Dec-16,994.72,120.09,--,5600000.00
9-Dec-16,"1,002.47",121.02,--,5650000.00
8-Dec-16,"1,006.04",121.46,--,5650000.00
7-Dec-16,997.9,120.48,--,5450000.00
6-Dec-16,977.18,117.98,--,5400000.00
5-Dec-16,963.85,116.38,--,5300000.00
2-Dec-16,952.14,114.97,--,5500000.00
1-Dec-16,939.8,113.49,--,5800000.00
30-Nov-16,987.72,119.26,--,5800000.00
29-Nov-16,993.98,120.02,--,5800000.00
28-Nov-16,995.95,120.25,--,5700000.00
25-Nov-16,999.48,120.68,--,5700000.00
23-Nov-16,997.61,120.46,--,5750000.00
22-Nov-16,996.27,120.3,--,5600000.00
21-Nov-16,985.76,119.04,--,5250000.00
18-Nov-16,978.61,118.18,--,5200000.00
17-Nov-16,972.11,117.4,--,5000000.00
16-Nov-16,961.49,116.12,--,5000000.00
15-Nov-16,950.67,114.82,--,5350000.00
14-Nov-16,932.8,112.66,--,4550000.00
11-Nov-16,938.59,113.36,--,4650000.00
10-Nov-16,903.66,109.15,--,5450000.00
9-Nov-16,923.28,111.52,--,5400000.00
8-Nov-16,927.87,112.08,--,5000000.00
7-Nov-16,925.84,111.83,--,3700000.00
4-Nov-16,900.06,108.73,--,4050000.00
3-Nov-16,905.59,109.4,--,4100000.00
2-Nov-16,907.4,109.62,--,3850000.00
1-Nov-16,913.57,110.36,--,4000000.00
31-Oct-16,921.9,111.37,--,3900000.00
28-Oct-16,916.71,110.75,--,3800000.00
27-Oct-16,922.14,111.41,--,3950000.00
26-Oct-16,926.04,111.88,--,3950000.00
25-Oct-16,927.66,112.08,--,3950000.00
24-Oct-16,928.92,112.24,--,4000000.00
21-Oct-16,911.83,110.18,--,4050000.00
20-Oct-16,914.29,110.47,--,4050000.00
19-Oct-16,907.81,109.69,--,4050000.00
18-Oct-16,912.08,110.2,--,4050000.00
17-Oct-16,901.17,108.89,--,3750000.00
14-Oct-16,906.09,109.49,--,3750000.00
13-Oct-16,898.99,108.63,--,3900000.00
12-Oct-16,909.7,109.93,--,3950000.00
11-Oct-16,912.71,110.3,--,4300000.00
10-Oct-16,932.42,112.67,--,4200000.00
7-Oct-16,937.02,113.23,--,4150000.00
6-Oct-16,938.78,113.44,--,4750000.00
5-Oct-16,933.31,112.78,--,3700000.00
4-Oct-16,926.18,111.92,--,3700000.00
3-Oct-16,928.58,112.21,--,4450000.00
30-Sep-16,935.43,113.04,--,4300000.00
29-Sep-16,920.92,111.29,--,4250000.00
28-Sep-16,909.53,109.92,--,4300000.00
27-Sep-16,907.68,109.67,--,4200000.00
26-Sep-16,891.68,107.75,0.46,4200000.00
23-Sep-16,900.5,109.29,--,4150000.00
22-Sep-16,910.48,110.5,--,4100000.00
21-Sep-16,907.28,110.11,--,3900000.00
20-Sep-16,894.36,108.58,--,4450000.00
19-Sep-16,898.78,109.12,--,3950000.00
16-Sep-16,897.09,108.92,--,3700000.00
15-Sep-16,897.34,108.96,--,3550000.00
14-Sep-16,876.93,106.48,--,3600000.00
13-Sep-16,869.11,105.53,--,3650000.00
12-Sep-16,877.18,106.53,--,4000000.00
9-Sep-16,859.64,104.4,--,4300000.00
8-Sep-16,892.31,108.36,--,3850000.00
7-Sep-16,894.13,108.58,--,3900000.00
6-Sep-16,900.73,109.39,--,3800000.00
2-Sep-16,902.81,109.65,--,3800000.00
1-Sep-16,904.35,109.83,--,3800000.00
31-Aug-16,896.65,108.86,--,3800000.00
30-Aug-16,897.31,108.95,--,4450000.00
29-Aug-16,899.04,109.16,--,4500000.00
26-Aug-16,895.96,108.8,--,4750000.00
25-Aug-16,891.56,108.28,--,4750000.00
24-Aug-16,888.06,107.88,--,4750000.00
23-Aug-16,895.63,108.77,--,4700000.00
22-Aug-16,890.92,108.2,--,4650000.00
19-Aug-16,890.67,108.17,--,4450000.00
18-Aug-16,882.96,107.24,--,4450000.00
17-Aug-16,876.56,106.48,--,4150000.00
16-Aug-16,876.56,106.48,--,4300000.00
15-Aug-16,882.83,107.24,--,4050000.00
12-Aug-16,870.99,105.8,--,4150000.00
11-Aug-16,867,105.32,--,4150000.00
10-Aug-16,863.15,104.86,--,4200000.00
9-Aug-16,869.6,105.65,--,4600000.00
8-Aug-16,862.31,104.76,--,4600000.00
5-Aug-16,863.81,104.95,--,5050000.00
4-Aug-16,852.41,103.58,--,4850000.00
3-Aug-16,844.55,102.62,--,4950000.00
2-Aug-16,843.14,102.45,--,5000000.00
1-Aug-16,856.72,104.1,--,5000000.00
29-Jul-16,855.33,103.94,--,5050000.00
28-Jul-16,859.51,104.44,--,5050000.00
27-Jul-16,864.03,105,--,4700000.00
26-Jul-16,864.02,104.99,--,4700000.00
25-Jul-16,832.27,101.14,--,4700000.00
22-Jul-16,827.72,100.59,--,4800000.00
21-Jul-16,823.18,100.04,--,4800000.00
20-Jul-16,829.25,100.78,--,4850000.00
19-Jul-16,815.92,99.17,--,4950000.00
18-Jul-16,819,99.54,--,5000000.00
15-Jul-16,806.85,98.07,--,5000000.00
14-Jul-16,807.5,98.15,--,5050000.00
13-Jul-16,801.56,97.43,--,5050000.00
12-Jul-16,800.95,97.36,--,5350000.00
11-Jul-16,790.41,96.08,--,5500000.00
8-Jul-16,781.66,95.02,--,5600000.00
7-Jul-16,760.19,92.42,--,5550000.00
6-Jul-16,750.98,91.3,--,5350000.00
5-Jul-16,749.82,91.16,--,4900000.00
1-Jul-16,763.75,92.86,--,5000000.00
30-Jun-16,771.18,93.76,--,4950000.00
29-Jun-16,757.46,92.1,--,4850000.00
28-Jun-16,742.28,90.26,--,5000000.00
27-Jun-16,722.74,87.89,--,5100000.00
