As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
16-Dec-99,"4,860.64",60.22,--,14550250.00
15-Dec-99,"4,857.07",60.17,--,14550250.00
14-Dec-99,"4,830.30",59.77,--,14550250.00
13-Dec-99,"4,860.21",60.15,--,14550250.00
10-Dec-99,"4,931.97",61.03,--,14550250.00
9-Dec-99,"4,877.69",60.41,--,14550250.00
8-Dec-99,"4,866.74",60.24,--,14550250.00
7-Dec-99,"4,941.25",61.14,--,14550250.00
6-Dec-99,"4,905.44",60.71,--,14550250.00
3-Dec-99,"4,908.47",60.75,--,14550250.00
2-Dec-99,"4,889.74",60.54,--,14550250.00
1-Dec-99,"4,908.19",60.75,--,14550250.00
30-Nov-99,"4,934.47",61.14,--,14550250.00
29-Nov-99,"5,061.97",62.73,--,14550250.00
26-Nov-99,"5,047.12",62.58,--,14550250.00
24-Nov-99,"4,944.00",61.34,--,14550250.00
23-Nov-99,"4,975.73",61.72,--,14550250.00
22-Nov-99,"4,944.99",61.34,--,14550250.00
19-Nov-99,"4,872.44",60.43,--,14550250.00
18-Nov-99,"4,841.02",60.01,--,14550250.00
17-Nov-99,"4,778.02",59.29,--,14550250.00
16-Nov-99,"4,706.13",58.38,--,14550250.00
15-Nov-99,"4,750.94",58.93,--,14550250.00
12-Nov-99,"4,762.89",59.11,--,14550250.00
11-Nov-99,"4,742.60",58.91,--,14550250.00
10-Nov-99,"4,786.64",59.42,--,14100250.00
9-Nov-99,"4,712.02",58.47,--,14100250.00
8-Nov-99,"4,689.29",58.13,--,14100250.00
5-Nov-99,"4,717.50",58.44,--,14100250.00
4-Nov-99,"4,789.75",59.36,--,14100250.00
3-Nov-99,"4,702.22",58.28,--,14100250.00
2-Nov-99,"4,743.43",58.79,--,14100250.00
1-Nov-99,"4,711.37",58.4,--,14100250.00
29-Oct-99,"4,731.50",58.65,--,14100250.00
28-Oct-99,"4,586.51",56.85,--,14100250.00
27-Oct-99,"4,622.94",57.3,--,14100250.00
26-Oct-99,"4,647.95",57.61,--,14100250.00
25-Oct-99,"4,620.80",57.26,--,14100250.00
22-Oct-99,"4,554.78",56.48,--,14100250.00
21-Oct-99,"4,534.25",56.25,--,14100250.00
20-Oct-99,"4,537.00",56.25,--,14100250.00
19-Oct-99,"4,457.83",55.35,--,14100250.00
18-Oct-99,"4,445.82",55.2,--,14400250.00
15-Oct-99,"4,568.33",56.62,--,14400250.00
14-Oct-99,"4,581.02",56.76,--,14400250.00
13-Oct-99,"4,523.65",55.97,--,13500250.00
12-Oct-99,"4,624.23",57.23,--,13500250.00
11-Oct-99,"4,581.30",56.7,--,13500250.00
8-Oct-99,"4,552.94",56.36,--,13500250.00
7-Oct-99,"4,532.77",56.09,--,13500250.00
6-Oct-99,"4,501.84",55.74,--,13500250.00
5-Oct-99,"4,500.20",55.7,--,13500250.00
4-Oct-99,"4,544.66",56.3,--,13500250.00
1-Oct-99,"4,604.53",57.06,--,13500250.00
30-Sep-99,"4,536.92",56.28,--,13500250.00
29-Sep-99,"4,393.02",54.48,--,13500250.00
28-Sep-99,"4,441.18",55.11,--,13500250.00
27-Sep-99,"4,318.50",53.6,--,13500250.00
24-Sep-99,"4,409.22",54.57,--,13500250.00
23-Sep-99,"4,550.48",56.28,--,13500250.00
22-Sep-99,"4,558.48",56.38,--,13500250.00
21-Sep-99,"4,702.33",58.14,--,13500250.00
20-Sep-99,"4,570.61",56.55,--,13500250.00
17-Sep-99,"4,514.74",55.85,--,13500250.00
16-Sep-99,"4,586.01",56.68,--,13500250.00
15-Sep-99,"4,700.29",58.11,--,13500250.00
14-Sep-99,"4,653.12",57.53,--,13500250.00
13-Sep-99,"4,647.35",57.5,--,13500250.00
10-Sep-99,"4,496.53",55.64,--,13500250.00
9-Sep-99,"4,493.98",55.61,--,13500250.00
8-Sep-99,"4,376.05",54.15,--,13500250.00
7-Sep-99,"4,376.53",54.22,--,13500250.00
3-Sep-99,"4,395.03",54.41,--,13500250.00
2-Sep-99,"4,446.26",55.09,--,13500250.00
1-Sep-99,"4,432.27",54.98,--,13500250.00
31-Aug-99,"4,277.25",52.86,--,13500250.00
30-Aug-99,"4,394.99",54.48,--,13500250.00
27-Aug-99,"4,308.78",53.43,--,13500250.00
26-Aug-99,"4,324.53",53.64,--,13500250.00
25-Aug-99,"4,405.38",54.67,0.2,13500250.00
24-Aug-99,"4,448.65",55.47,--,13500250.00
23-Aug-99,"4,489.14",56,--,13200250.00
20-Aug-99,"4,445.75",55.4,--,13200250.00
19-Aug-99,"4,351.44",54.24,--,13200250.00
18-Aug-99,"4,338.74",54.1,--,13200250.00
17-Aug-99,"4,275.47",53.31,--,13200250.00
16-Aug-99,"4,239.29",52.87,--,13200250.00
13-Aug-99,"4,124.11",51.46,--,13200250.00
12-Aug-99,"4,123.93",51.56,--,13200250.00
11-Aug-99,"4,072.60",50.9,--,13200250.00
10-Aug-99,"4,113.58",51.46,--,13200250.00
9-Aug-99,"4,091.82",51.2,--,13200250.00
6-Aug-99,"4,123.18",51.59,--,13200250.00
5-Aug-99,"4,189.84",52.41,--,12750250.00
4-Aug-99,"4,242.95",53.05,--,12750250.00
3-Aug-99,"4,288.94",53.66,--,12750250.00
2-Aug-99,"4,271.50",53.46,--,12750250.00
30-Jul-99,"4,307.35",53.93,--,12750250.00
29-Jul-99,"4,243.83",53.08,--,12750250.00
28-Jul-99,"4,152.74",51.99,--,12750250.00
27-Jul-99,"4,083.78",51.17,--,12750250.00
26-Jul-99,"4,094.17",51.29,--,12750250.00
23-Jul-99,"4,095.40",51.34,--,12750250.00
22-Jul-99,"4,136.04",51.81,--,12750250.00
21-Jul-99,"4,219.98",52.88,--,12750250.00
20-Jul-99,"4,241.98",53.1,--,12750250.00
19-Jul-99,"4,247.03",53.16,--,12750250.00
16-Jul-99,"4,165.32",52.1,--,12750250.00
15-Jul-99,"4,198.44",52.51,--,12750250.00
14-Jul-99,"4,143.52",51.84,--,12750250.00
13-Jul-99,"4,084.55",51.11,--,12750250.00
12-Jul-99,"4,054.44",50.75,--,12750250.00
9-Jul-99,"4,006.20",50.21,--,12300250.00
8-Jul-99,"4,001.88",50.17,--,12300250.00
7-Jul-99,"4,029.62",50.5,--,11850250.00
6-Jul-99,"4,033.78",50.51,--,11850250.00
2-Jul-99,"4,028.85",50.51,--,11850250.00
1-Jul-99,"4,006.68",50.27,--,11850250.00
30-Jun-99,"3,916.16",49.18,--,11850250.00
29-Jun-99,"3,949.01",49.58,--,11850250.00
28-Jun-99,"3,906.47",49.08,--,11850250.00
25-Jun-99,"3,865.33",48.56,--,11850250.00
