As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Mar 27, 2009","1,463.19",38.45,--,"65,400,000.00"
"Mar 26, 2009","1,493.63",39.25,--,"65,400,000.00"
"Mar 25, 2009","1,461.91",38.42,0.40,"65,250,000.00"
"Mar 24, 2009","1,442.34",38.31,--,"65,450,000.00"
"Mar 23, 2009","1,477.13",39.23,--,"65,550,000.00"
"Mar 20, 2009","1,369.42",36.38,--,"65,150,000.00"
"Mar 19, 2009","1,401.84",37.23,--,"65,150,000.00"
"Mar 18, 2009","1,434.85",38.11,--,"66,050,000.00"
"Mar 17, 2009","1,389.52",36.91,--,"66,050,000.00"
"Mar 16, 2009","1,343.75",35.70,--,"66,000,000.00"
"Mar 13, 2009","1,345.49",35.74,--,"66,000,000.00"
"Mar 12, 2009","1,329.63",35.32,--,"66,000,000.00"
"Mar 11, 2009","1,263.03",33.56,--,"65,950,000.00"
"Mar 10, 2009","1,262.33",33.54,--,"66,300,000.00"
"Mar 09, 2009","1,176.46",31.27,--,"66,450,000.00"
"Mar 06, 2009","1,183.25",31.45,--,"66,550,000.00"
"Mar 05, 2009","1,181.37",31.40,--,"66,550,000.00"
"Mar 04, 2009","1,238.15",32.90,--,"66,700,000.00"
"Mar 03, 2009","1,214.96",32.29,--,"66,700,000.00"
"Mar 02, 2009","1,231.92",32.74,--,"66,700,000.00"
"Feb 27, 2009","1,296.51",34.45,--,"66,700,000.00"
"Feb 26, 2009","1,335.61",35.48,--,"66,700,000.00"
"Feb 25, 2009","1,352.09",35.92,--,"66,700,000.00"
"Feb 24, 2009","1,364.29",36.24,--,"66,850,000.00"
"Feb 23, 2009","1,304.18",34.65,--,"67,150,000.00"
"Feb 20, 2009","1,347.16",35.79,--,"67,250,000.00"
"Feb 19, 2009","1,367.10",36.31,--,"67,250,000.00"
"Feb 18, 2009","1,389.15",36.90,--,"67,400,000.00"
"Feb 17, 2009","1,394.77",37.05,--,"67,500,000.00"
"Feb 13, 2009","1,468.55",39.00,--,"68,750,000.00"
"Feb 12, 2009","1,491.46",39.60,--,"68,750,000.00"
"Feb 11, 2009","1,496.15",39.73,--,"68,500,000.00"
"Feb 10, 2009","1,474.12",39.15,--,"68,500,000.00"
"Feb 09, 2009","1,563.29",41.51,--,"68,550,000.00"
"Feb 06, 2009","1,555.53",41.30,--,"68,550,000.00"
"Feb 05, 2009","1,505.62",39.98,--,"68,550,000.00"
"Feb 04, 2009","1,489.70",39.56,--,"68,550,000.00"
"Feb 03, 2009","1,506.52",40.01,--,"68,550,000.00"
"Feb 02, 2009","1,489.95",39.56,--,"68,450,000.00"
"Jan 30, 2009","1,491.52",39.61,--,"68,350,000.00"
"Jan 29, 2009","1,531.83",40.68,--,"68,350,000.00"
"Jan 28, 2009","1,594.92",42.35,--,"68,300,000.00"
"Jan 27, 2009","1,533.19",40.72,--,"68,450,000.00"
"Jan 26, 2009","1,513.74",40.20,--,"68,450,000.00"
"Jan 23, 2009","1,511.84",40.15,--,"68,550,000.00"
"Jan 22, 2009","1,503.86",39.94,--,"68,650,000.00"
"Jan 21, 2009","1,528.49",40.59,--,"68,750,000.00"
"Jan 20, 2009","1,458.25",38.74,--,"68,850,000.00"
"Jan 16, 2009","1,554.34",41.28,--,"69,250,000.00"
"Jan 15, 2009","1,548.18",41.11,--,"69,300,000.00"
"Jan 14, 2009","1,559.27",41.41,--,"69,300,000.00"
"Jan 13, 2009","1,614.51",42.87,--,"69,300,000.00"
"Jan 12, 2009","1,616.55",42.92,--,"69,650,000.00"
"Jan 09, 2009","1,659.49",44.06,--,"69,650,000.00"
"Jan 08, 2009","1,694.80",44.99,--,"69,550,000.00"
"Jan 07, 2009","1,690.77",44.89,--,"69,450,000.00"
"Jan 06, 2009","1,744.33",46.30,--,"69,050,000.00"
"Jan 05, 2009","1,728.67",45.89,--,"69,050,000.00"
"Jan 02, 2009","1,746.96",46.36,--,"69,050,000.00"
"Dec 31, 2008","1,697.97",45.06,--,"68,100,000.00"
"Dec 30, 2008","1,669.91",44.32,--,"68,050,000.00"
"Dec 29, 2008","1,625.42",43.14,--,"68,050,000.00"
"Dec 26, 2008","1,635.05",43.40,--,"68,050,000.00"
"Dec 24, 2008","1,627.90",43.21,0.47,"67,950,000.00"
"Dec 23, 2008","1,614.38",43.32,--,"67,900,000.00"
"Dec 22, 2008","1,634.04",43.85,--,"68,100,000.00"
"Dec 19, 2008","1,665.71",44.70,--,"68,100,000.00"
"Dec 18, 2008","1,659.32",44.53,--,"68,100,000.00"
"Dec 17, 2008","1,696.00",45.51,--,"66,350,000.00"
"Dec 16, 2008","1,710.56",45.90,--,"66,350,000.00"
"Dec 15, 2008","1,615.92",43.37,--,"66,350,000.00"
"Dec 12, 2008","1,645.91",44.17,--,"65,850,000.00"
"Dec 11, 2008","1,629.67",43.73,--,"65,700,000.00"
"Dec 10, 2008","1,691.52",45.39,--,"65,500,000.00"
"Dec 09, 2008","1,679.94",45.08,--,"65,450,000.00"
"Dec 08, 2008","1,733.81",46.52,--,"65,450,000.00"
"Dec 05, 2008","1,662.10",44.73,--,"65,350,000.00"
"Dec 04, 2008","1,601.17",42.98,--,"65,350,000.00"
