As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
25-Nov-11,"4,981.90",68.5,--,3750000.00
23-Nov-11,"5,019.50",69.02,--,3750000.00
22-Nov-11,"5,105.44",70.2,--,3750000.00
21-Nov-11,"5,092.96",70.03,--,3750000.00
18-Nov-11,"5,059.33",69.57,--,3750000.00
17-Nov-11,"5,056.27",69.53,--,3750000.00
16-Nov-11,"5,083.50",69.9,--,3750000.00
15-Nov-11,"5,161.85",70.98,--,3700000.00
14-Nov-11,"5,141.71",70.7,--,3700000.00
11-Nov-11,"5,178.31",71.21,--,3700000.00
10-Nov-11,"5,077.78",69.83,--,3700000.00
9-Nov-11,"5,026.80",69.13,--,3700000.00
8-Nov-11,"5,189.58",71.37,--,3650000.00
7-Nov-11,"5,169.19",71.09,--,3650000.00
4-Nov-11,"5,137.69",70.66,--,3650000.00
3-Nov-11,"5,215.79",71.73,--,3650000.00
2-Nov-11,"5,074.28",69.79,--,3650000.00
1-Nov-11,"5,033.62",69.23,--,3600000.00
31-Oct-11,"5,107.94",70.25,--,3600000.00
28-Oct-11,"5,213.31",71.7,--,3600000.00
27-Oct-11,"5,208.43",71.63,--,3600000.00
26-Oct-11,"5,101.40",70.16,--,3600000.00
25-Oct-11,"4,995.34",68.71,--,3550000.00
24-Oct-11,"5,108.50",70.26,--,3550000.00
21-Oct-11,"5,029.92",69.19,--,3550000.00
20-Oct-11,"4,965.63",68.3,--,3550000.00
19-Oct-11,"4,956.79",68.18,--,3550000.00
18-Oct-11,"5,013.30",68.96,--,3550000.00
17-Oct-11,"4,988.19",68.62,--,3550000.00
14-Oct-11,"5,086.29",69.97,--,3550000.00
13-Oct-11,"5,039.38",69.32,--,3450000.00
12-Oct-11,"5,017.10",69.02,--,3350000.00
11-Oct-11,"5,003.57",68.83,--,3300000.00
10-Oct-11,"5,003.26",68.83,--,3300000.00
7-Oct-11,"4,864.82",66.93,--,3300000.00
6-Oct-11,"4,891.17",67.3,--,3300000.00
5-Oct-11,"4,813.41",66.23,--,3300000.00
4-Oct-11,"4,747.22",65.32,--,3100000.00
3-Oct-11,"4,666.60",64.21,--,3000000.00
30-Sep-11,"4,817.84",66.29,--,2900000.00
29-Sep-11,"4,872.49",67.04,--,2900000.00
28-Sep-11,"4,824.32",66.38,--,2900000.00
27-Sep-11,"4,910.61",67.57,--,2900000.00
26-Sep-11,"4,843.56",66.65,--,2900000.00
23-Sep-11,"4,798.37",66.03,0.25,2900000.00
22-Sep-11,"4,764.19",65.81,--,2850000.00
21-Sep-11,"4,865.99",67.22,--,2850000.00
20-Sep-11,"4,983.37",68.84,--,2850000.00
19-Sep-11,"4,957.13",68.48,--,2850000.00
16-Sep-11,"4,981.79",68.82,--,2900000.00
15-Sep-11,"4,962.41",68.55,--,2900000.00
14-Sep-11,"4,912.99",67.87,--,2850000.00
13-Sep-11,"4,868.07",67.25,--,2850000.00
12-Sep-11,"4,838.05",66.84,--,2850000.00
9-Sep-11,"4,844.34",66.93,--,2850000.00
8-Sep-11,"4,967.50",68.63,--,2850000.00
7-Sep-11,"5,000.88",69.09,--,2850000.00
6-Sep-11,"4,862.11",67.18,--,2850000.00
2-Sep-11,"4,841.42",66.9,--,2850000.00
1-Sep-11,"4,954.45",68.46,--,2800000.00
31-Aug-11,"5,017.39",69.33,--,2800000.00
30-Aug-11,"4,995.78",69.03,--,2800000.00
29-Aug-11,"4,957.83",68.51,--,2800000.00
26-Aug-11,"4,819.02",66.6,--,2800000.00
25-Aug-11,"4,744.11",65.57,--,2800000.00
24-Aug-11,"4,845.42",66.97,--,2800000.00
23-Aug-11,"4,789.37",66.2,--,2800000.00
22-Aug-11,"4,629.54",63.99,--,2800000.00
19-Aug-11,"4,628.79",63.98,--,2800000.00
18-Aug-11,"4,642.89",64.18,--,2800000.00
17-Aug-11,"4,832.10",66.79,--,2800000.00
16-Aug-11,"4,836.26",66.85,--,2800000.00
15-Aug-11,"4,861.67",67.2,--,2800000.00
12-Aug-11,"4,756.86",65.76,--,2800000.00
11-Aug-11,"4,722.42",65.28,--,2800000.00
10-Aug-11,"4,518.08",62.47,--,2800000.00
9-Aug-11,"4,708.71",65.1,--,2950000.00
8-Aug-11,"4,494.35",62.14,--,2950000.00
5-Aug-11,"4,743.67",65.58,--,2950000.00
4-Aug-11,"4,731.05",65.41,--,3000000.00
3-Aug-11,"4,979.74",68.84,--,3000000.00
2-Aug-11,"4,953.85",68.48,--,3100000.00
1-Aug-11,"5,106.28",70.58,--,3100000.00
29-Jul-11,"5,169.32",71.46,--,3100000.00
28-Jul-11,"5,199.39",71.87,--,3200000.00
27-Jul-11,"5,200.19",71.88,--,3300000.00
26-Jul-11,"5,279.49",72.98,--,3300000.00
25-Jul-11,"5,315.81",73.48,--,3300000.00
22-Jul-11,"5,387.28",74.47,--,3300000.00
21-Jul-11,"5,385.31",74.44,--,3300000.00
20-Jul-11,"5,320.57",73.55,--,3200000.00
19-Jul-11,"5,361.81",74.12,--,3150000.00
18-Jul-11,"5,307.67",73.38,--,3150000.00
15-Jul-11,"5,363.52",74.15,--,3150000.00
14-Jul-11,"5,375.02",74.31,--,3150000.00
13-Jul-11,"5,378.73",74.36,--,3150000.00
12-Jul-11,"5,342.99",73.87,--,3050000.00
11-Jul-11,"5,342.69",73.87,--,3050000.00
8-Jul-11,"5,408.46",74.78,--,3050000.00
7-Jul-11,"5,411.55",74.82,--,3050000.00
6-Jul-11,"5,394.76",74.59,--,3050000.00
5-Jul-11,"5,371.31",74.27,--,3050000.00
1-Jul-11,"5,367.36",74.21,--,3050000.00
30-Jun-11,"5,305.52",73.36,--,3050000.00
29-Jun-11,"5,276.87",72.97,--,3050000.00
28-Jun-11,"5,245.87",72.54,--,3050000.00
27-Jun-11,"5,175.19",71.56,--,3050000.00
24-Jun-11,"5,150.42",71.23,0.23,3050000.00
23-Jun-11,"5,202.04",72.17,--,3050000.00
22-Jun-11,"5,181.37",71.88,--,3050000.00
21-Jun-11,"5,205.74",72.22,--,3000000.00
