As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
10-Apr-18,"30,434.40",186.31,--,8950000.00
9-Apr-18,"29,851.32",182.74,--,9000000.00
6-Apr-18,"29,564.03",180.98,--,9000000.00
5-Apr-18,"30,335.17",185.7,--,9350000.00
4-Apr-18,"30,093.64",184.23,--,9300000.00
3-Apr-18,"29,869.95",182.87,--,9300000.00
2-Apr-18,"29,499.22",180.6,--,9300000.00
29-Mar-18,"30,195.94",184.88,--,9250000.00
28-Mar-18,"29,738.08",182.09,--,9250000.00
27-Mar-18,"29,886.59",183,--,9200000.00
26-Mar-18,"30,294.24",185.49,--,9250000.00
23-Mar-18,"29,557.50",180.99,--,9300000.00
22-Mar-18,"30,108.08",184.36,0.02,9300000.00
21-Mar-18,"30,738.98",188.25,--,9100000.00
20-Mar-18,"30,842.05",188.88,--,9050000.00
19-Mar-18,"30,685.88",187.93,--,9050000.00
16-Mar-18,"31,092.51",190.42,--,9400000.00
15-Mar-18,"31,082.93",190.37,--,9500000.00
14-Mar-18,"31,112.35",190.55,--,9050000.00
13-Mar-18,"31,284.37",191.6,--,9050000.00
12-Mar-18,"31,391.51",192.26,--,9050000.00
9-Mar-18,"31,358.47",192.07,--,9050000.00
8-Mar-18,"30,801.81",188.66,--,9050000.00
7-Mar-18,"30,590.89",187.38,--,9050000.00
6-Mar-18,"30,298.29",185.59,--,9050000.00
5-Mar-18,"30,026.12",183.92,--,9050000.00
2-Mar-18,"29,683.32",181.83,--,9050000.00
1-Mar-18,"29,392.85",180.06,--,9050000.00
28-Feb-18,"29,994.13",183.74,--,9000000.00
27-Feb-18,"30,300.76",185.62,--,8450000.00
26-Feb-18,"30,521.14",186.97,--,8350000.00
23-Feb-18,"30,122.81",184.54,--,8450000.00
22-Feb-18,"29,750.26",182.26,--,8450000.00
21-Feb-18,"29,817.88",182.68,--,8400000.00
20-Feb-18,"29,833.84",182.78,--,8350000.00
16-Feb-18,"30,062.63",184.18,--,8400000.00
15-Feb-18,"29,949.64",183.49,--,8350000.00
14-Feb-18,"29,471.72",180.57,--,8400000.00
13-Feb-18,"28,896.91",177.06,--,8400000.00
12-Feb-18,"28,940.32",177.32,--,8350000.00
9-Feb-18,"28,613.21",175.33,--,8350000.00
8-Feb-18,"28,166.87",172.6,--,8400000.00
7-Feb-18,"29,349.56",179.84,--,8400000.00
6-Feb-18,"29,614.40",181.46,--,8400000.00
5-Feb-18,"29,489.99",180.7,--,8400000.00
2-Feb-18,"30,722.71",188.25,--,8400000.00
1-Feb-18,"31,141.76",190.82,--,8300000.00
31-Jan-18,"31,177.98",191.04,--,8300000.00
30-Jan-18,"31,188.73",191.11,--,8300000.00
29-Jan-18,"31,523.62",193.16,--,8350000.00
26-Jan-18,"31,593.40",193.59,--,8350000.00
25-Jan-18,"31,355.14",192.14,--,8350000.00
24-Jan-18,"30,886.08",189.27,--,8350000.00
23-Jan-18,"30,582.19",187.41,--,8300000.00
22-Jan-18,"30,544.83",187.19,--,8100000.00
19-Jan-18,"30,460.30",186.68,--,8350000.00
18-Jan-18,"30,242.07",185.34,--,8550000.00
17-Jan-18,"30,150.43",184.78,--,8650000.00
16-Jan-18,"29,861.36",183.02,--,8650000.00
12-Jan-18,"29,951.39",183.58,--,8650000.00
11-Jan-18,"29,894.51",183.23,--,8600000.00
10-Jan-18,"29,751.15",182.36,--,8600000.00
9-Jan-18,"29,824.93",182.81,--,8600000.00
8-Jan-18,"29,545.47",181.1,--,8600000.00
5-Jan-18,"29,376.58",180.07,--,8600000.00
4-Jan-18,"29,053.45",178.1,--,8550000.00
3-Jan-18,"29,054.90",178.11,--,8550000.00
2-Jan-18,"28,734.99",176.15,--,8550000.00
29-Dec-17,"28,294.82",173.46,--,8550000.00
28-Dec-17,"28,545.13",175,--,8550000.00
27-Dec-17,"28,494.89",174.69,--,8550000.00
26-Dec-17,"28,398.48",174.1,--,8550000.00
22-Dec-17,"28,393.98",174.08,--,8550000.00
21-Dec-17,"28,400.96",174.13,--,8550000.00
20-Dec-17,"28,583.64",175.25,--,8550000.00
19-Dec-17,"28,650.54",175.66,0.27,8550000.00
18-Dec-17,"28,632.74",175.82,--,8550000.00
15-Dec-17,"28,545.00",175.29,--,8550000.00
14-Dec-17,"28,146.95",172.85,--,8550000.00
13-Dec-17,"28,413.90",174.49,--,8550000.00
12-Dec-17,"28,373.62",174.25,--,8650000.00
11-Dec-17,"28,332.88",174,--,8750000.00
8-Dec-17,"28,351.91",174.12,--,8750000.00
7-Dec-17,"28,213.70",173.28,--,8750000.00
6-Dec-17,"28,143.59",172.85,--,8750000.00
5-Dec-17,"28,081.28",172.47,--,8750000.00
4-Dec-17,"28,086.95",172.5,--,8750000.00
1-Dec-17,"28,750.28",176.58,--,8650000.00
30-Nov-17,"28,933.86",177.71,--,8550000.00
29-Nov-17,"28,777.09",176.75,--,8550000.00
28-Nov-17,"28,885.55",177.41,--,8550000.00
27-Nov-17,"28,788.53",176.82,--,8550000.00
24-Nov-17,"28,826.22",177.06,--,8550000.00
22-Nov-17,"28,703.59",176.31,--,8550000.00
21-Nov-17,"28,827.77",177.07,--,8550000.00
20-Nov-17,"28,415.69",174.55,--,8500000.00
17-Nov-17,"28,378.46",174.32,--,8500000.00
16-Nov-17,"28,413.23",174.54,--,8500000.00
15-Nov-17,"28,059.69",172.37,--,8450000.00
14-Nov-17,"28,193.26",173.19,--,8450000.00
13-Nov-17,"28,187.54",173.16,--,8400000.00
10-Nov-17,"27,986.48",171.93,--,8400000.00
9-Nov-17,"28,388.19",174.4,--,8400000.00
8-Nov-17,"28,205.57",173.28,--,8350000.00
7-Nov-17,"28,126.61",172.8,--,8350000.00
6-Nov-17,"28,102.67",172.65,--,8400000.00
3-Nov-17,"28,219.22",173.37,--,8400000.00
2-Nov-17,"27,879.10",171.3,--,8400000.00
1-Nov-17,"27,934.43",171.62,--,8400000.00
31-Oct-17,"28,069.31",172.46,--,8400000.00
30-Oct-17,"27,941.87",171.68,--,8350000.00
27-Oct-17,"28,270.84",173.71,--,8350000.00
26-Oct-17,"28,063.37",172.44,--,8350000.00
25-Oct-17,"28,030.39",172.24,--,8350000.00
24-Oct-17,"28,045.55",172.33,--,8350000.00
23-Oct-17,"28,129.44",172.85,--,8250000.00
20-Oct-17,"28,105.84",172.71,--,8250000.00
19-Oct-17,"27,885.41",171.36,--,8250000.00
18-Oct-17,"27,706.45",170.26,--,8250000.00
17-Oct-17,"27,514.05",169.09,--,8250000.00
16-Oct-17,"27,431.61",168.58,--,8250000.00
13-Oct-17,"27,523.78",169.15,--,8250000.00
12-Oct-17,"27,568.61",169.43,--,8250000.00
11-Oct-17,"27,456.75",168.75,--,8200000.00
10-Oct-17,"27,392.60",168.35,--,8200000.00
9-Oct-17,"27,400.08",168.4,--,8200000.00
6-Oct-17,"27,786.91",170.78,--,8200000.00
5-Oct-17,"27,736.26",170.47,--,8350000.00
4-Oct-17,"27,564.30",169.42,--,8300000.00
3-Oct-17,"27,303.49",167.82,--,8250000.00
2-Oct-17,"27,393.07",168.37,--,8200000.00
29-Sep-17,"27,162.61",166.96,--,8200000.00
28-Sep-17,"26,934.36",165.57,--,8150000.00
27-Sep-17,"27,065.60",166.37,--,8150000.00
26-Sep-17,"27,008.50",166.02,0.19,8150000.00
25-Sep-17,"27,014.32",166.25,--,8100000.00
22-Sep-17,"27,184.06",167.3,--,8100000.00
21-Sep-17,"27,027.39",166.34,--,8100000.00
20-Sep-17,"27,264.50",167.8,--,8100000.00
19-Sep-17,"27,261.32",167.78,--,8200000.00
18-Sep-17,"27,539.76",169.49,--,8200000.00
15-Sep-17,"27,452.59",168.97,--,8200000.00
14-Sep-17,"27,544.33",169.53,--,8500000.00
13-Sep-17,"27,544.55",169.53,--,8550000.00
12-Sep-17,"27,713.99",170.58,--,8550000.00
11-Sep-17,"27,698.98",170.49,--,8400000.00
8-Sep-17,"27,526.03",169.43,--,8350000.00
7-Sep-17,"27,237.60",167.66,--,8350000.00
6-Sep-17,"27,127.87",166.99,--,8400000.00
5-Sep-17,"26,973.08",166.04,--,8400000.00
1-Sep-17,"26,971.83",166.04,--,8450000.00
31-Aug-17,"26,983.12",166.11,--,8450000.00
30-Aug-17,"26,603.66",163.78,--,8450000.00
29-Aug-17,"26,504.37",163.17,--,8450000.00
28-Aug-17,"26,516.48",163.24,--,8450000.00
25-Aug-17,"26,364.59",162.32,--,8500000.00
24-Aug-17,"26,379.96",162.41,--,8650000.00
23-Aug-17,"26,399.31",162.53,--,8650000.00
22-Aug-17,"26,763.32",164.77,--,8650000.00
21-Aug-17,"26,538.52",163.39,--,8650000.00
18-Aug-17,"26,438.08",162.78,--,8700000.00
17-Aug-17,"26,515.89",163.26,--,8750000.00
16-Aug-17,"26,783.24",164.91,--,8750000.00
15-Aug-17,"26,616.58",163.88,--,8750000.00
14-Aug-17,"26,615.68",163.88,--,8750000.00
11-Aug-17,"26,317.09",162.05,--,8750000.00
10-Aug-17,"26,105.96",160.75,--,8750000.00
9-Aug-17,"26,435.34",162.78,--,8850000.00
8-Aug-17,"26,490.13",163.12,--,8950000.00
7-Aug-17,"26,645.93",164.08,--,8900000.00
4-Aug-17,"26,528.66",163.36,--,8900000.00
3-Aug-17,"26,513.29",163.27,--,9000000.00
2-Aug-17,"26,508.75",163.25,--,9450000.00
1-Aug-17,"26,631.98",164.01,--,9800000.00
31-Jul-17,"26,720.71",164.55,--,9800000.00
28-Jul-17,"26,854.29",165.38,--,9850000.00
27-Jul-17,"26,890.59",165.6,--,9850000.00
26-Jul-17,"27,159.99",167.26,--,9850000.00
25-Jul-17,"27,382.76",168.64,--,9800000.00
24-Jul-17,"27,451.75",169.06,--,9750000.00
21-Jul-17,"27,356.83",168.48,--,9750000.00
20-Jul-17,"27,507.13",169.41,--,9650000.00
19-Jul-17,"27,439.46",169,--,9700000.00
