As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
15-Oct-12,"1,769.39",77.56,--,95250000.00
12-Oct-12,"1,755.76",76.96,--,95250000.00
11-Oct-12,"1,756.75",77,--,95250000.00
10-Oct-12,"1,758.08",77.06,--,95250000.00
9-Oct-12,"1,768.86",77.53,--,95300000.00
8-Oct-12,"1,787.97",78.37,--,95100000.00
5-Oct-12,"1,795.80",78.72,--,95100000.00
4-Oct-12,"1,797.60",78.8,--,94800000.00
3-Oct-12,"1,788.34",78.39,--,94800000.00
2-Oct-12,"1,781.13",78.08,--,94250000.00
1-Oct-12,"1,780.32",78.04,--,94200000.00
28-Sep-12,"1,775.82",77.84,--,94250000.00
27-Sep-12,"1,784.81",78.24,--,94250000.00
26-Sep-12,"1,767.17",77.47,--,94250000.00
25-Sep-12,"1,777.05",77.9,0.36,94250000.00
24-Sep-12,"1,794.49",79.02,--,94250000.00
21-Sep-12,"1,800.73",79.3,--,94100000.00
20-Sep-12,"1,800.70",79.29,--,94100000.00
19-Sep-12,"1,801.93",79.35,--,94100000.00
18-Sep-12,"1,800.99",79.31,--,94200000.00
17-Sep-12,"1,801.33",79.32,--,94000000.00
14-Sep-12,"1,801.06",79.31,--,94000000.00
13-Sep-12,"1,794.01",79,--,94000000.00
12-Sep-12,"1,766.68",77.8,--,94300000.00
11-Sep-12,"1,763.26",77.65,--,94850000.00
10-Sep-12,"1,760.54",77.53,--,94850000.00
7-Sep-12,"1,772.05",78.04,--,94650000.00
6-Sep-12,"1,766.55",77.8,--,94650000.00
5-Sep-12,"1,734.31",76.38,--,94900000.00
4-Sep-12,"1,737.45",76.52,--,94900000.00
31-Aug-12,"1,738.70",76.58,--,94900000.00
30-Aug-12,"1,729.81",76.19,--,94900000.00
29-Aug-12,"1,743.95",76.81,--,94900000.00
28-Aug-12,"1,743.41",76.79,--,95100000.00
27-Aug-12,"1,744.16",76.82,--,95100000.00
24-Aug-12,"1,743.74",76.8,--,95100000.00
23-Aug-12,"1,731.55",76.27,--,95100000.00
22-Aug-12,"1,744.79",76.85,--,95100000.00
21-Aug-12,"1,741.39",76.7,--,95250000.00
20-Aug-12,"1,749.56",77.06,--,95450000.00
17-Aug-12,"1,749.76",77.07,--,95450000.00
16-Aug-12,"1,745.44",76.88,--,95450000.00
15-Aug-12,"1,733.56",76.36,--,95450000.00
14-Aug-12,"1,730.74",76.24,--,95450000.00
13-Aug-12,"1,729.22",76.17,--,95450000.00
10-Aug-12,"1,729.23",76.17,--,95450000.00
9-Aug-12,"1,724.99",75.98,--,95450000.00
8-Aug-12,"1,724.28",75.95,--,95350000.00
7-Aug-12,"1,725.08",75.99,--,95350000.00
6-Aug-12,"1,717.04",75.64,--,95350000.00
3-Aug-12,"1,713.69",75.49,--,95350000.00
2-Aug-12,"1,683.50",74.16,--,95150000.00
1-Aug-12,"1,694.37",74.65,--,95150000.00
31-Jul-12,"1,699.52",74.87,--,96700000.00
30-Jul-12,"1,708.06",75.24,--,96500000.00
27-Jul-12,"1,707.78",75.23,--,96350000.00
26-Jul-12,"1,675.09",73.79,--,96150000.00
25-Jul-12,"1,648.86",72.64,--,96150000.00
24-Jul-12,"1,652.34",72.79,--,96150000.00
23-Jul-12,"1,667.86",73.48,--,96150000.00
20-Jul-12,"1,683.40",74.16,--,96150000.00
19-Jul-12,"1,700.68",74.92,--,95950000.00
18-Jul-12,"1,689.99",74.45,--,96150000.00
17-Jul-12,"1,676.72",73.87,--,96600000.00
16-Jul-12,"1,666.00",73.4,--,96600000.00
13-Jul-12,"1,669.79",73.57,--,97200000.00
12-Jul-12,"1,645.90",72.52,--,97200000.00
11-Jul-12,"1,651.19",72.75,--,97200000.00
10-Jul-12,"1,654.29",72.89,--,97450000.00
9-Jul-12,"1,667.56",73.47,--,97500000.00
6-Jul-12,"1,668.11",73.5,--,97500000.00
5-Jul-12,"1,684.25",74.21,--,97500000.00
3-Jul-12,"1,686.61",74.31,--,97500000.00
2-Jul-12,"1,674.01",73.76,--,97700000.00
29-Jun-12,"1,669.06",73.54,--,97700000.00
28-Jun-12,"1,628.24",71.74,--,97700000.00
27-Jun-12,"1,633.86",71.99,--,97850000.00
26-Jun-12,"1,621.44",71.44,--,98150000.00
25-Jun-12,"1,614.28",71.13,--,98150000.00
22-Jun-12,"1,638.21",72.18,--,97950000.00
21-Jun-12,"1,625.83",71.64,--,97950000.00
20-Jun-12,"1,663.14",73.28,--,97950000.00
19-Jun-12,"1,667.83",73.49,0.3,97700000.00
18-Jun-12,"1,653.45",73.15,--,97700000.00
15-Jun-12,"1,646.27",72.83,--,97700000.00
14-Jun-12,"1,629.69",72.1,--,97700000.00
13-Jun-12,"1,614.77",71.44,--,97700000.00
12-Jun-12,"1,625.42",71.91,--,97700000.00
11-Jun-12,"1,608.98",71.19,--,97550000.00
8-Jun-12,"1,628.43",72.05,--,97550000.00
7-Jun-12,"1,616.85",71.54,--,97550000.00
6-Jun-12,"1,616.70",71.53,--,97200000.00
5-Jun-12,"1,582.61",70.03,--,97150000.00
4-Jun-12,"1,576.93",69.78,--,97150000.00
1-Jun-12,"1,572.70",69.59,--,97150000.00
31-May-12,"1,610.41",71.25,--,97150000.00
30-May-12,"1,617.15",71.55,--,96950000.00
29-May-12,"1,636.81",72.41,--,96950000.00
25-May-12,"1,619.76",71.67,--,96950000.00
24-May-12,"1,625.22",71.91,--,96700000.00
23-May-12,"1,624.18",71.86,--,96700000.00
22-May-12,"1,618.79",71.63,--,96700000.00
21-May-12,"1,620.17",71.69,--,96800000.00
18-May-12,"1,588.70",70.3,--,96800000.00
17-May-12,"1,601.42",70.86,--,96900000.00
16-May-12,"1,627.12",72,--,98200000.00
15-May-12,"1,632.28",72.22,--,97850000.00
14-May-12,"1,638.28",72.49,--,97550000.00
11-May-12,"1,654.67",73.21,--,97550000.00
10-May-12,"1,656.21",73.28,--,97550000.00
9-May-12,"1,652.79",73.13,--,97400000.00
8-May-12,"1,663.70",73.61,--,97400000.00
7-May-12,"1,669.89",73.89,--,97400000.00
4-May-12,"1,670.34",73.91,--,97400000.00
3-May-12,"1,698.83",75.17,--,97400000.00
2-May-12,"1,710.49",75.68,--,97250000.00
1-May-12,"1,709.81",75.65,--,97200000.00
30-Apr-12,"1,703.35",75.37,--,97100000.00
