As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Apr 30, 2014","3,607.16",29.34,--,"20,400,000.00"
"Apr 29, 2014","3,549.10",28.86,--,"20,300,000.00"
"Apr 28, 2014","3,505.25",28.51,--,"20,300,000.00"
"Apr 25, 2014","3,516.11",28.60,--,"20,300,000.00"
"Apr 24, 2014","3,571.52",29.05,--,"20,200,000.00"
"Apr 23, 2014","3,606.80",29.33,--,"20,200,000.00"
"Apr 22, 2014","3,648.84",29.67,--,"20,700,000.00"
"Apr 21, 2014","3,619.57",29.44,--,"20,850,000.00"
"Apr 17, 2014","3,623.95",29.47,--,"20,850,000.00"
"Apr 16, 2014","3,593.60",29.23,--,"20,600,000.00"
"Apr 15, 2014","3,551.60",28.89,--,"20,350,000.00"
"Apr 14, 2014","3,550.91",28.88,--,"20,450,000.00"
"Apr 11, 2014","3,536.34",28.77,--,"20,650,000.00"
"Apr 10, 2014","3,602.26",29.30,--,"20,450,000.00"
"Apr 09, 2014","3,670.32",29.85,--,"20,250,000.00"
"Apr 08, 2014","3,662.04",29.79,--,"19,500,000.00"
"Apr 07, 2014","3,606.11",29.33,--,"19,500,000.00"
"Apr 04, 2014","3,653.76",29.72,--,"19,500,000.00"
"Apr 03, 2014","3,718.55",30.25,--,"19,500,000.00"
"Apr 02, 2014","3,745.54",30.46,--,"19,150,000.00"
"Apr 01, 2014","3,743.86",30.45,--,"18,750,000.00"
"Mar 31, 2014","3,682.18",29.95,--,"18,200,000.00"
"Mar 28, 2014","3,652.35",29.71,--,"17,800,000.00"
"Mar 27, 2014","3,613.12",29.39,--,"17,600,000.00"
"Mar 26, 2014","3,590.19",29.21,--,"17,500,000.00"
"Mar 25, 2014","3,635.85",29.58,0.15,"17,500,000.00"
"Mar 24, 2014","3,644.06",29.80,--,"17,500,000.00"
"Mar 21, 2014","3,670.05",30.01,--,"17,450,000.00"
"Mar 20, 2014","3,665.40",29.97,--,"17,450,000.00"
"Mar 19, 2014","3,607.31",29.50,--,"17,450,000.00"
"Mar 18, 2014","3,628.05",29.67,--,"17,300,000.00"
"Mar 17, 2014","3,593.10",29.38,--,"17,300,000.00"
"Mar 14, 2014","3,537.06",28.93,--,"17,300,000.00"
"Mar 13, 2014","3,540.19",28.85,--,"17,300,000.00"
"Mar 12, 2014","3,563.94",29.05,--,"17,300,000.00"
"Mar 11, 2014","3,562.85",29.04,--,"17,300,000.00"
"Mar 10, 2014","3,569.90",29.10,--,"17,100,000.00"
"Mar 07, 2014","3,579.27",29.17,--,"17,200,000.00"
"Mar 06, 2014","3,593.26",29.29,--,"17,200,000.00"
"Mar 05, 2014","3,594.27",29.29,--,"17,200,000.00"
