As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
1-Aug-11,"2,482.27",11.66,--,40500000.00
29-Jul-11,"2,504.20",11.76,--,40150000.00
28-Jul-11,"2,502.31",11.75,--,40650000.00
27-Jul-11,"2,518.69",11.83,--,40650000.00
26-Jul-11,"2,586.79",12.15,--,40750000.00
25-Jul-11,"2,625.77",12.33,--,40750000.00
22-Jul-11,"2,651.84",12.45,--,40750000.00
21-Jul-11,"2,683.39",12.6,--,40750000.00
20-Jul-11,"2,658.87",12.49,--,40750000.00
19-Jul-11,"2,664.63",12.51,--,40550000.00
18-Jul-11,"2,580.68",12.12,--,40450000.00
15-Jul-11,"2,617.95",12.29,--,40450000.00
14-Jul-11,"2,633.74",12.37,--,40450000.00
13-Jul-11,"2,671.27",12.54,--,40200000.00
12-Jul-11,"2,669.23",12.53,--,40200000.00
11-Jul-11,"2,670.76",12.54,--,40200000.00
8-Jul-11,"2,751.05",12.92,--,40200000.00
7-Jul-11,"2,780.48",13.06,--,40000000.00
6-Jul-11,"2,731.02",12.83,--,40000000.00
5-Jul-11,"2,744.63",12.89,--,39450000.00
1-Jul-11,"2,762.07",12.97,--,39450000.00
30-Jun-11,"2,699.55",12.68,--,38250000.00
29-Jun-11,"2,691.29",12.64,--,37750000.00
28-Jun-11,"2,740.16",12.87,--,37200000.00
27-Jun-11,"2,704.91",12.7,--,37200000.00
24-Jun-11,"2,694.04",12.65,0.02,37200000.00
23-Jun-11,"2,727.79",12.83,--,36200000.00
22-Jun-11,"2,689.51",12.65,--,36200000.00
21-Jun-11,"2,693.16",12.67,--,36200000.00
20-Jun-11,"2,645.13",12.44,--,36200000.00
17-Jun-11,"2,616.39",12.31,--,36200000.00
16-Jun-11,"2,593.40",12.2,--,36350000.00
15-Jun-11,"2,560.89",12.05,--,36950000.00
14-Jun-11,"2,620.38",12.33,--,37100000.00
13-Jun-11,"2,561.10",12.05,--,37100000.00
10-Jun-11,"2,558.90",12.04,--,37100000.00
9-Jun-11,"2,606.07",12.26,--,37100000.00
8-Jun-11,"2,592.50",12.2,--,37100000.00
7-Jun-11,"2,634.62",12.4,--,36900000.00
6-Jun-11,"2,657.60",12.5,--,36550000.00
3-Jun-11,"2,720.26",12.8,--,36550000.00
