As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
16-Dec-15,127.64,50.39,--,68600000.00
15-Dec-15,127.64,50.39,--,68600000.00
14-Dec-15,127.65,50.4,--,68600000.00
11-Dec-15,127.65,50.4,--,68600000.00
10-Dec-15,127.67,50.4,--,68600000.00
9-Dec-15,127.68,50.41,--,68600000.00
8-Dec-15,127.68,50.41,--,68600000.00
7-Dec-15,127.68,50.41,--,68600000.00
4-Dec-15,127.69,50.41,--,68600000.00
3-Dec-15,127.69,50.42,--,68600000.00
2-Dec-15,127.69,50.41,--,68600000.00
1-Dec-15,127.69,50.41,0.02,68600000.00
30-Nov-15,127.69,50.44,--,69300000.00
27-Nov-15,127.68,50.44,--,69300000.00
25-Nov-15,127.68,50.44,--,69300000.00
24-Nov-15,127.68,50.44,--,69200000.00
23-Nov-15,127.68,50.44,--,69200000.00
20-Nov-15,127.66,50.43,--,69200000.00
19-Nov-15,127.66,50.43,--,69200000.00
18-Nov-15,127.66,50.43,--,69200000.00
17-Nov-15,127.65,50.43,--,69200000.00
16-Nov-15,127.65,50.43,--,69200000.00
13-Nov-15,127.64,50.43,--,69200000.00
12-Nov-15,127.64,50.43,--,69200000.00
11-Nov-15,--,50.42,--,69200000.00
10-Nov-15,127.63,50.42,--,69200000.00
9-Nov-15,127.63,50.42,--,69200000.00
6-Nov-15,127.62,50.42,--,69200000.00
5-Nov-15,127.61,50.41,--,69200000.00
4-Nov-15,127.61,50.41,--,69200000.00
3-Nov-15,127.59,50.41,--,69200000.00
2-Nov-15,127.58,50.4,0.02,69200000.00
30-Oct-15,127.58,50.42,--,69200000.00
29-Oct-15,127.57,50.42,--,69200000.00
28-Oct-15,127.57,50.42,--,69200000.00
27-Oct-15,127.56,50.42,--,70200000.00
26-Oct-15,127.56,50.42,--,72800000.00
23-Oct-15,127.56,50.42,--,72800000.00
22-Oct-15,127.56,50.42,--,72800000.00
21-Oct-15,127.56,50.42,--,73600000.00
20-Oct-15,127.56,50.42,--,73600000.00
19-Oct-15,127.56,50.42,--,73600000.00
16-Oct-15,127.55,50.42,--,73600000.00
15-Oct-15,127.55,50.41,--,73600000.00
14-Oct-15,127.55,50.41,--,73600000.00
13-Oct-15,127.55,50.41,--,73600000.00
12-Oct-15,--,50.41,--,73600000.00
9-Oct-15,127.53,50.41,--,73600000.00
8-Oct-15,127.53,50.41,--,73600000.00
7-Oct-15,127.52,50.4,--,73600000.00
6-Oct-15,127.51,50.4,--,74600000.00
5-Oct-15,127.51,50.4,--,74600000.00
2-Oct-15,127.51,50.4,--,74600000.00
1-Oct-15,127.5,50.4,0.02,74600000.00
