As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Jul 20, 2009",297.71,34.45,--,"873,000,000.00"
"Jul 17, 2009",288.70,33.33,--,"872,100,000.00"
"Jul 16, 2009",285.25,33.01,--,"871,650,000.00"
"Jul 15, 2009",282.51,32.79,--,"871,200,000.00"
"Jul 14, 2009",272.54,31.47,--,"878,850,000.00"
"Jul 13, 2009",266.38,30.96,--,"882,000,000.00"
"Jul 10, 2009",271.12,31.11,--,"882,000,000.00"
"Jul 09, 2009",273.22,31.30,--,"883,350,000.00"
"Jul 08, 2009",272.29,31.00,--,"883,350,000.00"
"Jul 07, 2009",276.45,31.37,--,"883,350,000.00"
"Jul 06, 2009",276.66,31.66,--,"883,350,000.00"
"Jul 02, 2009",281.95,32.14,--,"883,350,000.00"
"Jul 01, 2009",284.49,32.73,--,"883,350,000.00"
"Jun 30, 2009",280.11,32.21,--,"883,350,000.00"
"Jun 29, 2009",281.34,32.41,--,"882,900,000.00"
"Jun 26, 2009",280.30,32.28,--,"882,450,000.00"
"Jun 25, 2009",275.99,31.82,--,"882,450,000.00"
"Jun 24, 2009",272.89,31.32,--,"885,150,000.00"
"Jun 23, 2009",266.24,30.58,0.25,"897,750,000.00"
"Jun 22, 2009",270.93,31.01,--,"897,750,000.00"
"Jun 19, 2009",276.07,31.89,--,"897,750,000.00"
"Jun 18, 2009",273.57,31.67,--,"912,150,000.00"
"Jun 17, 2009",275.39,31.83,--,"921,600,000.00"
"Jun 16, 2009",281.06,32.42,--,"927,000,000.00"
"Jun 15, 2009",282.98,32.75,--,"926,550,000.00"
"Jun 12, 2009",290.41,33.81,--,"935,550,000.00"
"Jun 11, 2009",290.69,34.17,--,"936,000,000.00"
"Jun 10, 2009",289.97,33.78,--,"936,450,000.00"
"Jun 09, 2009",283.36,33.20,--,"936,450,000.00"
"Jun 08, 2009",283.74,33.06,--,"936,450,000.00"
"Jun 05, 2009",289.14,33.60,--,"936,450,000.00"
"Jun 04, 2009",287.21,33.43,--,"936,900,000.00"
"Jun 03, 2009",288.06,33.16,--,"936,900,000.00"
"Jun 02, 2009",292.22,34.01,--,"934,650,000.00"
"Jun 01, 2009",294.63,34.48,--,"934,650,000.00"
"May 29, 2009",283.93,32.95,--,"934,650,000.00"
"May 28, 2009",279.75,32.55,--,"934,650,000.00"
"May 27, 2009",276.96,32.10,--,"934,650,000.00"
"May 26, 2009",271.56,31.82,--,"934,650,000.00"
"May 22, 2009",273.72,31.81,--,"934,650,000.00"
"May 21, 2009",271.71,31.53,--,"933,750,000.00"
"May 20, 2009",277.24,32.31,--,"933,750,000.00"
"May 19, 2009",273.47,31.99,--,"932,850,000.00"
"May 18, 2009",267.02,31.38,--,"932,850,000.00"
"May 15, 2009",259.44,30.21,--,"932,850,000.00"
"May 14, 2009",256.30,30.14,--,"932,850,000.00"
"May 13, 2009",260.10,30.19,--,"932,850,000.00"
"May 12, 2009",264.22,31.01,--,"931,050,000.00"
"May 11, 2009",265.06,30.99,--,"926,550,000.00"
"May 08, 2009",265.61,31.31,--,"926,100,000.00"
"May 07, 2009",261.84,30.67,--,"919,800,000.00"
"May 06, 2009",260.70,30.94,--,"917,550,000.00"
"May 05, 2009",257.79,30.62,--,"907,650,000.00"
"May 04, 2009",256.54,30.66,--,"900,000,000.00"
"May 01, 2009",242.53,28.96,--,"900,000,000.00"
"Apr 30, 2009",242.50,28.63,--,"900,000,000.00"
"Apr 29, 2009",236.15,28.21,--,"900,000,000.00"
"Apr 28, 2009",228.15,26.91,--,"900,000,000.00"
"Apr 27, 2009",231.70,27.11,--,"900,000,000.00"
"Apr 24, 2009",236.91,27.83,--,"900,000,000.00"
"Apr 23, 2009",233.93,27.45,--,"900,000,000.00"
"Apr 22, 2009",230.03,27.03,--,"900,000,000.00"
"Apr 21, 2009",229.29,27.06,--,"900,000,000.00"
"Apr 20, 2009",231.55,27.05,--,"896,850,000.00"
"Apr 17, 2009",235.13,27.94,--,"886,950,000.00"
"Apr 16, 2009",236.93,28.07,--,"885,600,000.00"
"Apr 15, 2009",235.14,27.81,--,"885,600,000.00"
"Apr 14, 2009",235.71,27.81,--,"880,200,000.00"
"Apr 13, 2009",233.89,27.82,--,"880,200,000.00"
"Apr 09, 2009",230.95,27.59,--,"877,050,000.00"
"Apr 08, 2009",222.67,26.54,--,"872,550,000.00"
"Apr 07, 2009",224.73,26.52,--,"883,800,000.00"
"Apr 06, 2009",227.33,26.91,--,"876,150,000.00"
"Apr 03, 2009",225.17,27.04,--,"867,150,000.00"
"Apr 02, 2009",223.66,26.85,--,"862,650,000.00"
"Apr 01, 2009",211.86,25.33,--,"861,750,000.00"
"Mar 31, 2009",207.90,24.68,--,"859,500,000.00"
"Mar 30, 2009",204.79,24.31,--,"859,500,000.00"
"Mar 27, 2009",215.59,25.60,--,"855,000,000.00"
"Mar 26, 2009",218.66,26.20,--,"841,950,000.00"
"Mar 25, 2009",214.17,25.64,--,"828,000,000.00"
"Mar 24, 2009",212.00,25.30,--,"805,950,000.00"
"Mar 23, 2009",211.19,25.61,--,"808,200,000.00"
"Mar 20, 2009",201.58,23.95,--,"804,150,000.00"
"Mar 19, 2009",203.20,24.25,--,"795,150,000.00"
