As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
11-Apr-17,"7,194.38",130.91,--,132300000.00
10-Apr-17,"7,200.69",131.03,--,132350000.00
7-Apr-17,"7,193.52",130.9,--,132350000.00
6-Apr-17,"7,199.28",131,--,133750000.00
5-Apr-17,"7,179.28",130.64,--,133750000.00
4-Apr-17,"7,203.77",131.08,--,133750000.00
3-Apr-17,"7,198.91",131,--,133350000.00
31-Mar-17,"7,212.96",131.25,--,133350000.00
30-Mar-17,"7,226.96",131.51,--,134650000.00
29-Mar-17,"7,205.41",131.12,--,134650000.00
28-Mar-17,"7,194.52",130.92,--,134450000.00
27-Mar-17,"7,142.13",129.97,--,134250000.00
24-Mar-17,"7,148.68",130.09,0.56,134050000.00
23-Mar-17,"7,153.88",130.75,--,134050000.00
22-Mar-17,"7,159.45",130.85,--,134050000.00
21-Mar-17,"7,145.94",130.6,--,134050000.00
20-Mar-17,"7,240.10",132.32,--,134050000.00
17-Mar-17,"7,256.52",132.62,--,134050000.00
16-Mar-17,"7,264.37",132.77,--,134400000.00
15-Mar-17,"7,274.32",132.95,--,134400000.00
14-Mar-17,"7,211.23",131.8,--,134400000.00
13-Mar-17,"7,235.64",132.25,--,134400000.00
10-Mar-17,"7,229.43",132.13,--,134400000.00
9-Mar-17,"7,205.45",131.7,--,134400000.00
8-Mar-17,"7,202.61",131.64,--,134400000.00
7-Mar-17,"7,218.53",131.94,--,134400000.00
6-Mar-17,"7,241.17",132.35,--,134400000.00
3-Mar-17,"7,266.84",132.82,--,134400000.00
2-Mar-17,"7,261.61",132.73,--,134650000.00
1-Mar-17,"7,306.54",133.55,--,134650000.00
28-Feb-17,"7,208.41",131.75,--,134650000.00
27-Feb-17,"7,230.96",132.17,--,134650000.00
24-Feb-17,"7,219.21",131.95,--,135000000.00
23-Feb-17,"7,206.70",131.73,--,134450000.00
22-Feb-17,"7,206.86",131.73,--,134450000.00
21-Feb-17,"7,215.83",131.89,--,134450000.00
17-Feb-17,"7,171.71",131.09,--,134450000.00
16-Feb-17,"7,159.33",130.86,--,134300000.00
15-Feb-17,"7,165.57",130.98,--,134300000.00
14-Feb-17,"7,130.04",130.33,--,134300000.00
13-Feb-17,"7,100.22",129.78,--,134300000.00
10-Feb-17,"7,062.90",129.1,--,134300000.00
9-Feb-17,"7,037.34",128.64,--,134300000.00
8-Feb-17,"6,993.92",127.84,--,134300000.00
7-Feb-17,"6,986.33",127.7,--,134300000.00
6-Feb-17,"6,986.08",127.7,--,134300000.00
3-Feb-17,"7,000.87",127.97,--,134300000.00
2-Feb-17,"6,947.42",127,--,134300000.00
1-Feb-17,"6,941.77",126.89,--,134300000.00
31-Jan-17,"6,939.78",126.86,--,134500000.00
30-Jan-17,"6,942.34",126.91,--,134500000.00
27-Jan-17,"6,985.59",127.7,--,134500000.00
26-Jan-17,"6,993.46",127.84,--,134500000.00
25-Jan-17,"6,999.37",127.95,--,134500000.00
24-Jan-17,"6,944.77",126.95,--,134350000.00
23-Jan-17,"6,895.47",126.05,--,134350000.00
20-Jan-17,"6,913.05",126.37,--,134350000.00
19-Jan-17,"6,890.40",125.96,--,135300000.00
18-Jan-17,"6,915.84",126.43,--,135300000.00
17-Jan-17,"6,900.51",126.15,--,135700000.00
13-Jan-17,"6,924.07",126.58,--,135550000.00
12-Jan-17,"6,908.87",126.3,--,135550000.00
11-Jan-17,"6,924.15",126.58,--,135250000.00
10-Jan-17,"6,904.53",126.22,--,135250000.00
9-Jan-17,"6,900.94",126.16,--,135500000.00
