As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Dec 28, 2007","1,017.00",46.25,--,"27,000,000.00"
"Dec 27, 2007","1,007.11",45.81,0.09,"26,700,000.00"
"Dec 26, 2007","1,017.64",46.37,--,"26,550,000.00"
"Dec 24, 2007","1,006.11",45.88,--,"26,550,000.00"
"Dec 21, 2007",999.92,45.59,--,"26,250,000.00"
"Dec 20, 2007",977.06,44.48,--,"26,550,000.00"
"Dec 19, 2007",967.11,44.02,--,"26,550,000.00"
"Dec 18, 2007",963.07,43.82,--,"25,950,000.00"
"Dec 17, 2007",949.88,43.22,--,"25,950,000.00"
"Dec 14, 2007",969.68,44.15,--,"25,950,000.00"
"Dec 13, 2007",985.04,44.85,--,"25,950,000.00"
"Dec 12, 2007",980.16,44.63,--,"25,950,000.00"
"Dec 11, 2007",957.12,43.54,--,"25,950,000.00"
"Dec 10, 2007",976.81,44.43,--,"25,950,000.00"
"Dec 07, 2007",969.98,44.11,--,"25,950,000.00"
"Dec 06, 2007",971.99,44.22,--,"25,950,000.00"
"Dec 05, 2007",947.95,43.09,--,"25,950,000.00"
"Dec 04, 2007",930.94,42.30,--,"25,950,000.00"
"Dec 03, 2007",939.19,42.68,--,"26,250,000.00"
"Nov 30, 2007",935.72,42.50,--,"26,550,000.00"
"Nov 29, 2007",930.70,42.27,--,"26,550,000.00"
"Nov 28, 2007",920.90,41.84,--,"26,550,000.00"
"Nov 27, 2007",906.98,41.21,--,"26,550,000.00"
"Nov 26, 2007",912.50,41.48,--,"26,850,000.00"
"Nov 23, 2007",936.87,42.60,--,"26,550,000.00"
"Nov 21, 2007",920.60,41.85,--,"26,550,000.00"
"Nov 20, 2007",936.28,42.60,--,"26,550,000.00"
"Nov 19, 2007",909.26,41.38,--,"26,550,000.00"
"Nov 16, 2007",921.90,41.95,--,"26,250,000.00"
"Nov 15, 2007",906.41,41.18,--,"26,700,000.00"
"Nov 14, 2007",927.98,42.18,--,"26,700,000.00"
"Nov 13, 2007",930.23,42.26,--,"26,850,000.00"
"Nov 12, 2007",909.70,41.34,--,"27,150,000.00"
"Nov 09, 2007",946.57,43.02,--,"27,150,000.00"
"Nov 08, 2007",966.75,43.91,--,"27,750,000.00"
"Nov 07, 2007",953.35,43.33,--,"27,750,000.00"
"Nov 06, 2007",982.90,44.67,--,"27,750,000.00"
"Nov 05, 2007",956.52,43.44,--,"27,750,000.00"
"Nov 02, 2007",961.30,43.63,--,"27,750,000.00"
"Nov 01, 2007",952.17,43.17,--,"27,750,000.00"
"Oct 31, 2007",976.24,44.25,--,"27,450,000.00"
"Oct 30, 2007",956.59,43.35,--,"27,750,000.00"
"Oct 29, 2007",986.15,44.71,--,"27,750,000.00"
"Oct 26, 2007",978.64,44.39,--,"27,750,000.00"
"Oct 25, 2007",968.26,43.92,--,"27,750,000.00"
"Oct 24, 2007",962.80,43.66,--,"27,750,000.00"
"Oct 23, 2007",954.54,43.22,--,"27,750,000.00"
"Oct 22, 2007",944.00,42.75,--,"27,750,000.00"
"Oct 19, 2007",956.58,43.30,--,"27,750,000.00"
"Oct 18, 2007",999.85,45.31,--,"27,750,000.00"
"Oct 17, 2007",994.82,45.10,--,"27,750,000.00"
"Oct 16, 2007","1,000.12",45.37,--,"27,750,000.00"
"Oct 15, 2007",997.70,45.22,--,"28,200,000.00"
"Oct 12, 2007",987.66,44.76,--,"28,200,000.00"
"Oct 11, 2007",980.67,44.42,--,"28,200,000.00"
"Oct 10, 2007",982.95,44.51,--,"28,200,000.00"
"Oct 09, 2007",971.79,44.01,--,"28,200,000.00"
"Oct 08, 2007",954.48,43.24,--,"28,200,000.00"
"Oct 05, 2007",963.27,43.66,--,"28,200,000.00"
"Oct 04, 2007",960.00,43.52,--,"28,200,000.00"
"Oct 03, 2007",955.75,43.27,--,"28,200,000.00"
"Oct 02, 2007",964.76,43.67,--,"28,350,000.00"
"Oct 01, 2007",975.31,44.14,--,"28,350,000.00"
