As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
30-Nov-18,101.78,101.7,--,91100000.00
29-Nov-18,101.58,101.5,--,92600000.00
28-Nov-18,101.51,101.42,--,92600000.00
27-Nov-18,101.38,101.29,--,92800000.00
26-Nov-18,101.26,101.17,--,92900000.00
23-Nov-18,101.37,101.28,--,92400000.00
21-Nov-18,101.3,101.21,--,92400000.00
20-Nov-18,101.38,101.29,--,92500000.00
19-Nov-18,101.32,101.24,--,91600000.00
16-Nov-18,101.18,101.1,--,92600000.00
15-Nov-18,100.84,100.76,--,92600000.00
14-Nov-18,100.8,100.72,--,91900000.00
13-Nov-18,100.59,100.5,--,91800000.00
12-Nov-18,100.2,100.13,--,91900000.00
9-Nov-18,100.2,100.11,--,92100000.00
8-Nov-18,99.87,99.79,--,91900000.00
7-Nov-18,100.03,99.95,--,92100000.00
6-Nov-18,100.04,99.95,--,91900000.00
5-Nov-18,100.15,100.07,--,91700000.00
2-Nov-18,100.02,99.94,--,90400000.00
1-Nov-18,100.55,100.47,0.22,90300000.00
31-Oct-18,100.42,100.56,--,85600000.00
30-Oct-18,100.78,100.92,--,88100000.00
29-Oct-18,100.93,101.07,--,88100000.00
26-Oct-18,101,101.14,--,88100000.00
25-Oct-18,100.51,100.64,--,88100000.00
24-Oct-18,100.58,100.72,--,88600000.00
23-Oct-18,100.26,100.39,--,89000000.00
22-Oct-18,100.01,100.14,--,89000000.00
19-Oct-18,99.93,100.06,--,89400000.00
18-Oct-18,100.1,100.23,--,89400000.00
17-Oct-18,100.04,100.17,--,89400000.00
16-Oct-18,100.19,100.31,--,89400000.00
15-Oct-18,100.14,100.26,--,89400000.00
12-Oct-18,100.3,100.43,--,88300000.00
11-Oct-18,100.32,100.45,--,88900000.00
10-Oct-18,99.65,99.78,--,88900000.00
9-Oct-18,99.76,99.89,--,88900000.00
8-Oct-18,99.58,99.73,--,88900000.00
5-Oct-18,99.58,99.71,--,86900000.00
4-Oct-18,99.8,99.93,--,86700000.00
3-Oct-18,100.05,100.19,--,86700000.00
2-Oct-18,100.8,100.93,--,86700000.00
1-Oct-18,100.63,100.77,0.2,89700000.00
28-Sep-18,100.78,101.1,--,89300000.00
27-Sep-18,100.75,101.09,--,90000000.00
26-Sep-18,100.69,101.02,--,90000000.00
25-Sep-18,100.39,100.74,--,90000000.00
24-Sep-18,100.56,100.91,--,91400000.00
21-Sep-18,100.61,100.95,--,91400000.00
20-Sep-18,100.54,100.88,--,91600000.00
19-Sep-18,100.51,100.85,--,91000000.00
18-Sep-18,100.76,101.11,--,91000000.00
17-Sep-18,101.1,101.45,--,91900000.00
14-Sep-18,101.15,101.5,--,93000000.00
13-Sep-18,101.37,101.73,--,93000000.00
12-Sep-18,101.38,101.74,--,93100000.00
11-Sep-18,101.25,101.61,--,92400000.00
10-Sep-18,101.57,101.93,--,92600000.00
7-Sep-18,101.52,101.88,--,90200000.00
6-Sep-18,102.01,102.37,--,90200000.00
5-Sep-18,101.79,102.15,--,90200000.00
4-Sep-18,101.77,102.13,0.21,90100000.00
31-Aug-18,102.12,102.68,--,90100000.00
30-Aug-18,102.03,102.59,--,88900000.00
29-Aug-18,101.84,102.4,--,88900000.00
28-Aug-18,101.83,102.39,--,88900000.00
27-Aug-18,102.08,102.64,--,88900000.00
24-Aug-18,102.23,102.8,--,88900000.00
23-Aug-18,102.28,102.84,--,89500000.00
22-Aug-18,102.28,102.84,--,89500000.00
21-Aug-18,102.09,102.65,--,89500000.00
20-Aug-18,102.25,102.81,--,89500000.00
17-Aug-18,101.84,102.4,--,89500000.00
16-Aug-18,101.84,102.4,--,89800000.00
15-Aug-18,102,102.56,--,90200000.00
14-Aug-18,101.63,102.19,--,90600000.00
13-Aug-18,101.76,102.32,--,90800000.00
10-Aug-18,101.87,102.42,--,90800000.00
9-Aug-18,101.27,101.82,--,89600000.00
8-Aug-18,101.04,101.59,--,89600000.00
7-Aug-18,101.01,101.56,--,89600000.00
6-Aug-18,101.28,101.83,--,89900000.00
3-Aug-18,101.14,101.69,--,89800000.00
2-Aug-18,100.86,101.41,--,88200000.00
1-Aug-18,100.72,101.27,0.2,85900000.00
31-Jul-18,101,101.75,--,85900000.00
30-Jul-18,100.91,101.67,--,86100000.00
27-Jul-18,100.97,101.73,--,86100000.00
26-Jul-18,100.88,101.63,--,86100000.00
25-Jul-18,101.15,101.91,--,85900000.00
24-Jul-18,101.05,101.8,--,85900000.00
23-Jul-18,100.92,101.67,--,83800000.00
20-Jul-18,101.44,102.2,--,83800000.00
19-Jul-18,101.77,102.52,--,82400000.00
18-Jul-18,101.54,102.3,--,82400000.00
17-Jul-18,101.61,102.37,--,84500000.00
16-Jul-18,101.64,102.39,--,85000000.00
13-Jul-18,101.82,102.58,--,85500000.00
12-Jul-18,101.64,102.39,--,85600000.00
11-Jul-18,101.7,102.45,--,86000000.00
10-Jul-18,101.47,102.22,--,86400000.00
9-Jul-18,101.57,102.33,--,86300000.00
6-Jul-18,101.79,102.55,--,86300000.00
5-Jul-18,101.68,102.44,--,86300000.00
3-Jul-18,101.69,102.44,--,86300000.00
2-Jul-18,101.48,102.23,0.19,83900000.00
29-Jun-18,101.58,102.51,--,83900000.00
28-Jun-18,101.57,102.51,--,83500000.00
27-Jun-18,101.74,102.68,--,83500000.00
26-Jun-18,101.33,102.28,--,84500000.00
25-Jun-18,101.36,102.3,--,83900000.00
22-Jun-18,101.13,102.08,--,83700000.00
21-Jun-18,101.14,102.09,--,83700000.00
20-Jun-18,100.9,101.84,--,83900000.00
19-Jun-18,101.15,102.1,--,84900000.00
18-Jun-18,100.89,101.83,--,84600000.00
15-Jun-18,100.88,101.83,--,84100000.00
14-Jun-18,100.69,101.63,--,83100000.00
13-Jun-18,100.44,101.38,--,83100000.00
12-Jun-18,100.63,101.58,--,83100000.00
11-Jun-18,100.62,101.57,--,83700000.00
8-Jun-18,100.76,101.71,--,78800000.00
7-Jun-18,100.76,101.71,--,78600000.00
6-Jun-18,100.44,101.39,--,78600000.00
5-Jun-18,100.85,101.8,--,80000000.00
4-Jun-18,100.67,101.62,--,80000000.00
1-Jun-18,101,101.94,0.2,79900000.00
31-May-18,101.53,102.68,--,79900000.00
30-May-18,101.35,102.5,--,80300000.00
29-May-18,101.95,103.11,--,82800000.00
25-May-18,100.65,101.8,--,82800000.00
24-May-18,100.29,101.44,--,83000000.00
23-May-18,100.12,101.27,--,83600000.00
22-May-18,99.63,100.77,--,83600000.00
21-May-18,99.6,100.74,--,83600000.00
18-May-18,99.59,100.73,--,83300000.00
17-May-18,99.24,100.37,--,82700000.00
16-May-18,99.3,100.44,--,83900000.00
15-May-18,99.41,100.55,--,82200000.00
14-May-18,100.05,101.19,--,83000000.00
11-May-18,100.19,101.34,--,83200000.00
10-May-18,100.2,101.35,--,83200000.00
9-May-18,100.03,101.18,--,83200000.00
8-May-18,100.29,101.44,--,83600000.00
7-May-18,100.43,101.59,--,84200000.00
4-May-18,100.45,101.61,--,84800000.00
3-May-18,100.42,101.58,--,84800000.00
2-May-18,100.26,101.41,--,86200000.00
1-May-18,100.16,101.32,0.19,86300000.00
30-Apr-18,100.44,101.78,--,86500000.00
27-Apr-18,100.26,101.6,--,86800000.00
26-Apr-18,100.02,101.36,--,86800000.00
25-Apr-18,99.77,101.1,--,84700000.00
24-Apr-18,100.06,101.4,--,83900000.00
23-Apr-18,100.1,101.44,--,82600000.00
20-Apr-18,100.26,101.61,--,82600000.00
19-Apr-18,100.53,101.88,--,83100000.00
18-Apr-18,100.87,102.23,--,82300000.00
17-Apr-18,101.27,102.62,--,82400000.00
16-Apr-18,101.14,102.5,--,83100000.00
13-Apr-18,101.14,102.5,--,83100000.00
12-Apr-18,101.09,102.45,--,83100000.00
11-Apr-18,101.43,102.79,--,82900000.00
10-Apr-18,101.37,102.73,--,82700000.00
9-Apr-18,101.45,102.82,--,82200000.00
6-Apr-18,101.51,102.88,--,82400000.00
5-Apr-18,101.09,102.45,--,80400000.00
4-Apr-18,101.39,102.75,--,80200000.00
3-Apr-18,101.41,102.78,--,80200000.00
2-Apr-18,101.82,103.19,0.18,79300000.00
29-Mar-18,101.69,103.22,--,79100000.00
28-Mar-18,101.42,102.96,--,79800000.00
27-Mar-18,101.36,102.9,--,80300000.00
26-Mar-18,100.92,102.46,--,81400000.00
23-Mar-18,101.02,102.56,--,81400000.00
22-Mar-18,100.96,102.49,--,81800000.00
21-Mar-18,100.38,101.92,--,81800000.00
20-Mar-18,100.56,102.1,--,81800000.00
19-Mar-18,100.83,102.36,--,82200000.00
16-Mar-18,100.75,102.29,--,82200000.00
15-Mar-18,100.91,102.44,--,82200000.00
14-Mar-18,100.98,102.51,--,83000000.00
13-Mar-18,100.73,102.26,--,82900000.00
12-Mar-18,100.58,102.12,--,82900000.00
9-Mar-18,100.38,101.92,--,82500000.00
8-Mar-18,100.54,102.08,--,82500000.00
7-Mar-18,100.4,101.93,--,82500000.00
6-Mar-18,100.44,101.97,--,82500000.00
5-Mar-18,100.39,101.92,--,81900000.00
2-Mar-18,100.57,102.1,--,81900000.00
1-Mar-18,100.96,102.5,0.16,81900000.00
28-Feb-18,100.43,102.13,--,81700000.00
27-Feb-18,100.14,101.83,--,81300000.00
26-Feb-18,100.54,102.24,--,82500000.00
23-Feb-18,100.41,102.12,--,80800000.00
22-Feb-18,100.06,101.76,--,79600000.00
21-Feb-18,99.87,101.57,--,79600000.00
20-Feb-18,100.16,101.85,--,79600000.00
16-Feb-18,100.25,101.94,--,79500000.00
15-Feb-18,100.13,101.82,--,78800000.00
14-Feb-18,99.99,101.68,--,78500000.00
13-Feb-18,100.58,102.28,--,78300000.00
12-Feb-18,100.46,102.16,--,78100000.00
9-Feb-18,100.69,102.4,--,77900000.00
8-Feb-18,100.49,102.18,--,77600000.00
7-Feb-18,100.6,102.29,--,77100000.00
6-Feb-18,101.13,102.83,--,78500000.00
5-Feb-18,100.9,102.59,--,79500000.00
2-Feb-18,100.42,102.11,--,79200000.00
1-Feb-18,100.99,102.68,0.17,75000000.00
31-Jan-18,101.37,103.25,--,74600000.00
30-Jan-18,101.38,103.26,--,74100000.00
29-Jan-18,101.57,103.46,--,73100000.00
26-Jan-18,101.82,103.71,--,72700000.00
25-Jan-18,102.13,104.03,--,73900000.00
24-Jan-18,101.89,103.78,--,73900000.00
23-Jan-18,102.11,104,--,74900000.00
22-Jan-18,101.8,103.69,--,76800000.00
19-Jan-18,101.98,103.88,--,75800000.00
18-Jan-18,102.17,104.07,--,75600000.00
17-Jan-18,102.42,104.33,--,76000000.00
16-Jan-18,102.69,104.61,--,79600000.00
12-Jan-18,102.61,104.53,--,80000000.00
11-Jan-18,102.76,104.68,--,80000000.00
10-Jan-18,102.63,104.55,--,79700000.00
9-Jan-18,102.67,104.59,--,77200000.00
8-Jan-18,103.13,105.06,--,76100000.00
5-Jan-18,103.14,105.08,--,76000000.00
4-Jan-18,103.3,105.24,--,75600000.00
3-Jan-18,103.38,105.32,--,75100000.00
2-Jan-18,103.23,105.17,--,73600000.00
29-Dec-17,103.63,105.56,--,73500000.00
28-Dec-17,103.43,105.37,--,73500000.00
27-Dec-17,103.59,105.53,--,74600000.00
26-Dec-17,103.18,105.12,--,74300000.00
22-Dec-17,103,104.94,--,74300000.00
21-Dec-17,103.05,104.99,0.16,75100000.00
20-Dec-17,102.93,105.03,--,73300000.00
19-Dec-17,103.18,105.29,--,73200000.00
18-Dec-17,103.71,105.83,--,73200000.00
15-Dec-17,103.95,106.07,--,72300000.00
14-Dec-17,104.05,106.18,--,72300000.00
13-Dec-17,104.02,106.15,--,72100000.00
12-Dec-17,103.58,105.7,--,72100000.00
11-Dec-17,103.71,105.82,--,72000000.00
8-Dec-17,103.7,105.81,--,71500000.00
7-Dec-17,103.72,105.83,--,71500000.00
6-Dec-17,104.04,106.16,--,71500000.00
5-Dec-17,103.81,105.92,--,71500000.00
4-Dec-17,103.67,105.79,--,71400000.00
1-Dec-17,103.82,105.94,0.16,72500000.00
30-Nov-17,103.4,105.68,--,71100000.00
29-Nov-17,103.73,106.02,--,72200000.00
28-Nov-17,104.01,106.3,--,72200000.00
27-Nov-17,104.09,106.38,--,71800000.00
24-Nov-17,103.93,106.22,--,71800000.00
22-Nov-17,104.07,106.37,--,71800000.00
21-Nov-17,103.71,105.99,--,71500000.00
20-Nov-17,103.65,105.94,--,71500000.00
17-Nov-17,103.8,106.09,--,71500000.00
16-Nov-17,103.77,106.06,--,71300000.00
15-Nov-17,103.96,106.26,--,72300000.00
14-Nov-17,103.61,105.9,--,72300000.00
13-Nov-17,103.48,105.77,--,70800000.00
10-Nov-17,103.49,105.78,--,70800000.00
9-Nov-17,104.02,106.32,--,70800000.00
8-Nov-17,104.12,106.42,--,70800000.00
7-Nov-17,104.27,106.57,--,71100000.00
6-Nov-17,104.18,106.49,--,70700000.00
3-Nov-17,103.96,106.27,--,70600000.00
2-Nov-17,103.92,106.22,--,70500000.00
1-Nov-17,103.7,105.99,0.16,70500000.00
31-Oct-17,103.7,106.16,--,70400000.00
30-Oct-17,103.75,106.21,--,70900000.00
27-Oct-17,103.3,105.75,--,70900000.00
26-Oct-17,103.08,105.53,--,70600000.00
25-Oct-17,103.15,105.59,--,70600000.00
24-Oct-17,103.43,105.88,--,70600000.00
23-Oct-17,103.64,106.09,--,71000000.00
20-Oct-17,103.56,106.02,--,70400000.00
19-Oct-17,104.01,106.48,--,70400000.00
18-Oct-17,103.87,106.34,--,70700000.00
17-Oct-17,104.18,106.66,--,70700000.00
16-Oct-17,104.12,106.59,--,70700000.00
13-Oct-17,104.35,106.83,--,71200000.00
12-Oct-17,104,106.48,--,71200000.00
11-Oct-17,103.84,106.31,--,70700000.00
10-Oct-17,103.86,106.34,--,70700000.00
9-Oct-17,103.62,106.12,--,70700000.00
6-Oct-17,103.62,106.1,--,72400000.00
5-Oct-17,103.76,106.24,--,72400000.00
4-Oct-17,103.89,106.37,--,72400000.00
3-Oct-17,103.88,106.36,--,74500000.00
2-Oct-17,103.84,106.31,0.16,74200000.00
29-Sep-17,103.89,106.52,--,74200000.00
28-Sep-17,104.05,106.69,--,74100000.00
27-Sep-17,104,106.64,--,74100000.00
26-Sep-17,104.6,107.25,--,74600000.00
25-Sep-17,104.66,107.32,--,74600000.00
22-Sep-17,104.32,106.96,--,74600000.00
21-Sep-17,104.17,106.82,--,74100000.00
20-Sep-17,104.18,106.82,--,74100000.00
19-Sep-17,104.48,107.13,--,73900000.00
18-Sep-17,104.56,107.21,--,73500000.00
15-Sep-17,104.76,107.42,--,73100000.00
14-Sep-17,104.83,107.49,--,73000000.00
13-Sep-17,104.86,107.52,--,72700000.00
12-Sep-17,105.04,107.71,--,72500000.00
11-Sep-17,105.4,108.08,--,70800000.00
8-Sep-17,105.88,108.58,--,72100000.00
7-Sep-17,105.86,108.56,--,71900000.00
6-Sep-17,105.45,108.13,--,71600000.00
5-Sep-17,105.76,108.45,--,71000000.00
1-Sep-17,105.04,107.72,0.16,70800000.00
31-Aug-17,105.34,108.19,--,70700000.00
30-Aug-17,105.17,108.01,--,69700000.00
29-Aug-17,105.24,108.09,--,69600000.00
28-Aug-17,105.04,107.88,--,69600000.00
25-Aug-17,104.93,107.77,--,69600000.00
24-Aug-17,104.73,107.56,--,69500000.00
23-Aug-17,104.89,107.73,--,68900000.00
22-Aug-17,104.55,107.38,--,68800000.00
21-Aug-17,104.81,107.65,--,68900000.00
18-Aug-17,104.68,107.51,--,68900000.00
17-Aug-17,104.65,107.48,--,68800000.00
16-Aug-17,104.44,107.26,--,68100000.00
15-Aug-17,104.1,106.91,--,68100000.00
14-Aug-17,104.48,107.3,--,68100000.00
11-Aug-17,104.72,107.55,--,68100000.00
10-Aug-17,104.51,107.34,--,68600000.00
9-Aug-17,104.3,107.13,--,68600000.00
8-Aug-17,103.97,106.79,--,68600000.00
7-Aug-17,104.14,106.97,--,68600000.00
4-Aug-17,104.02,106.84,--,68600000.00
3-Aug-17,104.32,107.14,--,68400000.00
2-Aug-17,104.06,106.88,--,68500000.00
1-Aug-17,104.13,106.95,0.17,68500000.00
31-Jul-17,103.82,106.79,--,68500000.00
28-Jul-17,103.83,106.81,--,68500000.00
27-Jul-17,103.66,106.63,--,68200000.00
26-Jul-17,103.87,106.84,--,68800000.00
25-Jul-17,103.48,106.45,--,68800000.00
24-Jul-17,104.05,107.03,--,68800000.00
21-Jul-17,104.2,107.19,--,69300000.00
20-Jul-17,103.94,106.92,--,69800000.00
19-Jul-17,103.9,106.88,--,69800000.00
18-Jul-17,103.92,106.9,--,69800000.00
17-Jul-17,103.57,106.54,--,69800000.00
14-Jul-17,103.46,106.43,--,69800000.00
13-Jul-17,103.23,106.19,--,69800000.00
12-Jul-17,103.37,106.33,--,70800000.00
11-Jul-17,103.06,106.02,--,70800000.00
10-Jul-17,102.97,105.93,--,70800000.00
7-Jul-17,102.76,105.72,--,70800000.00
6-Jul-17,102.92,105.88,--,71400000.00
5-Jul-17,103.18,106.15,--,73600000.00
3-Jul-17,103.07,106.03,0.16,73600000.00
30-Jun-17,103.43,106.57,--,73600000.00
29-Jun-17,103.7,106.85,--,72600000.00
28-Jun-17,104.06,107.21,--,72600000.00
27-Jun-17,104.2,107.36,--,72000000.00
26-Jun-17,104.69,107.86,--,72500000.00
23-Jun-17,104.61,107.79,--,72800000.00
22-Jun-17,104.54,107.71,--,71600000.00
21-Jun-17,104.52,107.69,--,71000000.00
20-Jun-17,104.54,107.71,--,71000000.00
19-Jun-17,104.26,107.43,--,70400000.00
16-Jun-17,104.52,107.7,--,70200000.00
15-Jun-17,104.43,107.6,--,70000000.00
14-Jun-17,104.66,107.84,--,70400000.00
13-Jun-17,104.08,107.25,--,70400000.00
12-Jun-17,104.03,107.2,--,70300000.00
9-Jun-17,104.12,107.29,--,70300000.00
8-Jun-17,104.17,107.34,--,67800000.00
7-Jun-17,104.26,107.43,--,67800000.00
6-Jun-17,104.5,107.69,--,67800000.00
5-Jun-17,104.22,107.4,--,67800000.00
2-Jun-17,104.36,107.54,--,67800000.00
1-Jun-17,103.9,107.07,0.16,68100000.00
31-May-17,104.03,107.36,--,69200000.00
30-May-17,103.89,107.21,--,70500000.00
26-May-17,103.61,106.94,--,70800000.00
25-May-17,103.57,106.88,--,70800000.00
24-May-17,103.48,106.79,--,71500000.00
23-May-17,103.3,106.61,--,71600000.00
22-May-17,103.55,106.87,--,71900000.00
19-May-17,103.58,106.9,--,71700000.00
18-May-17,103.67,106.99,--,72200000.00
17-May-17,103.79,107.12,--,73100000.00
16-May-17,102.92,106.22,--,73100000.00
15-May-17,102.83,106.12,--,73100000.00
12-May-17,102.85,106.15,--,73400000.00
11-May-17,102.32,105.59,--,73000000.00
10-May-17,102.21,105.48,--,73000000.00
9-May-17,102.26,105.53,--,73900000.00
8-May-17,102.49,105.77,--,73400000.00
5-May-17,102.65,105.93,--,73400000.00
4-May-17,102.61,105.89,--,73300000.00
3-May-17,102.97,106.26,--,73100000.00
2-May-17,103.09,106.39,--,73200000.00
1-May-17,102.83,106.12,0.16,72700000.00
28-Apr-17,103.13,106.58,--,72600000.00
27-Apr-17,103.04,106.49,--,72300000.00
26-Apr-17,102.9,106.35,--,72400000.00
25-Apr-17,102.77,106.21,--,71700000.00
24-Apr-17,103.16,106.61,--,70800000.00
21-Apr-17,103.4,106.86,--,71500000.00
20-Apr-17,103.34,106.8,--,71000000.00
19-Apr-17,103.66,107.14,--,71500000.00
18-Apr-17,103.86,107.35,--,71300000.00
17-Apr-17,103.27,106.74,--,71300000.00
13-Apr-17,103.43,106.91,--,71400000.00
12-Apr-17,102.87,106.33,--,71600000.00
11-Apr-17,102.86,106.32,--,71000000.00
10-Apr-17,102.35,105.79,--,70500000.00
7-Apr-17,102.23,105.67,--,71300000.00
6-Apr-17,102.49,105.94,--,71200000.00
5-Apr-17,102.39,105.84,--,71000000.00
4-Apr-17,102.42,105.86,--,71000000.00
3-Apr-17,102.41,105.86,0.16,70700000.00
31-Mar-17,102,105.6,--,70700000.00
30-Mar-17,101.78,105.37,--,70900000.00
29-Mar-17,102.03,105.62,--,71500000.00
28-Mar-17,101.84,105.43,--,70900000.00
27-Mar-17,102.12,105.73,--,70600000.00
24-Mar-17,101.93,105.53,--,70600000.00
23-Mar-17,101.8,105.4,--,69900000.00
22-Mar-17,101.94,105.53,--,69600000.00
21-Mar-17,101.64,105.23,--,69800000.00
20-Mar-17,101.36,104.95,--,69700000.00
17-Mar-17,101.11,104.69,--,69400000.00
16-Mar-17,100.93,104.5,--,68600000.00
15-Mar-17,101.05,104.63,--,69400000.00
14-Mar-17,100.3,103.85,--,69300000.00
13-Mar-17,100.19,103.73,--,69300000.00
10-Mar-17,100.37,103.92,--,68900000.00
9-Mar-17,100.21,103.75,--,68100000.00
8-Mar-17,100.54,104.08,--,67600000.00
7-Mar-17,100.84,104.4,--,67600000.00
6-Mar-17,100.95,104.51,--,67100000.00
3-Mar-17,100.92,104.47,--,67100000.00
2-Mar-17,100.88,104.44,--,66900000.00
1-Mar-17,101.13,104.69,0.14,67000000.00
28-Feb-17,101.95,105.69,--,67200000.00
27-Feb-17,101.92,105.65,--,68300000.00
24-Feb-17,102.33,106.08,--,68100000.00
23-Feb-17,101.76,105.49,--,67900000.00
22-Feb-17,101.5,105.22,--,68700000.00
21-Feb-17,101.43,105.15,--,68600000.00
17-Feb-17,101.43,105.15,--,68100000.00
16-Feb-17,101.21,104.92,--,68100000.00
15-Feb-17,100.75,104.43,--,67800000.00
14-Feb-17,101.01,104.7,--,68000000.00
13-Feb-17,101.31,105.02,--,68000000.00
10-Feb-17,101.48,105.19,--,68200000.00
9-Feb-17,101.6,105.32,--,67900000.00
8-Feb-17,102.06,105.8,--,67400000.00
7-Feb-17,101.78,105.51,--,67600000.00
6-Feb-17,101.6,105.32,--,67600000.00
3-Feb-17,100.96,104.66,--,67600000.00
2-Feb-17,101.09,104.79,--,67600000.00
1-Feb-17,101.04,104.74,0.16,68500000.00
31-Jan-17,101.18,105.04,--,68600000.00
30-Jan-17,100.93,104.78,--,69700000.00
27-Jan-17,100.9,104.76,--,70000000.00
26-Jan-17,100.7,104.54,--,69800000.00
25-Jan-17,100.56,104.41,--,69900000.00
24-Jan-17,100.96,104.82,--,69800000.00
23-Jan-17,101.51,105.4,--,69600000.00
20-Jan-17,100.95,104.82,--,69400000.00
19-Jan-17,100.96,104.84,--,69000000.00
18-Jan-17,101.53,105.42,--,67600000.00
17-Jan-17,102,105.91,--,67700000.00
13-Jan-17,101.55,105.44,--,68100000.00
12-Jan-17,101.69,105.59,--,68500000.00
11-Jan-17,101.62,105.52,--,69200000.00
10-Jan-17,101.56,105.45,--,69200000.00
9-Jan-17,101.58,105.48,--,69400000.00
6-Jan-17,101.22,105.11,--,69500000.00
5-Jan-17,101.61,105.51,--,71000000.00
4-Jan-17,100.9,104.78,--,72000000.00
3-Jan-17,100.92,104.79,--,72000000.00
30-Dec-16,101.03,104.9,--,72000000.00
29-Dec-16,100.66,104.51,--,72000000.00
28-Dec-16,100.38,104.23,--,72700000.00
27-Dec-16,99.95,103.78,--,72700000.00
23-Dec-16,100.13,103.97,--,72900000.00
22-Dec-16,100.01,103.85,0.16,72800000.00
21-Dec-16,100.05,104.05,--,73600000.00
20-Dec-16,99.86,103.85,--,73800000.00
19-Dec-16,100.04,104.04,--,73800000.00
16-Dec-16,99.62,103.61,--,74300000.00
15-Dec-16,99.72,103.71,--,74300000.00
14-Dec-16,100.16,104.16,--,75100000.00
13-Dec-16,100.55,104.57,--,75000000.00
12-Dec-16,100.55,104.57,--,75400000.00
9-Dec-16,100.61,104.63,--,74800000.00
8-Dec-16,101.14,105.18,--,74800000.00
7-Dec-16,101.45,105.51,--,74900000.00
6-Dec-16,101.09,105.14,--,74900000.00
5-Dec-16,101.11,105.16,--,74800000.00
2-Dec-16,101.1,105.15,--,74800000.00
1-Dec-16,100.66,104.69,0.15,75100000.00
