As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Jul 07, 2003",709.79,23.58,--,"29,550,000.00"
"Jul 03, 2003",684.79,22.75,--,"29,550,000.00"
"Jul 02, 2003",687.00,22.83,--,"29,550,000.00"
"Jul 01, 2003",668.68,22.22,--,"31,350,000.00"
"Jun 30, 2003",672.18,22.34,--,"31,350,000.00"
"Jun 27, 2003",678.46,22.55,--,"31,350,000.00"
"Jun 26, 2003",692.76,23.02,--,"31,350,000.00"
"Jun 25, 2003",671.74,22.32,--,"31,350,000.00"
"Jun 24, 2003",663.71,22.06,--,"31,350,000.00"
"Jun 23, 2003",659.90,21.93,--,"31,350,000.00"
"Jun 20, 2003",680.20,22.60,--,"31,350,000.00"
"Jun 19, 2003",670.98,22.30,--,"31,350,000.00"
"Jun 18, 2003",714.69,23.75,--,"32,100,000.00"
"Jun 17, 2003",741.51,24.65,--,"33,600,000.00"
"Jun 16, 2003",752.51,25.01,0.00,"34,200,000.00"
"Jun 13, 2003",731.23,24.30,--,"34,200,000.00"
"Jun 12, 2003",742.78,24.69,--,"34,200,000.00"
"Jun 11, 2003",742.21,24.67,--,"34,200,000.00"
"Jun 10, 2003",712.74,23.69,--,"34,200,000.00"
"Jun 09, 2003",705.05,23.43,--,"34,200,000.00"
"Jun 06, 2003",734.07,24.40,--,"34,200,000.00"
"Jun 05, 2003",743.39,24.71,--,"34,200,000.00"
"Jun 04, 2003",699.49,23.25,--,"34,200,000.00"
"Jun 03, 2003",682.15,22.67,--,"34,200,000.00"
"Jun 02, 2003",687.36,22.85,--,"34,200,000.00"
"May 30, 2003",682.90,22.70,--,"34,200,000.00"
"May 29, 2003",665.45,22.12,--,"34,200,000.00"
"May 28, 2003",670.15,22.28,--,"34,200,000.00"
"May 27, 2003",674.63,22.43,--,"34,200,000.00"
"May 23, 2003",638.14,21.21,--,"34,200,000.00"
"May 22, 2003",624.09,20.75,--,"34,800,000.00"
"May 21, 2003",603.84,20.07,--,"34,800,000.00"
"May 20, 2003",603.29,20.06,--,"34,800,000.00"
"May 19, 2003",604.47,20.09,--,"34,800,000.00"
"May 16, 2003",617.77,20.53,--,"34,800,000.00"
"May 15, 2003",626.19,20.81,--,"34,800,000.00"
"May 14, 2003",614.00,20.41,--,"34,800,000.00"
"May 13, 2003",600.38,19.95,--,"34,800,000.00"
"May 12, 2003",601.40,19.99,--,"34,800,000.00"
"May 09, 2003",586.51,19.49,--,"34,800,000.00"
"May 08, 2003",576.04,19.15,--,"34,800,000.00"
"May 07, 2003",582.12,19.35,--,"34,800,000.00"
"May 06, 2003",592.41,19.69,--,"34,800,000.00"
