As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Jul 22, 2013",299.74,71.70,--,"9,950,000.00"
"Jul 19, 2013",299.58,71.65,--,"9,900,000.00"
"Jul 18, 2013",303.02,72.47,--,"9,900,000.00"
"Jul 17, 2013",302.91,72.45,--,"10,350,000.00"
"Jul 16, 2013",302.06,72.25,--,"10,350,000.00"
"Jul 15, 2013",302.95,72.46,--,"10,350,000.00"
"Jul 12, 2013",302.19,72.28,--,"10,350,000.00"
"Jul 11, 2013",301.18,72.04,--,"10,350,000.00"
"Jul 10, 2013",294.60,70.47,--,"10,350,000.00"
"Jul 09, 2013",292.39,69.94,--,"10,350,000.00"
"Jul 08, 2013",290.71,69.54,--,"10,350,000.00"
"Jul 05, 2013",290.72,69.55,--,"10,350,000.00"
"Jul 03, 2013",286.45,68.53,--,"10,350,000.00"
"Jul 02, 2013",284.79,68.13,--,"10,350,000.00"
"Jul 01, 2013",285.66,68.34,--,"10,650,000.00"
"Jun 28, 2013",284.30,68.02,--,"10,700,000.00"
"Jun 27, 2013",285.46,68.29,--,"10,700,000.00"
"Jun 26, 2013",280.65,67.14,0.04,"10,700,000.00"
"Jun 25, 2013",276.97,66.31,--,"10,700,000.00"
"Jun 24, 2013",275.23,65.89,--,"10,700,000.00"
"Jun 21, 2013",278.82,66.75,--,"10,800,000.00"
"Jun 20, 2013",281.58,67.41,--,"10,800,000.00"
"Jun 19, 2013",287.40,68.80,--,"10,800,000.00"
"Jun 18, 2013",288.72,69.12,--,"10,850,000.00"
"Jun 17, 2013",287.17,68.75,--,"10,850,000.00"
"Jun 14, 2013",283.77,67.94,--,"10,850,000.00"
"Jun 13, 2013",285.69,68.40,--,"10,700,000.00"
"Jun 12, 2013",283.23,67.81,--,"10,700,000.00"
"Jun 11, 2013",284.67,68.16,--,"10,750,000.00"
"Jun 10, 2013",288.93,69.18,--,"10,750,000.00"
"Jun 07, 2013",290.39,69.53,--,"10,750,000.00"
"Jun 06, 2013",286.21,68.53,--,"10,750,000.00"
"Jun 05, 2013",284.07,68.02,--,"10,750,000.00"
"Jun 04, 2013",286.10,68.51,--,"10,750,000.00"
"Jun 03, 2013",289.75,69.38,--,"10,950,000.00"
"May 31, 2013",290.35,69.52,--,"10,950,000.00"
"May 30, 2013",293.37,70.25,--,"10,950,000.00"
"May 29, 2013",290.86,69.65,--,"9,900,000.00"
"May 28, 2013",292.26,69.98,--,"9,900,000.00"
"May 24, 2013",289.26,69.27,--,"9,900,000.00"
"May 23, 2013",291.50,69.80,--,"10,050,000.00"
"May 22, 2013",291.86,69.89,--,"10,250,000.00"
"May 21, 2013",297.45,71.23,--,"10,250,000.00"
"May 20, 2013",298.17,71.40,--,"10,250,000.00"
"May 17, 2013",299.15,71.64,--,"10,250,000.00"
"May 16, 2013",296.89,71.10,--,"10,250,000.00"
"May 15, 2013",295.43,70.75,--,"10,250,000.00"
"May 14, 2013",293.95,70.40,--,"10,250,000.00"
"May 13, 2013",290.65,69.61,--,"10,250,000.00"
"May 10, 2013",292.50,70.05,--,"10,250,000.00"
"May 09, 2013",289.15,69.25,--,"10,250,000.00"
"May 08, 2013",291.28,69.76,--,"10,250,000.00"
"May 07, 2013",290.45,69.57,--,"10,250,000.00"
"May 06, 2013",290.97,69.69,--,"10,250,000.00"
"May 03, 2013",289.82,69.42,--,"10,250,000.00"
"May 02, 2013",286.24,68.56,--,"10,250,000.00"
"May 01, 2013",283.04,67.80,--,"10,250,000.00"
"Apr 30, 2013",284.65,68.18,--,"10,250,000.00"
"Apr 29, 2013",284.95,68.26,--,"10,250,000.00"
"Apr 26, 2013",281.93,67.54,--,"10,250,000.00"
"Apr 25, 2013",281.48,67.43,--,"10,200,000.00"
"Apr 24, 2013",282.35,67.64,--,"10,200,000.00"
"Apr 23, 2013",280.70,67.24,--,"10,200,000.00"
"Apr 22, 2013",277.68,66.52,--,"10,200,000.00"
"Apr 19, 2013",276.21,66.17,--,"10,200,000.00"
"Apr 18, 2013",275.08,65.90,--,"10,200,000.00"
"Apr 17, 2013",278.55,66.73,--,"10,250,000.00"
"Apr 16, 2013",283.47,67.91,--,"10,250,000.00"
"Apr 15, 2013",278.35,66.69,--,"10,250,000.00"
"Apr 12, 2013",284.09,68.06,--,"10,250,000.00"
"Apr 11, 2013",284.18,68.09,--,"10,250,000.00"
"Apr 10, 2013",286.89,68.73,--,"10,250,000.00"
"Apr 09, 2013",281.32,67.40,--,"10,250,000.00"
"Apr 08, 2013",279.83,67.05,--,"10,250,000.00"
"Apr 05, 2013",279.41,66.95,--,"10,250,000.00"
"Apr 04, 2013",282.18,67.61,--,"10,250,000.00"
"Apr 03, 2013",282.23,67.62,--,"10,350,000.00"
"Apr 02, 2013",286.71,68.70,--,"10,350,000.00"
"Apr 01, 2013",286.10,68.55,--,"10,350,000.00"
"Mar 28, 2013",289.57,69.39,--,"10,350,000.00"
"Mar 27, 2013",286.89,68.75,--,"10,350,000.00"
"Mar 26, 2013",285.22,68.35,--,"10,450,000.00"
"Mar 25, 2013",283.81,68.01,0.04,"10,650,000.00"
"Mar 22, 2013",286.92,68.80,--,"10,650,000.00"
"Mar 21, 2013",286.51,68.70,--,"10,500,000.00"
"Mar 20, 2013",289.80,69.49,--,"10,500,000.00"
"Mar 19, 2013",286.45,68.69,--,"10,450,000.00"
